date,stadium,race_round,title,race_code,tansho,fukusho,wakren,fuku2,santan,sanfuku,santan_yosoku,sanfuku_yosoku,rentan,renfuku,rentan_yosoku,renfuku_yosoku,wide,wide_yosoku,trio,trio_yosoku,tiomate,r1_number,r1_name,r1_weight,r1_result,r1_time,r1_difference,r2_number,r2_name,r2_weight,r2_result,r2_time,r2_difference,r3_number,r3_name,r3_weight,r3_result,r3_time,r3_difference,r4_number,r4_name,r4_weight,r4_result,r4_time,r4_difference,r5_number,r5_name,r5_weight,r5_result,r5_time,r5_difference,r6_number,r6_name,r6_weight,r6_result,r6_time,r6_difference
2025-12-28,大村,03R,一般　　　　                 H1800m  晴　  風  西　　 1m  波　  0cm,133,,,,,,,,,,,,,,,,,,3,竹 間 隆 晟,25.0,1,,,1,宮 崎 安 奈,45.0,2,,,4,磯 村 匠,39.0,3,,,2,松 本 一 毅,15.0,4,,,5,増 本 杏 珠,32.0,5,,,6,渡 修 平,49.0,6,,
2025-12-28,大村,04R,一般　　　　                 H1800m  晴　  風  西　　 1m  波　  0cm,134,,,,,,,,,,,,,,,,,,4,下 寺 秀 和,12.0,1,,,1,永 井 亮 次,23.0,2,,,3,森 林 太,38.0,3,,,6,岸 蔭 亮,44.0,4,,,2,森 弘 行,48.0,5,,,5,間 庭 菜 摘,52.0,6,,
2025-12-28,大村,05R,一般　　　　                 H1800m  晴　  風  南　　 3m  波　  0cm,135,,,,,,,,,,,,,,,,,,1,上 田 紗 奈,53.0,1,,,2,山 崎 聖 司,18.0,2,,,3,重 冨 勇 哉,21.0,3,,,6,別 府 昌 樹,47.0,4,,,5,野 相 弘 司,11.0,5,,,4,庄 司 樹良々,55.0,6,,
2025-12-28,大村,06R,昼どきピンク                 H1800m  晴　  風  南　　 2m  波　  0cm,136,,,,,,,,,,,,,,,,,,1,松 本 博 昭,36.0,1,,,4,木 村 仁 紀,30.0,2,,,5,田 添 康 介,4.0,3,,,3,松 下 誉 士,29.0,4,,,2,田 中 孝 明,14.0,5,,,6,喜 多 那由夏,50.0,6,,
2025-12-28,大村,07R,一般　　　　                 H1800m  晴　  風  南西　 3m  波　  0cm,137,,,,,,,,,,,,,,,,,,1,松 井 賢 治,59.0,1,,,3,野見山 拓 己,58.0,2,,,6,恵 良 琴 美,40.0,3,,,4,赤 坂 俊 輔,3.0,4,,,5,鈴 木 成 美,43.0,5,,,,,,,,
2025-12-28,大村,08R,一般　　　　                 H1800m  晴　  風  南西　 3m  波　  0cm,138,,,,,,,,,,,,,,,,,,5,杉 山 太 陽,61.0,1,,,3,深 井 利 寿,17.0,2,,,4,松 本 一 毅,15.0,3,,,1,大 庭 元 明,33.0,4,,,6,森 弘 行,48.0,5,,,2,稲 生 夏 季,13.0,6,,
2025-12-28,大村,09R,準優進出戦　                 H1800m  晴　  風  南西　 3m  波　  0cm,139,,,,,,,,,,,,,,,,,,1,吉 永 則 雄,26.0,1,,,3,岸 蔭 亮,44.0,2,,,2,竹 間 隆 晟,25.0,3,,,6,羽 野 諒,20.0,4,,,5,花 本 剛,19.0,5,,,4,上 田 紗 奈,53.0,6,,
2025-12-28,大村,10R,R       準優進出戦　                 H1800m  晴　  風  西　　 2m  波　  0cm,1310,,,,,,,,,,,,,,,,,,1,下 寺 秀 和,12.0,1,,,5,沢 田 昭 宏,31.0,2,,,2,木 村 仁 紀,30.0,3,,,3,渡 修 平,49.0,4,,,4,加 木 郁,6.0,5,,,6,富 永 大 一,56.0,6,,
2025-12-28,大村,11R,R       準優進出戦　                 H1800m  晴　  風  西　　 1m  波　  0cm,1311,,,,,,,,,,,,,,,,,,1,稲 田 浩 二,24.0,1,,,4,永 井 亮 次,23.0,2,,,2,赤 坂 俊 輔,3.0,3,,,5,雑 賀 勇 貴,7.0,4,,,6,長 尾 京志郎,34.0,5,,,3,松 本 博 昭,36.0,6,,
2025-12-28,大村,12R,R       準優進出戦　                 H1800m  晴　  風  西　　 2m  波　  0cm,1312,,,,,,,,,,,,,,,,,,1,庄 司 樹良々,55.0,1,,,2,森 林 太,38.0,2,,,3,松 井 賢 治,59.0,3,,,6,野 田 なづき,41.0,4,,,4,宮 崎 安 奈,45.0,5,,,5,高 橋 直 哉,10.0,6,,
2025-12-28,大村,01R,予選　　　　                 H1800m  晴　  風  無風　 0m  波　  1cm,131,,,,,,,,,,,,,,,,,,1,板 倉 敦 史,35.0,1,,,2,花 田 凱 成,38.0,2,,,3,小 坂 宗 司,76.0,3,,,4,村 上 功 祐,84.0,4,,,5,宮 嵜 隆太郎,79.0,5,,,6,多 田 有 佑,13.0,6,,
2025-12-28,大村,02R,予選　　　　                 H1800m  晴　  風  無風　 0m  波　  1cm,132,,,,,,,,,,,,,,,,,,1,嶋 田 貴 支,21.0,1,,,4,中 村 有 裕,80.0,2,,,2,奈 須 啓 太,72.0,3,,,3,川 口 貴 久,88.0,4,,,6,荒 牧 凪 沙,28.0,5,,,5,石 川 諒,33.0,6,,
2025-12-28,大村,03R,予選　　　　                 H1800m  晴　  風  無風　 0m  波　  1cm,133,,,,,,,,,,,,,,,,,,1,一 色 凌 雅,68.0,1,,,5,松 下 直 也,57.0,2,,,4,柴 田 大 輔,23.0,3,,,2,広 次 修,19.0,4,,,6,山 崎 昂 介,32.0,5,,,3,吉 永 浩 則,69.0,6,,
2025-12-28,大村,04R,予選　　　　                 H1800m  晴　  風  無風　 0m  波　  1cm,134,,,,,,,,,,,,,,,,,,1,山 本 英 志,86.0,1,,,2,前 川 守 嗣,83.0,2,,,3,三 浦 敬 太,15.0,3,,,4,堂 原 洋 史,71.0,4,,,6,関 裕 也,55.0,5,,,5,廣 瀬 篤 哉,34.0,6,,
2025-12-28,大村,05R,住之江ファイ                 H1800m  晴　  風  無風　 0m  波　  1cm,135,,,,,,,,,,,,,,,,,,1,眞 鳥 章 太,81.0,1,,,3,森 照 夫,85.0,2,,,4,梅 木 敬 太,25.0,3,,,6,篠 田 優 也,61.0,4,,,2,山 口 隆 史,82.0,5,,,5,金 子 貴 志,64.0,6,,
2025-12-28,大村,06R,予選特別Ｂ戦                 H1800m  晴　  風  無風　 0m  波　  1cm,136,,,,,,,,,,,,,,,,,,3,島 田 賢 人,73.0,1,,,5,板 倉 敦 史,35.0,2,,,1,中 岡 健 人,75.0,3,,,4,数 原 魁,77.0,4,,,6,伯 母 芳 恒,59.0,5,,,2,井 芹 大 志,37.0,6,,
2025-12-28,大村,07R,予選　　　　                 H1800m  晴　  風  無風　 0m  波　  1cm,137,,,,,,,,,,,,,,,,,,5,渡 辺 浩 司,50.0,1,,,4,木 村 浩 士,78.0,2,,,3,柴 田 大 輔,23.0,3,,,1,遠 藤 圭 吾,30.0,4,,,6,村 上 功 祐,84.0,5,,,2,黒 柳 浩 孝,60.0,6,,
2025-12-28,大村,08R,予選　　　　                 H1800m  晴　  風  無風　 0m  波　  1cm,138,,,,,,,,,,,,,,,,,,1,石 川 諒,33.0,1,,,3,中 村 辰 也,20.0,2,,,2,小 林 基 樹,63.0,3,,,5,一 色 凌 雅,68.0,4,,,6,川 村 正 輝,26.0,5,,,4,岡 村 慶 太,31.0,6,,
2025-12-28,大村,09R,予選　　　　                 H1800m  晴　  風  無風　 0m  波　  1cm,139,,,,,,,,,,,,,,,,,,1,花 田 凱 成,38.0,1,,,3,伊 倉 光,89.0,2,,,4,佐 竹 恒 彦,51.0,3,,,2,三 浦 敬 太,15.0,4,,,5,眞 鳥 章 太,81.0,5,,,6,吉 永 浩 則,69.0,6,,
2025-12-28,大村,10R,R       予選特別Ｂ戦                 H1800m  晴　  風  南東　 1m  波　  1cm,1310,,,,,,,,,,,,,,,,,,1,島 田 賢 人,73.0,1,,,3,篠 田 優 也,61.0,2,,,4,廣 瀬 篤 哉,34.0,3,,,6,奈 須 啓 太,72.0,4,,,5,田 中 堅,65.0,5,,,2,中 島 真 二,66.0,6,,
2025-12-28,大村,11R,R       予選特別Ａ戦                 H1800m  晴　  風  無風　 0m  波　  1cm,1311,,,,,,,,,,,,,,,,,,4,山 本 英 志,86.0,1,,,6,黒 柳 浩 孝,60.0,2,,,5,小 坂 宗 司,76.0,3,,,2,中 村 有 裕,80.0,4,,,1,松 下 直 也,57.0,5,,,3,伯 母 芳 恒,59.0,6,,
2025-12-28,大村,12R,R       一般特別戦　                 H1800m  晴　  風  無風　 0m  波　  1cm,1312,,,,,,,,,,,,,,,,,,1,渡 辺 浩 司,50.0,1,,,3,関 裕 也,55.0,2,,,5,岡 村 慶 太,31.0,3,,,2,荒 牧 凪 沙,28.0,4,,,6,井 芹 大 志,37.0,5,,,4,山 口 隆 史,82.0,6,,
2025-12-28,大村,01R,一般　　　　                 H1800m  曇り  風  南西　 2m  波　  2cm,131,,,,,,,,,,,,,,,,,,2,松 田 大志郎,61.0,1,,,6,濱 崎 誠,16.0,2,,,5,村 田 敦,23.0,3,,,1,松 下 哲 也,33.0,4,,,4,滝 沢 織 寧 41,26.0,5,,,3,池 田 雷 太 48,32.0,6,,
2025-12-28,大村,02R,一般　　　　                 H1800m  晴　  風  南西　 2m  波　  2cm,132,,,,,,,,,,,,,,,,,,1,橋 本 明,37.0,1,,,5,田 邉 亮 蔵,40.0,2,,,6,浅 見 昌 克,15.0,3,,,3,池 本 輝 明,28.0,4,,,2,鈴 木 賢 一 46,25.0,5,,,4,柳 内 敬 太 55,34.0,6,,
2025-12-28,大村,03R,一般　　　　                 H1800m  晴　  風  無風　 0m  波　  1cm,133,,,,,,,,,,,,,,,,,,3,福 田 翔 吾,44.0,1,,,1,山 本 稔太朗,49.0,2,,,2,馬 袋 義 則,70.0,3,,,6,大 澤 誠 也,54.0,4,,,4,伊 藤 尚 汰 72,27.0,5,,,5,木 下 雄 介 12,70.0,6,,
2025-12-28,大村,04R,一般　　　　                 H1800m  晴　  風  南　　 3m  波　  2cm,134,,,,,,,,,,,,,,,,,,1,仲 航 太,65.0,1,,,4,森 永 隆,53.0,2,,,2,亀 山 雅 幸,24.0,3,,,5,井 上 茂,32.0,4,,,3,河 内 悠利杏 68,18.0,5,,,6,薗 頭 心 56,11.0,6,,
2025-12-28,大村,05R,一般　　　　                 H1800m  晴　  風  南西　 1m  波　  1cm,135,,,,,,,,,,,,,,,,,,5,寺 島 吉 彦,60.0,1,,,3,古 結 宏,35.0,2,,,1,寺 本 昇 平,69.0,3,,,4,坪 内 実,26.0,4,,,6,島 川 光 男 34,73.0,5,,,2,村 田 敦 23,71.0,6,,
2025-12-28,大村,06R,一般　　　　                 H1800m  晴　  風  南　　 1m  波　  1cm,136,,,,,,,,,,,,,,,,,,3,濱 崎 誠,16.0,1,,,2,田 邉 亮 蔵,40.0,2,,,1,山 下 和 彦,19.0,3,,,5,金 子 賢 志,27.0,4,,,4,津久井 拓 也 58,56.0,5,,,6,小 林 京 平 13,23.0,6,,
2025-12-28,大村,07R,一般　　　　                 H1800m  晴　  風  北西　 1m  波　  1cm,137,,,,,,,,,,,,,,,,,,3,今 井 美 亜,57.0,1,,,5,中 島 秀 治,63.0,2,,,2,池 田 雷 太,48.0,3,,,4,山 本 稔太朗,49.0,4,,,6,大 塚 雅 治 22,59.0,5,,,1,池 本 輝 明 28,45.0,6,,
2025-12-28,大村,08R,一般　　　　                 H1800m  晴　  風  北東　 2m  波　  2cm,138,,,,,,,,,,,,,,,,,,1,小 林 泰,36.0,1,,,6,高 山 智 至,14.0,2,,,2,井 上 茂,32.0,3,,,5,松 下 哲 也,33.0,4,,,4,橋 本 明 37,64.0,5,,,3,大 澤 誠 也 54,24.0,6,,
2025-12-28,大村,09R,一般　　　　                 H1800m  晴　  風  北東　 2m  波　  2cm,139,,,,,,,,,,,,,,,,,,1,島 倉 都,31.0,1,,,2,滝 沢 織 寧,41.0,2,,,3,大久保 佑 香,47.0,3,,,4,畑 田 希 咲,45.0,4,,,5,沼 田 七 華 11,51.0,5,,,6,薗 頭 心 56,11.0,6,,
2025-12-28,大村,10R,R       準優勝戦　　                 H1800m  晴　  風  北東　 1m  波　  1cm,1310,,,,,,,,,,,,,,,,,,1,小 林 京 平,13.0,1,,,2,木 下 雄 介,12.0,2,,,5,松 田 大志郎,61.0,3,,,4,古 結 宏,35.0,4,,,3,柳 内 敬 太 55,34.0,5,,,6,仲 航 太 65,31.0,6,,
2025-12-28,大村,11R,R       準優勝戦　　                 H1800m  晴　  風  北東　 2m  波　  2cm,1311,,,,,,,,,,,,,,,,,,1,浅 見 昌 克,15.0,1,,,2,金 子 賢 志,27.0,2,,,3,森 永 隆,53.0,3,,,5,馬 袋 義 則,70.0,4,,,6,寺 本 昇 平 69,52.0,5,,,4,今 井 美 亜 57,35.0,6,,
2025-12-28,大村,12R,R       準優勝戦　　                 H1800m  晴　  風  北東　 2m  波　  2cm,1312,,,,,,,,,,,,,,,,,,4,福 田 翔 吾,44.0,1,,,2,中 島 秀 治,63.0,2,,,6,小 林 泰,36.0,3,,,3,津久井 拓 也,58.0,4,,,1,島 川 光 男 34,73.0,5,,,5,亀 山 雅 幸 24,37.0,6,,
2025-12-28,大村,01R,一般戦　　　                 H1800m  晴　  風  北西　 2m  波　  1cm,131,,,,,,,,,,,,,,,,,,2,石 岡 将 太,27.0,1,,,1,加 藤 綾,56.0,2,,,3,倉 田 郁 美,15.0,3,,,5,桑 原 啓,41.0,4,,,4,近 藤 来 希 61,69.0,5,,,6,市 川 瑚 幸 16,13.0,6,,
2025-12-28,大村,02R,一般戦　　　                 H1800m  晴　  風  北西　 2m  波　  1cm,132,,,,,,,,,,,,,,,,,,1,酒 井 陽 祐,62.0,1,,,4,屋 良 龍 紀,54.0,2,,,2,桑 原 将 光,29.0,3,,,3,大 谷 健 太,77.0,4,,,5,林 恵 祐 55,67.0,5,,,6,植 竹 玲 奈 65,29.0,6,,
2025-12-28,大村,03R,一般戦　　　                 H1800m  晴　  風  北西　 2m  波　  1cm,133,,,,,,,,,,,,,,,,,,1,内 山 文 典,20.0,1,,,4,伊 藤 喜 智,46.0,2,,,2,本 橋 克 洋,39.0,3,,,3,小 森 信 雄,38.0,4,,,5,稗 田 聖 也 31,16.0,5,,,6,阿 部 未 侑 47,41.0,6,,
2025-12-28,大村,04R,一般戦　　　                 H1800m  晴　  風  北西　 2m  波　  1cm,134,,,,,,,,,,,,,,,,,,1,中 里 英 夫,19.0,1,,,2,鋤 柄 貴 俊,60.0,2,,,4,下 河 雅 史,28.0,3,,,3,杉 山 貴 博,24.0,4,,,5,齋 藤 勇 18,19.0,5,,,6,畔 柳 俊 吾 22,56.0,6,,
2025-12-28,大村,05R,一般戦　　　                 H1800m  晴　  風  北西　 2m  波　  1cm,135,,,,,,,,,,,,,,,,,,5,島 田 一 生,64.0,1,,,2,岡 部 哲,57.0,2,,,3,吉 川 喜 継,35.0,3,,,1,和 田 操 拓,71.0,4,,,4,吉 田 一 郎 21,14.0,5,,,6,市 川 瑚 幸 16,13.0,6,,
2025-12-28,大村,06R,一般戦　　　                 H1800m  晴　  風  北西　 1m  波　  0cm,136,,,,,,,,,,,,,,,,,,1,片 橋 幸 貴,40.0,1,,,4,山 崎 善 庸,76.0,2,,,2,古 川 誠 之,52.0,3,,,5,中 村 尊,34.0,4,,,3,加 藤 綾 56,62.0,5,,,6,林 恵 祐 55,67.0,6,,
2025-12-28,大村,07R,一般戦　　　  進入固定       H1800m  晴　  風  北　　 1m  波　  0cm,137,,,,,,,,,,,,,,,,,,1,宮 下 元 胤,59.0,1,,,2,小 森 信 雄,38.0,2,,,4,桐 本 康 臣,17.0,3,,,3,大 石 真 央,70.0,4,,,6,近 藤 来 希 61,69.0,5,,,5,大 谷 健 太 77,60.0,6,,
2025-12-28,大村,08R,一般戦　　　                 H1800m  晴　  風  南西　 1m  波　  0cm,138,,,,,,,,,,,,,,,,,,1,本 橋 克 洋,39.0,1,,,4,齋 藤 勇,18.0,2,,,6,三 宅 潤,32.0,3,,,3,屋 良 龍 紀,54.0,4,,,2,桑 原 啓 41,63.0,5,,,5,阿 部 未 侑 47,41.0,6,,
2025-12-28,大村,09R,一般特選　　                 H1800m  晴　  風  西　　 1m  波　  0cm,139,,,,,,,,,,,,,,,,,,2,島 田 一 生,64.0,1,,,3,間 嶋 仁 志,43.0,2,,,5,石 岡 将 太,27.0,3,,,4,内 山 文 典,20.0,4,,,6,下 河 雅 史 28,32.0,5,,,1,桑 原 将 光 29,64.0,6,,
2025-12-28,大村,10R,R       選抜戦　　　                 H1800m  晴　  風  西　　 1m  波　  0cm,1310,,,,,,,,,,,,,,,,,,1,中 村 尊,34.0,1,,,2,稗 田 聖 也,31.0,2,,,4,片 橋 幸 貴,40.0,3,,,3,吉 田 一 郎,21.0,4,,,5,鋤 柄 貴 俊 60,30.0,5,,,6,和 田 操 拓 71,27.0,6,,
2025-12-28,大村,11R,R       選抜戦　　　                 H1800m  晴　  風  南　　 1m  波　  0cm,1311,,,,,,,,,,,,,,,,,,1,桐 本 康 臣,17.0,1,,,2,宮 下 元 胤,59.0,2,,,6,吉 川 喜 継,35.0,3,,,4,杉 山 貴 博,24.0,4,,,5,古 川 誠 之 52,75.0,5,,,3,中 里 英 夫 19,72.0,6,,
2025-12-28,大村,12R,R       優勝戦　　　                 H1800m  晴　  風  無風　 0m  波　  0cm,1312,,,,,,,,,,,,,,,,,,6,中 村 真,33.0,1,,,2,鈴 谷 一 平,58.0,2,,,5,古 場 輝 義,26.0,3,,,4,山 田 亮 太,63.0,4,,,3,上 田 龍 星 36,12.0,5,,,1,高 野 哲 史 72,65.0,6,,
2025-12-28,大村,01R,予選　　　　                 H1800m  晴　  風  東　　 2m  波　  2cm,131,,,,,,,,,,,,,,,,,,5,金 子 龍 斗,48.0,1,,,3,西 田 靖,50.0,2,,,4,飛 田 江 己,12.0,3,,,6,國 分 将太郎,47.0,4,,,2,豊 田 祥 生 44,53.0,5,,,,,,,,
2025-12-28,大村,02R,予選　　　　                 H1800m  晴　  風  北　　 1m  波　  2cm,132,,,,,,,,,,,,,,,,,,4,伊久間 陽 優,71.0,1,,,5,渡 邉 睦 広,53.0,2,,,1,樋 口 範 政,60.0,3,,,2,栗 原 直 也,29.0,4,,,6,照 屋 厚 仁 58,78.0,5,,,3,小 黒 竜 吾 13,72.0,6,,
2025-12-28,大村,03R,予選　　　　                 H1800m  晴　  風  北　　 1m  波　  2cm,133,,,,,,,,,,,,,,,,,,1,塩 崎 優 司,67.0,1,,,5,野長瀬 正 孝,31.0,2,,,4,明 石 正 之,22.0,3,,,3,深 水 慎一郎,49.0,4,,,2,渡 辺 豊 24,67.0,5,,,6,安 藤 裕 貴 20,28.0,6,,
2025-12-28,大村,04R,予選　　　　                 H1800m  晴　  風  北東　 1m  波　  2cm,134,,,,,,,,,,,,,,,,,,4,相 馬 翔,19.0,1,,,5,赤 羽 克 也,70.0,2,,,6,毒 島 誠,66.0,3,,,3,谷 本 幸 司,26.0,4,,,1,石 川 哲 秀 43,54.0,5,,,2,藤 井 太 雅 56,32.0,6,,
2025-12-28,大村,05R,予選　　　　                 H1800m  晴　  風  北東　 4m  波　  2cm,135,,,,,,,,,,,,,,,,,,2,久 田 敏 之,11.0,1,,,1,門 間 雄 大,64.0,2,,,6,飯 島 昌 弘,37.0,3,,,5,國 分 将太郎,47.0,4,,,3,早 川 尚 人 21,82.0,5,,,4,楠 将太郎 46,31.0,6,,
2025-12-28,大村,06R,予選　　　　                 H1800m  晴　  風  東　　 2m  波　  2cm,136,,,,,,,,,,,,,,,,,,1,栗 原 直 也,29.0,1,,,2,阿 波 勝 哉,35.0,2,,,5,飛 田 江 己,12.0,3,,,3,森 作 雄 大,63.0,4,,,4,香 川 颯 太 52,50.0,5,,,6,河 内 一 馬 55,85.0,6,,
2025-12-28,大村,07R,予選　　　　                 H1800m  晴　  風  無風　 0m  波　  2cm,137,,,,,,,,,,,,,,,,,,2,三 浦 洋次朗,39.0,1,,,1,豊 田 祥 生,44.0,2,,,5,小 黒 竜 吾,13.0,3,,,3,山 本 兼 士,59.0,4,,,6,野長瀬 正 孝 31,80.0,5,,,4,藤 本 元 輝 61,35.0,6,,
2025-12-28,大村,08R,予選　　　　                 H1800m  晴　  風  無風　 0m  波　  2cm,138,,,,,,,,,,,,,,,,,,2,赤 羽 克 也,70.0,1,,,5,吉 川 元 浩,40.0,2,,,4,深 水 慎一郎,49.0,3,,,3,吉 田 宗 弘,62.0,4,,,1,滝 沢 崚 28,81.0,5,,,6,鳥居塚 嶺 王 27,60.0,6,,
2025-12-28,大村,09R,予選特賞　　                 H1800m  晴　  風  東　　 1m  波　  2cm,139,,,,,,,,,,,,,,,,,,1,武 田 正 紀,72.0,1,,,2,石 川 哲 秀,43.0,2,,,6,渡 辺 豊,24.0,3,,,4,早 川 尚 人,21.0,4,,,3,照 屋 厚 仁 58,78.0,5,,,,,,,,
2025-12-28,大村,10R,R       予選特賞　　                 H1800m  晴　  風  東　　 1m  波　  2cm,1310,,,,,,,,,,,,,,,,,,1,香 川 颯 太,52.0,1,,,3,門 間 雄 大,64.0,2,,,4,塩 崎 優 司,67.0,3,,,2,伊久間 陽 優,71.0,4,,,6,佐 藤 隆太郎 36,33.0,5,,,5,谷 本 幸 司 26,42.0,6,,
2025-12-28,大村,11R,R       予選特選　　                 H1800m  晴　  風  北東　 1m  波　  1cm,1311,,,,,,,,,,,,,,,,,,1,是 澤 孝 宏,42.0,1,,,4,渡 邉 睦 広,53.0,2,,,2,相 馬 翔,19.0,3,,,6,阿 波 勝 哉,35.0,4,,,5,山 本 兼 士 59,24.0,5,,,3,久 田 敏 之 11,65.0,6,,
2025-12-28,大村,12R,R       記者選抜戦　                 H1800m  晴　  風  東　　 2m  波　  1cm,1312,,,,,,,,,,,,,,,,,,4,毒 島 誠,66.0,1,,,1,吉 川 元 浩,40.0,2,,,3,明 石 正 之,22.0,3,,,5,三 浦 洋次朗,39.0,4,,,2,森 作 雄 大 63,43.0,5,,,6,楠 将太郎 46,31.0,6,,
2025-12-28,大村,01R,予選　　　　                 H1800m  晴　  風  北　　 6m  波　  3cm,131,,,,,,,,,,,,,,,,,,2,中 村 将 隆,38.0,1,,,3,佐 口 達 也,74.0,2,,,4,入 澤 友 治,47.0,3,,,1,佐 藤 世 那,22.0,4,,,6,櫻 井 隼 35,46.0,5,,,,,,,,
2025-12-28,大村,02R,予選　　　　                 H1800m  晴　  風  北　　 3m  波　  3cm,132,,,,,,,,,,,,,,,,,,4,盛 本 真 輔,28.0,1,,,5,藤 生 雄 人,24.0,2,,,3,中 野 希 一,48.0,3,,,1,藤 井 徹,19.0,4,,,2,広 瀬 聖 仁 12,47.0,5,,,6,真 田 聖 也 55,40.0,6,,
2025-12-28,大村,03R,予選　　　　                 H1800m  晴　  風  北　　 2m  波　  3cm,133,,,,,,,,,,,,,,,,,,1,滝 沢 芳 行,72.0,1,,,3,山 本 隆 幸,53.0,2,,,2,黄金井 力 良,46.0,3,,,6,土 屋 太 朗,64.0,4,,,4,長 畑 友 輔 36,41.0,5,,,5,木 下 虎之輔 13,45.0,6,,
2025-12-28,大村,04R,予選　　　　                 H1800m  晴　  風  北　　 2m  波　  3cm,134,,,,,,,,,,,,,,,,,,4,松 山 将 吾,65.0,1,,,3,久 田 武,33.0,2,,,5,平 岡 重 典,29.0,3,,,6,鈴 木 孝 明,11.0,4,,,1,小 澤 和 也 70,28.0,5,,,2,太 田 潮 16,33.0,6,,
2025-12-28,大村,05R,東京ベイラン                 H1800m  晴　  風  北　　 3m  波　  3cm,135,,,,,,,,,,,,,,,,,,1,福 来 剛,10.0,1,,,2,河 野 主 樹,56.0,2,,,4,今 坂 晃 広,57.0,3,,,5,櫻 井 隼,35.0,4,,,3,荻 野 裕 介 17,49.0,5,,,6,夏 山 亮 平 30,64.0,6,,
2025-12-28,大村,06R,予選　　　　                 H1800m  晴　  風  北　　 3m  波　  3cm,136,,,,,,,,,,,,,,,,,,6,渡 邉 雄 朗,27.0,1,,,1,広 瀬 聖 仁,12.0,2,,,4,佐 藤 永 梧,51.0,3,,,5,中 村 将 隆,38.0,4,,,2,森 智 也 58,55.0,5,,,3,西 川 新太郎 21,39.0,6,,
2025-12-28,大村,07R,予選　　　　                 H1800m  晴　  風  東　　 1m  波　  3cm,137,,,,,,,,,,,,,,,,,,2,椎 名 豊,37.0,1,,,4,丹 下 健,45.0,2,,,3,藤 生 雄 人,24.0,3,,,1,中 村 裕 将,73.0,4,,,5,市 川 美 宏 40,50.0,5,,,6,木 下 虎之輔 13,45.0,6,,
2025-12-28,大村,08R,ベイブレイク                 H1800m  晴　  風  北　　 3m  波　  3cm,138,,,,,,,,,,,,,,,,,,4,金 子 拓 矢,67.0,1,,,2,土 屋 太 朗,64.0,2,,,1,北 中 元 樹,18.0,3,,,5,川 尻 泰 輔,49.0,4,,,3,伊 藤 雄 二 39,29.0,5,,,6,港 理 樹 75,20.0,6,,
2025-12-28,大村,09R,予選特賞　　                 H1800m  晴　  風  北東　 3m  波　  3cm,139,,,,,,,,,,,,,,,,,,2,福 来 剛,10.0,1,,,6,木 村 亮 太,69.0,2,,,3,藤 井 徹,19.0,3,,,1,平 岡 重 典,29.0,4,,,5,佐 藤 世 那 22,30.0,5,,,4,黄金井 力 良 46,43.0,6,,
2025-12-28,大村,10R,R       予選特賞　　                 H1800m  晴　  風  南東　 1m  波　  3cm,1310,,,,,,,,,,,,,,,,,,1,関 口 智 久,59.0,1,,,6,中 野 希 一,48.0,2,,,5,長 畑 友 輔,36.0,3,,,2,西 川 新太郎,21.0,4,,,3,今 坂 晃 広 57,24.0,5,,,4,太 田 潮 16,33.0,6,,
2025-12-28,大村,11R,R       予選特選　　                 H1800m  晴　  風  南東　 1m  波　  3cm,1311,,,,,,,,,,,,,,,,,,6,川 島 圭 司,23.0,1,,,4,中 村 裕 将,73.0,2,,,2,盛 本 真 輔,28.0,3,,,1,松 山 将 吾,65.0,4,,,3,滝 沢 芳 行 72,35.0,5,,,,,,,,
2025-12-28,大村,12R,R       記者選抜　　                 H1800m  晴　  風  南東　 1m  波　  3cm,1312,,,,,,,,,,,,,,,,,,1,金 子 拓 矢,67.0,1,,,2,久 田 武,33.0,2,,,6,山 本 隆 幸,53.0,3,,,3,森 智 也,58.0,4,,,5,荻 野 裕 介 17,49.0,5,,,4,市 川 美 宏 40,50.0,6,,
2025-12-28,大村,01R,予選　　　　                 H1800m  晴　  風  北　　 2m  波　  5cm,131,,,,,,,,,,,,,,,,,,3,岡 暢 祐,49.0,1,,,1,宇田川 信 一,33.0,2,,,2,西 村 秀 樹,66.0,3,,,4,久保原 秀 人,11.0,4,,,6,福 西 広太郎 30,12.0,5,,,5,早 川 颯 太 39,14.0,6,,
2025-12-28,大村,02R,予選　　　　                 H1800m  晴　  風  北　　 3m  波　  5cm,132,,,,,,,,,,,,,,,,,,4,尾 嶋 一 広,32.0,1,,,6,石 渡 翔一郎,28.0,2,,,5,宮 崎 心之介,31.0,3,,,1,野 間 大 樹,41.0,4,,,2,泉 具 巳 38,47.0,5,,,3,横 田 海 人 23,39.0,6,,
2025-12-28,大村,03R,予選　　　　                 H1800m  晴　  風  北　　 3m  波　  5cm,133,,,,,,,,,,,,,,,,,,1,森 貴 洋,17.0,1,,,5,山 田 哲 也,37.0,2,,,3,森 清 友 翔,10.0,3,,,2,八 木 治 樹,70.0,4,,,4,向 後 龍 一 65,53.0,5,,,6,塚 越 陸 斗 48,29.0,6,,
2025-12-28,大村,04R,予選　　　　                 H1800m  晴　  風  北　　 4m  波　  5cm,134,,,,,,,,,,,,,,,,,,4,大 塚 康 雅,69.0,1,,,1,崎 利 仁,20.0,2,,,5,菊 地 敬 介,54.0,3,,,3,佐 藤 大 介,58.0,4,,,2,鈴 木 茂 高 13,23.0,5,,,6,山 下 拓 巳 25,30.0,6,,
