レースコード,レース日,レース場コード,レース回,状態,買い目1,買い目2,買い目3,買い目4,買い目5,決まり手1,決まり手2,決まり手3,決まり手4,決まり手5,確率1,確率2,確率3,確率4,確率5
202609252008,2026-09-25,20,8R,daily,3-1-5,3-1-4,5-1-3,5-1-2,3-1-2,まくり差し,まくり差し,まくり差し,まくり差し,まくり差し,0.023800,0.019703,0.018261,0.018038,0.017134
202609252008,2026-09-25,20,8R,realtime,3-1-4,3-1-5,3-1-2,2-1-4,5-1-2,まくり差し,まくり差し,まくり差し,差し,まくり差し,0.022023,0.019419,0.019024,0.015857,0.015689
202609252009,2026-09-25,20,9R,daily,2-1-3,3-1-4,3-1-2,2-1-4,3-1-5,差し,まくり差し,まくり差し,差し,まくり差し,0.022276,0.019524,0.018578,0.018207,0.014620
202609252009,2026-09-25,20,9R,realtime,2-1-3,3-1-4,3-1-2,2-1-4,3-1-5,差し,まくり差し,まくり差し,差し,まくり差し,0.018592,0.015228,0.014997,0.012819,0.009813
202609252010,2026-09-25,20,10R,daily,3-1-4,2-1-3,3-1-2,3-1-5,2-1-4,まくり差し,差し,まくり差し,まくり差し,差し,0.023063,0.023013,0.022731,0.017720,0.017063
202609252010,2026-09-25,20,10R,realtime,2-1-3,3-1-2,2-1-4,3-1-4,2-1-5,差し,まくり差し,差し,まくり差し,差し,0.034221,0.022767,0.020066,0.015663,0.014042
202609252011,2026-09-25,20,11R,daily,2-1-3,3-1-2,3-1-4,2-1-4,3-1-5,差し,まくり差し,まくり差し,差し,まくり差し,0.014771,0.011391,0.011064,0.010784,0.009980
202609252011,2026-09-25,20,11R,realtime,2-1-3,2-1-4,3-1-4,3-1-2,3-1-5,差し,差し,まくり差し,まくり差し,まくり差し,0.014346,0.012638,0.011602,0.010023,0.009430
202609252012,2026-09-25,20,12R,daily,2-1-3,2-1-4,3-1-2,2-1-5,2-3-1,差し,差し,まくり差し,差し,差し,0.049367,0.026160,0.024861,0.021839,0.017352
202609252101,2026-09-25,21,1R,daily,2-1-3,3-1-2,3-1-4,2-1-4,3-1-5,差し,まくり差し,まくり差し,差し,まくり差し,0.019882,0.015785,0.015706,0.015377,0.012919
202609252101,2026-09-25,21,1R,realtime,2-1-3,2-1-4,3-1-2,3-1-4,2-1-5,差し,差し,まくり差し,まくり差し,差し,0.021523,0.016170,0.014412,0.012211,0.011885
202609252102,2026-09-25,21,2R,daily,4-1-2,4-1-3,4-1-5,3-1-4,4-1-6,まくり,差し,まくり差し,まくり差し,まくり,0.021154,0.020284,0.019232,0.017036,0.012465
