レースコード,レース日,レース場コード,レース回,状態,買い目1,買い目2,買い目3,買い目4,買い目5,決まり手1,決まり手2,決まり手3,決まり手4,決まり手5,確率1,確率2,確率3,確率4,確率5
202609231811,2026-09-23,18,11R,daily,2-1-4,2-1-3,4-1-2,4-1-3,4-2-1,差し,差し,まくり,差し,まくり,0.037719,0.036688,0.036303,0.033124,0.023953
202609231812,2026-09-23,18,12R,daily,3-1-2,3-1-4,2-1-3,3-1-5,2-1-4,まくり差し,まくり差し,差し,まくり差し,差し,0.029549,0.027107,0.025601,0.021467,0.016970
202609232001,2026-09-23,20,1R,daily,2-1-3,2-1-4,2-1-5,3-1-2,3-1-4,差し,差し,差し,まくり差し,まくり差し,0.045522,0.030889,0.026904,0.024926,0.016893
202609232002,2026-09-23,20,2R,daily,2-1-3,2-1-4,3-1-2,2-1-5,3-1-4,差し,差し,まくり差し,差し,まくり差し,0.023387,0.018009,0.017444,0.016864,0.015128
202609232003,2026-09-23,20,3R,daily,2-1-3,2-1-5,2-1-4,5-1-2,3-1-5,差し,差し,差し,まくり差し,まくり差し,0.025368,0.025128,0.021768,0.018864,0.016905
202609232004,2026-09-23,20,4R,daily,3-1-2,2-1-3,3-1-4,3-1-5,3-1-6,まくり差し,差し,まくり差し,まくり差し,まくり差し,0.034101,0.024674,0.022740,0.017756,0.010915
202609232005,2026-09-23,20,5R,daily,2-1-3,3-1-2,3-1-5,3-1-4,2-1-4,差し,まくり差し,まくり差し,まくり差し,差し,0.028807,0.024968,0.022362,0.021985,0.020753
202609232006,2026-09-23,20,6R,daily,2-1-3,3-1-2,2-1-4,3-1-4,3-1-5,差し,まくり差し,差し,まくり差し,まくり差し,0.025726,0.019571,0.017931,0.016712,0.013785
202609232007,2026-09-23,20,7R,daily,2-1-3,2-1-4,2-3-1,3-1-2,3-2-1,差し,差し,差し,まくり差し,まくり,0.048933,0.037329,0.024306,0.021501,0.017437
202609232008,2026-09-23,20,8R,daily,2-1-3,2-1-6,2-1-4,3-1-2,2-1-5,差し,差し,差し,まくり差し,差し,0.031718,0.024769,0.021890,0.017177,0.015269
202609232009,2026-09-23,20,9R,daily,2-1-3,3-1-2,3-1-4,2-1-4,3-1-5,差し,まくり差し,まくり差し,差し,まくり差し,0.027162,0.022134,0.019647,0.019045,0.012690
202609232010,2026-09-23,20,10R,daily,3-1-2,3-1-4,2-1-3,3-1-5,3-1-6,まくり差し,まくり差し,差し,まくり差し,まくり差し,0.037968,0.033703,0.022555,0.021112,0.011494
202609232011,2026-09-23,20,11R,daily,2-1-3,3-1-2,3-1-4,2-1-4,3-1-5,差し,まくり差し,まくり差し,差し,まくり差し,0.019556,0.016979,0.015674,0.015069,0.012874
202609232012,2026-09-23,20,12R,daily,3-1-4,3-1-2,3-1-5,4-1-3,2-1-3,まくり差し,まくり差し,まくり差し,差し,差し,0.038685,0.030959,0.023111,0.021507,0.018547
202609232201,2026-09-23,22,1R,daily,2-1-3,3-1-2,2-1-4,3-1-4,3-1-5,差し,まくり差し,差し,まくり差し,まくり差し,0.018372,0.015949,0.010057,0.008905,0.007005
202609232202,2026-09-23,22,2R,daily,2-1-3,2-1-4,2-3-1,2-1-5,2-3-4,差し,差し,差し,差し,まくり,0.059836,0.047092,0.031888,0.029733,0.026727
202609232203,2026-09-23,22,3R,daily,3-1-2,3-1-4,2-1-3,3-1-5,3-2-1,まくり差し,まくり差し,差し,まくり差し,まくり,0.057435,0.046684,0.034018,0.033972,0.025672
202609232204,2026-09-23,22,4R,daily,2-1-4,2-1-3,2-1-5,2-3-1,2-4-1,差し,差し,差し,差し,差し,0.061710,0.059870,0.029479,0.027894,0.027377
202609232205,2026-09-23,22,5R,daily,2-1-3,3-1-2,3-1-4,2-1-4,3-2-1,差し,まくり差し,まくり差し,差し,まくり,0.033152,0.030516,0.023288,0.022959,0.016966
202609232206,2026-09-23,22,6R,daily,2-1-3,2-1-4,2-1-6,2-3-1,2-1-5,差し,差し,差し,差し,差し,0.056997,0.038815,0.028988,0.025048,0.024974
202609232207,2026-09-23,22,7R,daily,2-1-3,3-1-2,3-1-5,3-1-4,2-1-4,差し,まくり差し,まくり差し,まくり差し,差し,0.031459,0.028358,0.019843,0.019718,0.018250
202609232208,2026-09-23,22,8R,daily,4-1-2,4-1-3,3-1-4,4-1-5,3-1-2,まくり,差し,まくり差し,まくり差し,まくり差し,0.027691,0.027192,0.021421,0.018229,0.016876
202609232209,2026-09-23,22,9R,daily,2-1-3,2-1-4,3-1-2,2-1-5,3-1-4,差し,差し,まくり差し,差し,まくり差し,0.027837,0.019258,0.018845,0.014887,0.013193
202609232210,2026-09-23,22,10R,daily,4-1-2,4-1-3,4-1-5,2-1-4,4-2-1,まくり,差し,まくり差し,差し,まくり,0.047131,0.039023,0.022791,0.021545,0.020817
202609232211,2026-09-23,22,11R,daily,2-1-3,2-1-4,2-1-5,3-1-2,2-1-6,差し,差し,差し,まくり差し,差し,0.038846,0.022733,0.014981,0.013336,0.009768
202609232212,2026-09-23,22,12R,daily,2-1-3,3-1-2,2-1-4,3-1-4,4-1-2,差し,まくり差し,差し,まくり差し,まくり,0.023614,0.018758,0.018491,0.016124,0.013262
