レースコード,レース日,レース場コード,レース回,状態,買い目1,買い目2,買い目3,買い目4,買い目5,決まり手1,決まり手2,決まり手3,決まり手4,決まり手5,確率1,確率2,確率3,確率4,確率5
202609211306,2026-09-21,13,6R,daily,2-1-3,4-1-2,2-1-4,3-1-2,4-1-5,差し,まくり,差し,まくり差し,まくり差し,0.022175,0.021403,0.019526,0.016784,0.015685
202609211306,2026-09-21,13,6R,realtime,2-1-4,2-1-3,4-1-2,4-2-1,2-1-5,差し,差し,まくり,まくり,差し,0.052204,0.043807,0.025625,0.019572,0.018151
202609211307,2026-09-21,13,7R,daily,2-1-3,2-1-4,3-1-2,4-1-2,2-1-5,差し,差し,まくり差し,まくり,差し,0.015093,0.013833,0.009418,0.009128,0.008863
202609211307,2026-09-21,13,7R,realtime,2-1-3,2-1-4,2-1-5,3-1-2,3-1-4,差し,差し,差し,まくり差し,まくり差し,0.010647,0.009690,0.006063,0.004678,0.004180
202609211308,2026-09-21,13,8R,daily,5-1-3,5-1-2,2-1-3,5-1-4,3-1-5,まくり差し,まくり差し,差し,まくり差し,まくり差し,0.013569,0.013259,0.012173,0.011395,0.011360
202609211308,2026-09-21,13,8R,realtime,3-1-4,5-1-3,3-1-5,5-1-4,5-1-2,まくり差し,まくり差し,まくり差し,まくり差し,まくり差し,0.014650,0.013783,0.012626,0.012186,0.010357
202609211309,2026-09-21,13,9R,daily,2-1-3,2-1-4,5-1-2,2-1-5,3-1-2,差し,差し,まくり差し,差し,まくり差し,0.015390,0.013806,0.013144,0.012014,0.010977
202609211309,2026-09-21,13,9R,realtime,6-1-2,6-1-3,2-1-6,2-1-3,6-1-5,まくり差し,まくり差し,差し,差し,まくり差し,0.019416,0.013775,0.013403,0.011852,0.010635
202609211310,2026-09-21,13,10R,daily,2-1-3,2-1-4,3-1-2,4-1-2,2-1-5,差し,差し,まくり差し,まくり,差し,0.028681,0.022481,0.014351,0.014089,0.013302
202609211310,2026-09-21,13,10R,realtime,2-1-3,2-1-4,2-1-5,4-1-2,2-1-6,差し,差し,差し,まくり,差し,0.031748,0.026557,0.017337,0.010871,0.009032
202609211311,2026-09-21,13,11R,daily,3-1-4,3-1-2,2-1-3,2-1-4,3-1-5,まくり差し,まくり差し,差し,差し,まくり差し,0.024741,0.023197,0.018915,0.013610,0.013208
202609211311,2026-09-21,13,11R,realtime,3-1-2,3-1-4,3-1-5,2-1-3,3-1-6,まくり差し,まくり差し,まくり差し,差し,まくり差し,0.024285,0.020965,0.019269,0.016134,0.010143
202609211312,2026-09-21,13,12R,daily,3-1-2,2-1-3,3-1-4,3-1-5,3-2-1,まくり差し,差し,まくり差し,まくり差し,まくり,0.041420,0.031248,0.025843,0.021117,0.017008
202609211312,2026-09-21,13,12R,realtime,3-1-2,3-1-5,2-1-3,3-1-4,2-1-5,まくり差し,まくり差し,差し,まくり差し,差し,0.031645,0.027261,0.020713,0.020588,0.009618
202609211501,2026-09-21,15,1R,daily,2-1-3,2-1-4,4-1-2,3-1-2,3-1-4,差し,差し,まくり,まくり差し,まくり差し,0.024393,0.023615,0.018426,0.017726,0.015678
202609211501,2026-09-21,15,1R,realtime,4-1-2,4-1-5,2-1-3,2-1-4,4-1-6,まくり,まくり差し,差し,差し,まくり,0.019034,0.017517,0.015711,0.015498,0.015202
202609211502,2026-09-21,15,2R,daily,3-1-4,3-1-2,2-1-3,3-1-5,2-1-4,まくり差し,まくり差し,差し,まくり差し,差し,0.042169,0.035913,0.027647,0.026002,0.022510
202609211502,2026-09-21,15,2R,realtime,3-1-4,3-1-2,3-1-5,2-1-3,3-2-1,まくり差し,まくり差し,まくり差し,差し,まくり,0.050678,0.047019,0.039499,0.025022,0.020648
202609211503,2026-09-21,15,3R,daily,3-1-2,3-1-4,3-1-5,2-1-3,5-1-2,まくり差し,まくり差し,まくり差し,差し,まくり差し,0.033568,0.031951,0.029882,0.026401,0.021665
202609211503,2026-09-21,15,3R,realtime,3-1-5,3-1-2,2-1-3,3-1-4,5-1-2,まくり差し,まくり差し,差し,まくり差し,まくり差し,0.030600,0.029765,0.027456,0.026831,0.026404
202609211504,2026-09-21,15,4R,daily,2-1-5,2-1-4,2-1-3,5-1-2,4-1-2,差し,差し,差し,まくり差し,まくり,0.029015,0.027816,0.027129,0.026177,0.019173
202609211504,2026-09-21,15,4R,realtime,2-1-5,5-1-2,2-1-4,4-1-5,4-1-2,差し,まくり差し,差し,まくり差し,まくり,0.034885,0.028301,0.023903,0.022611,0.020988
202609211505,2026-09-21,15,5R,daily,2-1-3,3-1-2,3-1-5,3-1-4,2-1-5,差し,まくり差し,まくり差し,まくり差し,差し,0.029740,0.028505,0.021232,0.019372,0.016329
202609211505,2026-09-21,15,5R,realtime,3-1-5,3-1-2,2-1-3,3-1-4,5-1-2,まくり差し,まくり差し,差し,まくり差し,まくり差し,0.030566,0.030248,0.028183,0.021224,0.018665
202609211506,2026-09-21,15,6R,daily,3-1-2,3-1-4,3-1-5,2-1-3,3-2-1,まくり差し,まくり差し,まくり差し,差し,まくり,0.048981,0.044698,0.035077,0.023597,0.016482
202609211506,2026-09-21,15,6R,realtime,3-1-2,3-1-4,3-1-5,3-1-6,3-2-1,まくり差し,まくり差し,まくり差し,まくり差し,まくり,0.083960,0.069195,0.058262,0.026468,0.021902
202609211507,2026-09-21,15,7R,daily,2-1-3,2-1-4,3-1-2,2-1-5,3-1-4,差し,差し,まくり差し,差し,まくり差し,0.016667,0.013074,0.011459,0.010366,0.009862
202609211507,2026-09-21,15,7R,realtime,2-1-3,3-1-2,2-1-5,2-1-4,2-3-1,差し,まくり差し,差し,差し,差し,0.033019,0.019225,0.016435,0.015693,0.011017
202609211508,2026-09-21,15,8R,daily,4-1-6,4-1-3,4-1-2,4-1-5,3-1-4,まくり,差し,まくり,まくり差し,まくり差し,0.018104,0.015750,0.014251,0.014147,0.013656
202609211508,2026-09-21,15,8R,realtime,4-1-6,4-1-3,3-1-4,6-1-4,4-1-5,まくり,差し,まくり差し,まくり差し,まくり差し,0.021351,0.018296,0.017142,0.016903,0.016070
202609211509,2026-09-21,15,9R,daily,2-1-4,4-1-2,2-1-3,4-1-3,3-1-4,差し,まくり,差し,差し,まくり差し,0.023975,0.023185,0.022487,0.018371,0.014282
202609211509,2026-09-21,15,9R,realtime,4-1-3,3-1-4,2-1-3,4-3-1,4-1-2,差し,まくり差し,差し,まくり,まくり,0.030709,0.025751,0.025198,0.023739,0.023156
202609211510,2026-09-21,15,10R,daily,3-1-2,3-1-4,2-1-3,3-1-5,2-1-4,まくり差し,まくり差し,差し,まくり差し,差し,0.028822,0.028658,0.023679,0.023189,0.016377
202609211511,2026-09-21,15,11R,daily,2-1-3,2-1-4,2-1-5,3-1-2,3-1-4,差し,差し,差し,まくり差し,まくり差し,0.048525,0.041225,0.031761,0.023390,0.019039
202609211512,2026-09-21,15,12R,daily,2-1-3,2-1-4,4-1-2,2-1-5,2-3-1,差し,差し,まくり,差し,差し,0.045607,0.043193,0.024437,0.022941,0.017109
202609211601,2026-09-21,16,1R,daily,2-1-3,2-1-4,3-1-2,2-1-5,4-1-2,差し,差し,まくり差し,差し,まくり,0.032730,0.023429,0.018013,0.014565,0.014415
202609211601,2026-09-21,16,1R,realtime,2-1-3,2-1-4,3-1-2,2-1-5,2-1-6,差し,差し,まくり差し,差し,差し,0.030862,0.017596,0.015611,0.013951,0.010666
202609211602,2026-09-21,16,2R,daily,2-1-3,2-1-4,2-1-5,2-3-1,2-1-6,差し,差し,差し,差し,差し,0.051306,0.041546,0.033128,0.018332,0.017839
202609211602,2026-09-21,16,2R,realtime,2-1-3,2-1-4,2-1-5,2-1-6,2-3-1,差し,差し,差し,差し,差し,0.049774,0.048060,0.039970,0.019905,0.016200
202609211603,2026-09-21,16,3R,daily,3-1-4,3-1-2,4-1-2,3-1-5,2-1-4,まくり差し,まくり差し,まくり,まくり差し,差し,0.028821,0.022472,0.020390,0.018841,0.017647
202609211603,2026-09-21,16,3R,realtime,3-1-4,3-1-5,3-1-2,3-1-6,4-1-5,まくり差し,まくり差し,まくり差し,まくり差し,まくり差し,0.040078,0.034869,0.028244,0.019249,0.018692
202609211604,2026-09-21,16,4R,daily,3-1-4,3-1-2,4-1-2,3-1-5,2-1-3,まくり差し,まくり差し,まくり,まくり差し,差し,0.027209,0.027175,0.023978,0.020987,0.018100
202609211604,2026-09-21,16,4R,realtime,3-1-5,3-1-4,3-1-2,4-1-5,5-1-3,まくり差し,まくり差し,まくり差し,まくり差し,まくり差し,0.035811,0.030224,0.026731,0.019861,0.018170
202609211605,2026-09-21,16,5R,daily,5-1-2,3-1-5,3-1-2,5-1-3,2-1-3,まくり差し,まくり差し,まくり差し,まくり差し,差し,0.024628,0.019611,0.019450,0.018941,0.018922
202609211605,2026-09-21,16,5R,realtime,5-1-2,2-1-5,5-1-3,5-1-6,5-1-4,まくり差し,差し,まくり差し,まくり差し,まくり差し,0.036655,0.021256,0.021147,0.019272,0.016467
202609211606,2026-09-21,16,6R,daily,3-1-4,3-1-2,3-1-5,4-1-3,4-1-2,まくり差し,まくり差し,まくり差し,差し,まくり,0.043386,0.029877,0.026324,0.025897,0.025660
202609211606,2026-09-21,16,6R,realtime,3-1-4,3-1-5,3-1-2,3-1-6,4-1-6,まくり差し,まくり差し,まくり差し,まくり差し,まくり,0.038481,0.031323,0.029759,0.025875,0.024215
202609211607,2026-09-21,16,7R,daily,5-1-2,2-1-4,5-1-4,2-1-3,2-1-5,まくり差し,差し,まくり差し,差し,差し,0.026774,0.020388,0.019672,0.018001,0.017195
202609211607,2026-09-21,16,7R,realtime,5-1-2,5-1-6,5-1-3,2-1-5,6-1-2,まくり差し,まくり差し,まくり差し,差し,まくり,0.045247,0.042943,0.040625,0.023282,0.020598
202609211608,2026-09-21,16,8R,daily,3-1-5,3-1-2,3-1-4,2-1-3,5-1-3,まくり差し,まくり差し,まくり差し,差し,まくり差し,0.014991,0.014386,0.014199,0.013704,0.013200
202609211608,2026-09-21,16,8R,realtime,5-1-6,5-1-3,5-1-2,5-1-4,3-1-5,まくり差し,まくり差し,まくり差し,まくり差し,まくり差し,0.026183,0.022187,0.021281,0.017834,0.016236
202609211609,2026-09-21,16,9R,daily,3-1-4,3-1-2,3-1-5,2-1-3,2-1-4,まくり差し,まくり差し,まくり差し,差し,差し,0.025365,0.022138,0.019327,0.015628,0.014848
202609211609,2026-09-21,16,9R,realtime,3-1-2,3-1-5,3-1-4,2-1-3,2-1-5,まくり差し,まくり差し,まくり差し,差し,差し,0.027286,0.025067,0.024975,0.022076,0.017527
202609211610,2026-09-21,16,10R,daily,3-1-2,3-1-4,2-1-3,2-1-4,3-1-5,まくり差し,まくり差し,差し,差し,まくり差し,0.031515,0.030075,0.027151,0.019558,0.019193
202609211610,2026-09-21,16,10R,realtime,2-1-3,3-1-2,3-1-4,2-1-4,3-1-5,差し,まくり差し,まくり差し,差し,まくり差し,0.023886,0.023743,0.023288,0.021626,0.021394
202609211611,2026-09-21,16,11R,daily,3-1-4,3-1-2,4-1-3,4-1-2,3-1-5,まくり差し,まくり差し,差し,まくり,まくり差し,0.019905,0.018584,0.013641,0.013391,0.013044
202609211611,2026-09-21,16,11R,realtime,3-1-5,3-1-4,3-1-2,3-1-6,4-1-5,まくり差し,まくり差し,まくり差し,まくり差し,まくり差し,0.025091,0.019079,0.018297,0.012484,0.011265
202609211612,2026-09-21,16,12R,daily,2-1-4,2-1-3,2-1-5,3-1-2,3-1-4,差し,差し,差し,まくり差し,まくり差し,0.043274,0.039021,0.027630,0.019847,0.017076
202609211612,2026-09-21,16,12R,realtime,2-1-3,2-1-5,2-1-4,3-1-5,5-1-2,差し,差し,差し,まくり差し,まくり差し,0.030541,0.028909,0.026380,0.026357,0.022736
202609211701,2026-09-21,17,1R,daily,2-1-3,3-1-4,3-1-2,2-1-4,4-1-3,差し,まくり差し,まくり差し,差し,差し,0.015954,0.015857,0.014178,0.012486,0.011788
202609211701,2026-09-21,17,1R,realtime,4-1-3,3-1-4,4-1-2,4-1-5,2-1-4,差し,まくり差し,まくり,まくり差し,差し,0.025432,0.022952,0.017342,0.017079,0.015799
202609211702,2026-09-21,17,2R,daily,2-1-4,4-1-2,2-1-3,4-1-3,3-1-4,差し,まくり,差し,差し,まくり差し,0.027291,0.026336,0.023470,0.017826,0.016660
202609211702,2026-09-21,17,2R,realtime,2-1-4,4-1-2,2-1-3,4-1-5,2-1-5,差し,まくり,差し,まくり差し,差し,0.032571,0.028546,0.021667,0.014374,0.013257
202609211703,2026-09-21,17,3R,daily,2-1-3,2-1-4,3-1-2,2-3-1,2-3-4,差し,差し,まくり差し,差し,まくり,0.060580,0.042299,0.038945,0.037563,0.031359
202609211703,2026-09-21,17,3R,realtime,2-1-3,2-1-4,3-1-4,3-1-2,2-3-1,差し,差し,まくり差し,まくり差し,差し,0.064162,0.053758,0.036608,0.035937,0.031174
202609211704,2026-09-21,17,4R,daily,2-1-3,2-1-4,2-3-1,2-1-5,4-1-2,差し,差し,差し,差し,まくり,0.064839,0.048709,0.031048,0.027400,0.024493
202609211704,2026-09-21,17,4R,realtime,2-1-3,2-1-4,3-1-2,3-1-4,2-3-1,差し,差し,まくり差し,まくり差し,差し,0.063242,0.041075,0.040003,0.035626,0.035435
202609211705,2026-09-21,17,5R,daily,4-1-3,4-1-2,3-1-4,4-1-5,3-1-2,差し,まくり,まくり差し,まくり差し,まくり差し,0.024633,0.022735,0.022620,0.021695,0.015949
202609211705,2026-09-21,17,5R,realtime,4-1-5,4-1-3,3-1-4,4-1-2,5-1-4,まくり差し,差し,まくり差し,まくり,まくり差し,0.031794,0.023166,0.020497,0.018164,0.017922
202609211706,2026-09-21,17,6R,daily,3-1-5,3-1-4,3-1-2,5-1-3,5-1-2,まくり差し,まくり差し,まくり差し,まくり差し,まくり差し,0.013233,0.012541,0.011374,0.011292,0.010169
202609211706,2026-09-21,17,6R,realtime,3-1-5,5-1-3,3-1-4,5-1-4,3-1-2,まくり差し,まくり差し,まくり差し,まくり差し,まくり差し,0.016885,0.014295,0.013647,0.009811,0.009728
202609211707,2026-09-21,17,7R,daily,3-1-2,3-1-4,3-1-5,3-1-6,2-1-3,まくり差し,まくり差し,まくり差し,まくり差し,差し,0.056305,0.054507,0.038430,0.026004,0.022306
202609211707,2026-09-21,17,7R,realtime,3-1-6,3-1-2,3-1-4,3-1-5,2-1-3,まくり差し,まくり差し,まくり差し,まくり差し,差し,0.052449,0.048728,0.044573,0.020054,0.019701
202609211708,2026-09-21,17,8R,daily,2-1-3,3-1-2,3-1-4,2-1-4,4-1-2,差し,まくり差し,まくり差し,差し,まくり,0.026092,0.022037,0.020384,0.019925,0.018494
202609211708,2026-09-21,17,8R,realtime,2-1-3,3-1-2,2-1-4,3-1-4,3-1-5,差し,まくり差し,差し,まくり差し,まくり差し,0.035000,0.029314,0.020837,0.019908,0.019016
202609211709,2026-09-21,17,9R,daily,3-1-2,2-1-3,2-3-1,3-2-1,3-1-4,まくり差し,差し,差し,まくり,まくり差し,0.063104,0.056727,0.030523,0.030052,0.028765
202609211709,2026-09-21,17,9R,realtime,3-1-2,3-1-4,3-2-1,2-1-3,3-1-5,まくり差し,まくり差し,まくり,差し,まくり差し,0.068295,0.046624,0.042788,0.042374,0.040633
202609211710,2026-09-21,17,10R,daily,2-1-3,2-1-4,2-1-5,2-3-1,3-1-2,差し,差し,差し,差し,まくり差し,0.050530,0.036936,0.029998,0.021414,0.020308
202609211710,2026-09-21,17,10R,realtime,2-1-3,2-1-4,5-1-4,2-1-5,3-1-4,差し,差し,まくり差し,差し,まくり差し,0.035129,0.032984,0.023142,0.023097,0.020410
202609211711,2026-09-21,17,11R,daily,3-1-2,3-1-4,3-1-5,2-1-3,4-1-3,まくり差し,まくり差し,まくり差し,差し,差し,0.031107,0.028821,0.021038,0.015806,0.012132
202609211711,2026-09-21,17,11R,realtime,3-1-4,2-1-3,3-1-2,2-1-4,3-1-5,まくり差し,差し,まくり差し,差し,まくり差し,0.026707,0.022684,0.021534,0.020528,0.019577
202609211712,2026-09-21,17,12R,daily,3-1-2,3-1-4,2-1-3,3-1-5,2-1-4,まくり差し,まくり差し,差し,まくり差し,差し,0.021836,0.017693,0.017623,0.014231,0.010741
202609211712,2026-09-21,17,12R,realtime,5-1-4,4-1-5,3-1-5,3-1-4,5-1-2,まくり差し,まくり差し,まくり差し,まくり差し,まくり差し,0.024040,0.019988,0.017342,0.017248,0.014150
202609211801,2026-09-21,18,1R,daily,3-1-4,4-1-3,3-1-2,2-1-3,2-1-4,まくり差し,差し,まくり差し,差し,差し,0.021540,0.016823,0.014837,0.013897,0.013319
202609211801,2026-09-21,18,1R,realtime,2-1-4,3-1-4,4-1-2,2-1-3,3-1-2,差し,まくり差し,まくり,差し,まくり差し,0.015755,0.014150,0.013831,0.013413,0.012765
202609211802,2026-09-21,18,2R,daily,2-1-3,3-1-2,3-1-4,2-1-4,3-1-5,差し,まくり差し,まくり差し,差し,まくり差し,0.029355,0.025697,0.021754,0.019222,0.015999
202609211802,2026-09-21,18,2R,realtime,2-1-3,3-1-2,2-1-4,3-1-4,3-1-5,差し,まくり差し,差し,まくり差し,まくり差し,0.024722,0.019880,0.019216,0.018158,0.015862
202609211803,2026-09-21,18,3R,daily,3-1-5,3-1-4,3-1-2,2-1-3,5-1-3,まくり差し,まくり差し,まくり差し,差し,まくり差し,0.024788,0.024763,0.019334,0.017673,0.016251
202609211803,2026-09-21,18,3R,realtime,3-1-4,3-1-2,3-1-5,4-1-3,2-1-3,まくり差し,まくり差し,まくり差し,差し,差し,0.033527,0.023180,0.021536,0.019272,0.017085
202609211804,2026-09-21,18,4R,daily,2-1-3,2-1-4,2-1-5,3-1-2,5-1-2,差し,差し,差し,まくり差し,まくり差し,0.031605,0.022357,0.020738,0.012332,0.010778
202609211804,2026-09-21,18,4R,realtime,2-1-5,2-1-3,2-1-4,5-1-2,5-1-3,差し,差し,差し,まくり差し,まくり差し,0.025409,0.024631,0.019368,0.016035,0.007654
202609211805,2026-09-21,18,5R,daily,3-1-2,3-1-4,3-1-5,2-1-3,5-1-3,まくり差し,まくり差し,まくり差し,差し,まくり差し,0.019287,0.018144,0.017778,0.014630,0.010718
202609211805,2026-09-21,18,5R,realtime,3-1-2,3-1-5,3-1-4,2-1-3,5-1-3,まくり差し,まくり差し,まくり差し,差し,まくり差し,0.025226,0.021337,0.019603,0.014851,0.010918
202609211806,2026-09-21,18,6R,daily,3-1-2,3-1-4,2-1-3,3-2-1,3-1-5,まくり差し,まくり差し,差し,まくり,まくり差し,0.058699,0.042617,0.041507,0.037680,0.036210
202609211806,2026-09-21,18,6R,realtime,2-1-3,3-1-2,3-2-1,2-1-4,2-3-1,差し,まくり差し,まくり,差し,差し,0.051273,0.043728,0.036770,0.035131,0.034509
202609211807,2026-09-21,18,7R,daily,2-1-4,2-1-3,4-1-2,4-1-3,3-1-4,差し,差し,まくり,差し,まくり差し,0.028942,0.028525,0.021469,0.018645,0.018218
202609211807,2026-09-21,18,7R,realtime,2-1-3,3-1-4,2-1-4,4-1-3,4-1-5,差し,まくり差し,差し,差し,まくり差し,0.023156,0.019321,0.019199,0.016792,0.016158
202609211808,2026-09-21,18,8R,daily,4-1-3,4-1-2,4-1-5,2-1-3,2-1-4,差し,まくり,まくり差し,差し,差し,0.029244,0.026897,0.023882,0.021515,0.021370
202609211808,2026-09-21,18,8R,realtime,4-1-2,4-1-3,4-1-5,4-2-1,4-3-1,差し,差し,差し,差し,差し,0.058064,0.057517,0.032868,0.021695,0.019624
202609211809,2026-09-21,18,9R,daily,3-1-2,2-1-3,3-1-4,3-1-5,2-1-4,まくり差し,差し,まくり差し,まくり差し,差し,0.027860,0.024279,0.020407,0.015452,0.013749
202609211809,2026-09-21,18,9R,realtime,3-1-2,2-1-3,3-1-4,3-2-1,3-1-5,まくり差し,差し,まくり差し,まくり,まくり差し,0.043241,0.029957,0.028637,0.017622,0.017327
202609211810,2026-09-21,18,10R,daily,2-1-3,2-1-4,3-1-2,3-1-4,2-3-1,差し,差し,まくり差し,まくり差し,差し,0.046065,0.035458,0.026388,0.026150,0.023219
202609211810,2026-09-21,18,10R,realtime,2-1-3,2-1-4,3-1-4,3-1-2,4-1-3,差し,差し,まくり差し,まくり差し,差し,0.038672,0.034566,0.027444,0.022859,0.021921
202609211811,2026-09-21,18,11R,daily,4-1-5,5-1-2,5-1-4,4-1-2,5-1-3,まくり差し,まくり差し,まくり差し,まくり,まくり差し,0.018218,0.017037,0.016951,0.015213,0.014329
202609211811,2026-09-21,18,11R,realtime,4-1-5,5-1-4,5-1-6,5-1-2,4-1-2,まくり差し,まくり差し,まくり差し,まくり差し,まくり,0.023973,0.021912,0.017503,0.016370,0.014557
202609211812,2026-09-21,18,12R,daily,2-1-3,3-1-2,3-1-4,2-1-4,3-1-5,差し,まくり差し,まくり差し,差し,まくり差し,0.014902,0.014589,0.013861,0.012679,0.010452
202609211812,2026-09-21,18,12R,realtime,2-1-3,2-1-5,3-1-2,2-1-4,5-1-2,差し,差し,まくり差し,差し,まくり差し,0.015425,0.014698,0.013151,0.012005,0.011199
