レースコード,レース日,レース場コード,レース回,状態,買い目1,買い目2,買い目3,買い目4,買い目5,決まり手1,決まり手2,決まり手3,決まり手4,決まり手5,確率1,確率2,確率3,確率4,確率5
202609241305,2026-09-24,13,5R,daily,2-1-3,3-1-2,3-1-4,2-1-4,4-1-3,差し,まくり差し,まくり差し,差し,差し,0.017999,0.014935,0.014386,0.012988,0.011843
202609241305,2026-09-24,13,5R,realtime,4-1-3,3-1-4,4-1-2,2-1-3,2-1-4,差し,まくり差し,まくり,差し,差し,0.019447,0.019337,0.015101,0.013860,0.013846
202609241306,2026-09-24,13,6R,daily,3-1-4,3-1-2,4-1-3,2-1-3,4-1-2,まくり差し,まくり差し,差し,差し,まくり,0.013430,0.011813,0.011314,0.010158,0.008838
202609241306,2026-09-24,13,6R,realtime,3-1-2,3-1-4,2-1-3,3-1-5,4-1-3,まくり差し,まくり差し,差し,まくり差し,差し,0.008865,0.008328,0.007232,0.006092,0.006000
202609241307,2026-09-24,13,7R,daily,2-1-3,2-1-4,2-1-5,2-3-1,3-1-2,差し,差し,差し,差し,まくり差し,0.064187,0.048764,0.031967,0.027993,0.024735
202609241307,2026-09-24,13,7R,realtime,2-1-3,2-1-4,2-1-5,2-3-1,2-1-6,差し,差し,差し,差し,差し,0.100614,0.060674,0.054995,0.034712,0.024562
202609241308,2026-09-24,13,8R,daily,2-1-3,3-1-2,3-1-4,2-1-4,4-1-2,差し,まくり差し,まくり差し,差し,まくり,0.011844,0.010897,0.008360,0.008101,0.007484
202609241308,2026-09-24,13,8R,realtime,2-1-3,3-1-2,3-1-4,2-1-4,3-1-5,差し,まくり差し,まくり差し,差し,まくり差し,0.010466,0.008333,0.005019,0.004744,0.004312
202609241309,2026-09-24,13,9R,daily,2-1-3,2-1-4,3-1-4,3-1-2,2-1-5,差し,差し,まくり差し,まくり差し,差し,0.036505,0.027972,0.026641,0.022073,0.016315
202609241310,2026-09-24,13,10R,daily,3-1-2,2-1-3,3-1-5,3-1-4,2-1-4,まくり差し,差し,まくり差し,まくり差し,差し,0.013787,0.013725,0.011511,0.010850,0.007508
202609241311,2026-09-24,13,11R,daily,3-1-4,3-1-2,3-1-5,2-1-3,2-1-4,まくり差し,まくり差し,まくり差し,差し,差し,0.027424,0.021524,0.016562,0.014922,0.014820
202609241312,2026-09-24,13,12R,daily,3-1-4,4-1-5,3-1-5,4-1-3,3-1-2,まくり差し,まくり差し,まくり差し,差し,まくり差し,0.016538,0.012785,0.011491,0.011304,0.009728
202609241801,2026-09-24,18,1R,daily,3-1-4,3-1-5,3-1-2,2-1-3,4-1-3,まくり差し,まくり差し,まくり差し,差し,差し,0.012355,0.011061,0.010372,0.010003,0.009054
202609241801,2026-09-24,18,1R,realtime,3-1-5,3-1-2,2-1-3,3-1-4,5-1-3,まくり差し,まくり差し,差し,まくり差し,まくり差し,0.011848,0.009659,0.009623,0.008347,0.008226
202609241802,2026-09-24,18,2R,daily,4-1-3,4-1-2,3-1-4,2-1-3,2-1-4,差し,まくり,まくり差し,差し,差し,0.031305,0.028398,0.027840,0.023655,0.022901
202609241802,2026-09-24,18,2R,realtime,2-1-4,4-1-2,2-1-3,4-1-3,3-1-4,差し,まくり,差し,差し,まくり差し,0.029217,0.026995,0.025101,0.018221,0.016910
202609241803,2026-09-24,18,3R,daily,3-1-2,3-1-5,5-1-2,3-1-4,5-1-3,まくり差し,まくり差し,まくり差し,まくり差し,まくり差し,0.011398,0.011170,0.011054,0.010593,0.009968
202609241803,2026-09-24,18,3R,realtime,3-1-4,3-1-5,3-1-2,5-1-3,5-1-2,まくり差し,まくり差し,まくり差し,まくり差し,まくり差し,0.014341,0.011054,0.010881,0.009265,0.008445
202609241804,2026-09-24,18,4R,daily,2-1-4,2-1-3,2-1-5,4-1-2,4-1-5,差し,差し,差し,まくり,まくり差し,0.033606,0.029849,0.019763,0.017533,0.012599
202609241804,2026-09-24,18,4R,realtime,2-1-4,2-1-3,2-1-5,4-1-2,2-4-1,差し,差し,差し,まくり,差し,0.035181,0.025993,0.021606,0.014395,0.009155
202609241805,2026-09-24,18,5R,daily,2-1-3,2-1-4,3-1-4,3-1-2,4-1-3,差し,差し,まくり差し,まくり差し,差し,0.038304,0.032830,0.029251,0.026389,0.022942
202609241805,2026-09-24,18,5R,realtime,2-1-3,2-1-4,3-1-2,4-1-2,2-3-1,差し,差し,まくり差し,まくり,差し,0.052307,0.043734,0.028058,0.022573,0.022562
202609241806,2026-09-24,18,6R,daily,3-1-4,2-1-3,3-1-2,2-1-4,3-1-5,まくり差し,差し,まくり差し,差し,まくり差し,0.047767,0.042536,0.039266,0.030799,0.030621
202609241806,2026-09-24,18,6R,realtime,3-1-4,2-1-3,2-1-4,3-1-5,3-1-2,まくり差し,差し,差し,まくり差し,まくり差し,0.042447,0.035692,0.031144,0.030286,0.027370
202609241807,2026-09-24,18,7R,daily,2-1-3,2-1-4,2-1-5,4-1-2,2-3-1,差し,差し,差し,まくり,差し,0.043070,0.041258,0.028402,0.016727,0.014164
202609241807,2026-09-24,18,7R,realtime,2-1-4,2-1-3,2-1-5,4-1-2,2-1-6,差し,差し,差し,まくり,差し,0.052093,0.047660,0.035648,0.016473,0.013827
202609241808,2026-09-24,18,8R,daily,2-1-3,2-1-4,2-1-5,2-3-1,3-1-2,差し,差し,差し,差し,まくり差し,0.064122,0.042553,0.036001,0.030381,0.021801
202609241808,2026-09-24,18,8R,realtime,5-1-2,5-1-3,2-1-5,5-2-1,2-1-3,差し,差し,まくり差し,差し,まくり差し,0.049440,0.038570,0.036706,0.033444,0.030922
202609241809,2026-09-24,18,9R,daily,3-1-4,3-1-2,4-1-3,3-1-5,4-1-2,まくり差し,まくり差し,差し,まくり差し,まくり,0.028632,0.019078,0.017576,0.016227,0.012050
202609241809,2026-09-24,18,9R,realtime,3-1-2,3-1-4,2-1-3,3-1-5,4-1-3,まくり差し,まくり差し,差し,まくり差し,差し,0.036554,0.035070,0.018224,0.017486,0.013548
202609241810,2026-09-24,18,10R,daily,2-1-3,2-1-4,2-1-5,4-1-2,2-3-1,差し,差し,差し,まくり,差し,0.046097,0.042523,0.026341,0.023075,0.019706
202609241810,2026-09-24,18,10R,realtime,2-1-3,2-1-4,2-1-5,2-3-1,4-1-2,差し,差し,差し,差し,まくり,0.052432,0.041393,0.028998,0.026128,0.024064
202609241811,2026-09-24,18,11R,daily,3-1-4,4-1-3,2-1-3,3-1-2,4-1-2,まくり差し,差し,差し,まくり差し,まくり,0.029116,0.024275,0.023005,0.022763,0.021396
202609241811,2026-09-24,18,11R,realtime,3-1-4,2-1-3,3-1-2,4-1-3,2-1-4,まくり差し,差し,まくり差し,差し,差し,0.027464,0.025041,0.022367,0.021737,0.020737
202609241812,2026-09-24,18,12R,daily,2-1-4,2-1-3,4-1-2,3-1-4,4-1-5,差し,差し,まくり,まくり差し,まくり差し,0.014242,0.013460,0.012439,0.010591,0.009711
202609241901,2026-09-24,19,1R,daily,2-1-3,3-1-2,2-1-4,3-1-4,4-1-2,差し,まくり差し,差し,まくり差し,まくり,0.027586,0.024408,0.022950,0.022360,0.018861
202609241902,2026-09-24,19,2R,daily,2-1-3,3-1-4,2-1-4,3-1-2,4-1-2,差し,まくり差し,差し,まくり差し,まくり,0.025690,0.022210,0.021142,0.020395,0.016113
202609241903,2026-09-24,19,3R,daily,2-1-3,3-1-2,3-1-4,3-1-6,2-1-4,差し,まくり差し,まくり差し,まくり差し,差し,0.033265,0.032158,0.026983,0.021550,0.021046
202609241904,2026-09-24,19,4R,daily,2-1-3,3-1-2,2-1-4,3-1-4,3-1-5,差し,まくり差し,差し,まくり差し,まくり差し,0.042325,0.032738,0.020744,0.020169,0.018187
202609241905,2026-09-24,19,5R,daily,4-1-3,4-1-2,3-1-4,4-3-1,2-1-4,差し,まくり,まくり差し,まくり,差し,0.029089,0.023394,0.019282,0.015056,0.015046
202609241906,2026-09-24,19,6R,daily,2-1-3,3-1-2,3-1-5,3-1-4,5-1-2,差し,まくり差し,まくり差し,まくり差し,まくり差し,0.028801,0.027748,0.019284,0.019102,0.018242
202609241907,2026-09-24,19,7R,daily,5-1-2,4-1-5,5-1-3,2-1-5,5-1-4,まくり差し,まくり差し,まくり差し,差し,まくり差し,0.024492,0.019650,0.017661,0.016368,0.016004
202609241908,2026-09-24,19,8R,daily,2-1-3,2-1-4,2-1-5,2-3-1,2-1-6,差し,差し,差し,差し,差し,0.048254,0.033080,0.031664,0.017654,0.016164
202609241909,2026-09-24,19,9R,daily,2-1-3,2-1-4,4-1-5,4-1-2,3-1-2,差し,差し,まくり差し,まくり,まくり差し,0.021050,0.017537,0.015900,0.015646,0.014684
202609241910,2026-09-24,19,10R,daily,2-1-3,2-1-4,2-1-5,3-1-2,2-1-6,差し,差し,差し,まくり差し,差し,0.038354,0.024955,0.020555,0.017938,0.013385
202609241911,2026-09-24,19,11R,daily,3-1-2,3-1-4,2-1-3,3-1-5,3-2-1,まくり差し,まくり差し,差し,まくり差し,まくり,0.050761,0.035168,0.032749,0.027268,0.017958
202609241912,2026-09-24,19,12R,daily,2-1-3,3-1-2,2-1-4,4-1-2,3-1-4,差し,まくり差し,差し,まくり,まくり差し,0.030379,0.018160,0.017123,0.012361,0.009432
202609242001,2026-09-24,20,1R,daily,3-1-4,3-1-2,2-1-3,3-1-5,3-1-6,まくり差し,まくり差し,差し,まくり差し,まくり差し,0.043066,0.037812,0.027218,0.022857,0.020197
202609242002,2026-09-24,20,2R,daily,2-1-3,2-1-4,3-1-4,3-1-2,2-1-5,差し,差し,まくり差し,まくり差し,差し,0.032734,0.028233,0.024003,0.020761,0.019232
202609242003,2026-09-24,20,3R,daily,5-1-2,3-1-5,2-1-5,5-1-3,3-1-2,まくり差し,まくり差し,差し,まくり差し,まくり差し,0.025787,0.020949,0.020031,0.017879,0.017097
202609242004,2026-09-24,20,4R,daily,3-1-4,3-1-2,2-1-3,3-1-5,2-1-4,まくり差し,まくり差し,差し,まくり差し,差し,0.032922,0.030852,0.027824,0.027720,0.016785
202609242005,2026-09-24,20,5R,daily,4-1-3,3-1-4,4-1-5,2-1-4,2-1-3,差し,まくり差し,まくり差し,差し,差し,0.025824,0.024915,0.019557,0.018170,0.017759
202609242006,2026-09-24,20,6R,daily,2-1-3,2-1-4,2-1-5,3-1-2,5-1-2,差し,差し,差し,まくり差し,まくり差し,0.040335,0.030139,0.029800,0.019122,0.017717
202609242007,2026-09-24,20,7R,daily,2-1-3,4-1-5,4-1-3,3-1-4,3-1-5,差し,まくり差し,差し,まくり差し,まくり差し,0.014065,0.013493,0.012942,0.012895,0.012709
202609242008,2026-09-24,20,8R,daily,2-1-3,2-1-4,3-1-2,3-1-4,4-1-2,差し,差し,まくり差し,まくり差し,まくり,0.022705,0.021006,0.017574,0.017030,0.014041
202609242009,2026-09-24,20,9R,daily,2-1-3,2-1-4,2-1-5,3-1-2,2-3-1,差し,差し,差し,まくり差し,差し,0.058537,0.042590,0.020987,0.017784,0.016774
202609242010,2026-09-24,20,10R,daily,2-1-3,2-1-4,3-1-4,3-1-2,3-1-5,差し,差し,まくり差し,まくり差し,まくり差し,0.024490,0.021724,0.019583,0.019428,0.017492
202609242011,2026-09-24,20,11R,daily,2-1-3,2-1-4,3-1-2,2-1-5,2-3-1,差し,差し,まくり差し,差し,差し,0.044653,0.025572,0.024696,0.020125,0.015654
202609242012,2026-09-24,20,12R,daily,2-1-3,3-1-2,3-1-4,2-1-4,3-1-5,差し,まくり差し,まくり差し,差し,まくり差し,0.022294,0.018474,0.016010,0.015526,0.012695
202609242101,2026-09-24,21,1R,daily,3-1-4,2-1-3,2-1-4,3-1-2,4-1-2,まくり差し,差し,差し,まくり差し,まくり,0.015962,0.015121,0.014860,0.013905,0.012089
202609242101,2026-09-24,21,1R,realtime,2-1-4,3-1-4,2-1-3,4-1-2,3-1-2,差し,まくり差し,差し,まくり,まくり差し,0.012050,0.011981,0.011181,0.011066,0.010417
202609242102,2026-09-24,21,2R,daily,4-1-2,4-1-5,4-1-3,2-1-4,4-5-1,まくり,まくり差し,差し,差し,まくり,0.032304,0.027592,0.027570,0.018159,0.017894
202609242102,2026-09-24,21,2R,realtime,4-1-2,4-1-5,2-1-4,4-2-1,4-5-1,まくり,まくり差し,差し,まくり,まくり,0.047093,0.030885,0.028095,0.024450,0.022741
202609242103,2026-09-24,21,3R,daily,3-1-4,3-1-5,3-1-2,3-1-6,3-4-1,まくり差し,まくり差し,まくり差し,まくり差し,まくり,0.053268,0.049437,0.038444,0.018312,0.016814
202609242103,2026-09-24,21,3R,realtime,3-1-4,3-1-5,3-1-2,3-1-6,5-1-3,まくり差し,まくり差し,まくり差し,まくり差し,まくり差し,0.048067,0.046836,0.035993,0.018350,0.015233
202609242104,2026-09-24,21,4R,daily,3-1-2,2-1-3,3-1-4,3-1-5,2-1-4,まくり差し,差し,まくり差し,まくり差し,差し,0.015785,0.014678,0.011689,0.011194,0.008417
202609242104,2026-09-24,21,4R,realtime,2-1-5,2-1-3,5-1-2,3-1-2,3-1-5,差し,差し,まくり差し,まくり差し,まくり差し,0.012163,0.010829,0.010543,0.009699,0.008962
202609242105,2026-09-24,21,5R,daily,3-1-4,3-1-2,3-1-5,2-1-3,4-1-3,まくり差し,まくり差し,まくり差し,差し,差し,0.020422,0.020101,0.014776,0.013438,0.010999
202609242105,2026-09-24,21,5R,realtime,3-1-4,3-1-2,3-1-5,3-1-6,4-1-3,まくり差し,まくり差し,まくり差し,まくり差し,差し,0.018171,0.014590,0.011763,0.010220,0.009554
202609242106,2026-09-24,21,6R,daily,2-1-3,2-1-4,2-1-5,6-1-2,2-1-6,差し,差し,差し,まくり差し,差し,0.033585,0.028013,0.022501,0.018482,0.018129
202609242106,2026-09-24,21,6R,realtime,2-1-3,2-1-6,2-1-4,6-1-2,4-1-2,差し,差し,差し,まくり差し,まくり,0.035007,0.033618,0.032539,0.030807,0.018165
202609242107,2026-09-24,21,7R,daily,2-1-3,2-1-4,3-1-4,3-1-2,4-1-2,差し,差し,まくり差し,まくり差し,まくり,0.026939,0.024885,0.016224,0.015940,0.015170
202609242107,2026-09-24,21,7R,realtime,2-1-4,2-1-3,4-1-2,2-1-5,4-1-5,差し,差し,まくり,差し,まくり差し,0.018600,0.016936,0.011341,0.011323,0.010454
202609242108,2026-09-24,21,8R,daily,2-1-4,2-1-3,2-1-5,4-1-2,2-4-1,差し,差し,差し,まくり,差し,0.056730,0.051324,0.029738,0.028317,0.023229
202609242108,2026-09-24,21,8R,realtime,2-1-4,2-1-3,2-1-5,4-1-2,2-4-1,差し,差し,差し,まくり,差し,0.069892,0.059685,0.035267,0.027046,0.026243
202609242109,2026-09-24,21,9R,daily,3-1-2,3-1-5,3-1-4,2-1-3,5-1-2,まくり差し,まくり差し,まくり差し,差し,まくり差し,0.018163,0.016065,0.015402,0.015307,0.014000
202609242109,2026-09-24,21,9R,realtime,3-1-5,5-1-3,3-1-2,3-1-6,5-1-2,まくり差し,差し,まくり差し,まくり差し,まくり,0.029947,0.021728,0.019781,0.017515,0.015952
202609242110,2026-09-24,21,10R,daily,2-1-3,2-1-4,2-1-5,3-1-2,2-1-6,差し,差し,差し,まくり差し,差し,0.027939,0.024393,0.016471,0.012627,0.012083
202609242110,2026-09-24,21,10R,realtime,2-1-3,2-1-4,2-1-5,3-1-2,2-1-6,差し,差し,差し,まくり差し,差し,0.041048,0.025751,0.017029,0.015952,0.013780
202609242111,2026-09-24,21,11R,daily,2-1-4,4-1-2,2-1-3,4-1-5,2-1-5,差し,まくり,差し,まくり差し,差し,0.028621,0.024415,0.022425,0.016674,0.015271
202609242111,2026-09-24,21,11R,realtime,2-1-4,2-1-3,4-1-2,2-1-5,4-1-5,差し,差し,まくり,差し,まくり差し,0.035784,0.032783,0.026952,0.016655,0.016450
202609242112,2026-09-24,21,12R,daily,2-1-4,2-1-3,4-1-2,3-1-2,2-1-5,差し,差し,まくり,まくり差し,差し,0.029722,0.027570,0.018714,0.016279,0.016186
202609242201,2026-09-24,22,1R,daily,2-1-3,2-1-4,3-1-2,4-1-2,2-1-5,差し,差し,まくり差し,まくり,差し,0.034526,0.023110,0.018648,0.015716,0.015345
202609242201,2026-09-24,22,1R,realtime,2-1-3,2-1-5,2-1-4,5-1-2,4-1-2,差し,差し,差し,まくり差し,まくり,0.040589,0.029207,0.029145,0.017981,0.017045
202609242202,2026-09-24,22,2R,daily,3-1-2,3-1-4,2-1-3,3-1-5,5-1-2,まくり差し,まくり差し,差し,まくり差し,まくり差し,0.025720,0.022419,0.019374,0.017947,0.012320
202609242202,2026-09-24,22,2R,realtime,3-1-4,3-1-2,3-1-5,5-1-2,5-1-3,まくり差し,まくり差し,まくり差し,まくり差し,まくり差し,0.018794,0.016703,0.015960,0.011813,0.011226
202609242203,2026-09-24,22,3R,daily,3-1-2,2-1-3,3-1-4,3-1-5,3-2-1,まくり差し,差し,まくり差し,まくり差し,まくり,0.061893,0.040976,0.039010,0.033462,0.027182
202609242203,2026-09-24,22,3R,realtime,3-1-2,3-1-5,3-1-4,2-1-3,2-1-4,まくり差し,まくり差し,まくり差し,差し,差し,0.049860,0.041002,0.037067,0.034885,0.018503
202609242204,2026-09-24,22,4R,daily,2-1-3,2-1-4,2-1-5,2-3-1,2-4-1,差し,差し,差し,差し,差し,0.087494,0.079458,0.049133,0.038251,0.032028
202609242204,2026-09-24,22,4R,realtime,2-1-3,2-1-4,2-1-5,2-3-1,2-1-6,差し,差し,差し,差し,差し,0.098746,0.074391,0.045970,0.030554,0.029643
202609242205,2026-09-24,22,5R,daily,3-1-2,2-1-3,3-1-4,2-1-4,3-1-5,まくり差し,差し,まくり差し,差し,まくり差し,0.036219,0.035000,0.030919,0.021590,0.017879
202609242205,2026-09-24,22,5R,realtime,3-1-2,3-1-6,2-1-3,3-1-4,2-1-4,まくり差し,まくり差し,差し,まくり差し,差し,0.035717,0.033646,0.027656,0.025783,0.014688
202609242206,2026-09-24,22,6R,daily,3-1-2,2-1-3,3-1-4,3-1-5,3-2-1,まくり差し,差し,まくり差し,まくり差し,まくり,0.055786,0.043935,0.042202,0.033094,0.026771
202609242207,2026-09-24,22,7R,daily,2-1-3,3-1-2,3-1-4,2-1-4,2-3-1,差し,まくり差し,まくり差し,差し,差し,0.034614,0.029714,0.025511,0.024238,0.015164
202609242208,2026-09-24,22,8R,daily,2-1-3,3-1-2,2-1-4,3-1-4,5-1-2,差し,まくり差し,差し,まくり差し,まくり差し,0.024418,0.019998,0.018741,0.017814,0.016904
202609242209,2026-09-24,22,9R,daily,2-1-3,3-1-2,2-1-4,3-1-4,3-1-5,差し,まくり差し,差し,まくり差し,まくり差し,0.026396,0.023214,0.017813,0.017477,0.016157
202609242210,2026-09-24,22,10R,daily,3-1-4,3-1-5,3-1-2,5-1-3,5-1-2,まくり差し,まくり差し,まくり差し,まくり差し,まくり差し,0.018831,0.018268,0.017675,0.011641,0.011135
202609242211,2026-09-24,22,11R,daily,2-1-3,2-1-4,3-1-4,3-1-2,3-1-5,差し,差し,まくり差し,まくり差し,まくり差し,0.013783,0.010800,0.010503,0.010377,0.008324
202609242212,2026-09-24,22,12R,daily,2-1-3,2-1-4,2-1-5,3-1-2,2-3-1,差し,差し,差し,まくり差し,差し,0.043551,0.029857,0.018382,0.017013,0.013499
