レースコード,レース日,レース場コード,レース回,状態,買い目1,買い目2,買い目3,買い目4,買い目5,決まり手1,決まり手2,決まり手3,決まり手4,決まり手5,確率1,確率2,確率3,確率4,確率5
202609201301,2026-09-20,13,1R,realtime,3-1-2,3-1-4,2-1-3,3-1-5,3-1-6,まくり差し,まくり差し,差し,まくり差し,まくり差し,0.047718,0.036076,0.034307,0.030529,0.017972
202609201302,2026-09-20,13,2R,daily,3-1-4,3-1-2,3-1-5,4-1-3,4-1-5,まくり差し,まくり差し,まくり差し,差し,まくり差し,0.032915,0.025767,0.025738,0.019860,0.018263
202609201302,2026-09-20,13,2R,realtime,3-1-4,3-1-5,4-1-5,3-1-2,4-1-2,まくり差し,まくり差し,まくり差し,まくり差し,まくり,0.024071,0.023883,0.018929,0.018535,0.013659
202609201303,2026-09-20,13,3R,daily,3-1-4,3-1-2,3-1-5,4-1-3,2-1-3,まくり差し,まくり差し,まくり差し,差し,差し,0.049315,0.043314,0.035763,0.024842,0.020190
202609201303,2026-09-20,13,3R,realtime,3-1-4,3-1-2,3-1-5,3-4-1,3-2-1,まくり差し,まくり差し,まくり差し,まくり,まくり,0.085621,0.081945,0.058318,0.032866,0.032383
202609201304,2026-09-20,13,4R,daily,5-1-4,4-1-5,5-1-2,5-1-3,4-1-3,まくり差し,まくり差し,まくり差し,まくり差し,差し,0.022415,0.022400,0.019687,0.019532,0.016700
202609201304,2026-09-20,13,4R,realtime,5-1-4,5-1-3,5-1-6,4-1-5,5-1-2,まくり差し,まくり差し,まくり差し,まくり差し,まくり差し,0.048004,0.035655,0.028052,0.026797,0.025286
202609201305,2026-09-20,13,5R,daily,3-1-4,2-1-4,2-1-3,4-1-2,4-1-3,まくり差し,差し,差し,まくり,差し,0.019554,0.019086,0.017859,0.016370,0.015197
202609201305,2026-09-20,13,5R,realtime,2-1-4,2-1-3,4-1-2,3-1-4,3-1-2,差し,差し,まくり,まくり差し,まくり差し,0.023618,0.020960,0.015096,0.014212,0.012722
202609201306,2026-09-20,13,6R,daily,4-1-2,2-1-4,2-1-3,4-1-5,4-1-3,まくり,差し,差し,まくり差し,差し,0.022736,0.020152,0.019274,0.015964,0.015205
202609201306,2026-09-20,13,6R,realtime,4-1-2,2-1-4,2-1-3,4-1-3,4-1-5,まくり,差し,差し,差し,まくり差し,0.025506,0.023465,0.018088,0.015588,0.013004
202609201307,2026-09-20,13,7R,daily,4-1-2,4-1-5,2-1-4,4-1-3,2-1-3,まくり,まくり差し,差し,差し,差し,0.023917,0.021614,0.019441,0.018536,0.018282
202609201307,2026-09-20,13,7R,realtime,4-1-2,4-1-5,4-1-3,2-1-4,4-2-1,まくり,まくり差し,差し,差し,まくり,0.039879,0.032676,0.028065,0.020728,0.018976
202609201308,2026-09-20,13,8R,daily,4-1-5,4-1-3,4-1-2,3-1-4,5-1-4,まくり差し,差し,まくり,まくり差し,まくり差し,0.029386,0.026251,0.026173,0.017063,0.015295
202609201308,2026-09-20,13,8R,realtime,4-1-5,4-1-2,4-1-3,4-5-1,5-1-4,まくり差し,まくり,差し,まくり,まくり差し,0.045859,0.034866,0.023940,0.020035,0.019753
202609201309,2026-09-20,13,9R,daily,2-1-3,2-1-4,3-1-2,4-1-2,3-1-4,差し,差し,まくり差し,まくり,まくり差し,0.024674,0.020660,0.017593,0.016670,0.015237
202609201309,2026-09-20,13,9R,realtime,2-1-3,5-1-3,3-1-5,4-1-5,2-1-4,差し,まくり差し,まくり差し,まくり差し,差し,0.018596,0.018475,0.018304,0.014899,0.014394
202609201310,2026-09-20,13,10R,daily,3-1-4,3-1-2,2-1-3,3-1-5,2-1-4,まくり差し,まくり差し,差し,まくり差し,差し,0.012229,0.011669,0.011005,0.009550,0.008135
202609201310,2026-09-20,13,10R,realtime,3-1-4,3-1-5,4-1-5,3-1-2,2-1-3,まくり差し,まくり差し,まくり差し,まくり差し,差し,0.011259,0.010627,0.008407,0.008367,0.007867
202609201311,2026-09-20,13,11R,daily,2-1-3,2-1-4,3-1-2,3-1-4,3-1-5,差し,差し,まくり差し,まくり差し,まくり差し,0.029263,0.020707,0.020190,0.018948,0.014501
202609201311,2026-09-20,13,11R,realtime,2-1-5,2-1-3,5-1-2,2-1-6,2-5-1,差し,差し,まくり差し,差し,差し,0.043150,0.024613,0.020915,0.020001,0.012971
202609201312,2026-09-20,13,12R,daily,2-1-3,3-1-2,3-1-4,2-1-4,3-1-5,差し,まくり差し,まくり差し,差し,まくり差し,0.022708,0.022463,0.019810,0.016687,0.014056
202609201401,2026-09-20,14,1R,daily,2-1-3,2-1-4,3-1-2,3-1-4,4-1-2,差し,差し,まくり差し,まくり差し,まくり,0.019581,0.016913,0.014803,0.013066,0.011356
202609201401,2026-09-20,14,1R,realtime,3-1-4,3-1-5,2-1-3,2-1-4,4-1-5,まくり差し,まくり差し,差し,差し,まくり差し,0.013558,0.011718,0.010844,0.008924,0.008509
202609201402,2026-09-20,14,2R,daily,3-1-2,2-1-3,3-1-5,3-1-4,5-1-2,まくり差し,差し,まくり差し,まくり差し,まくり差し,0.038340,0.032400,0.031440,0.028181,0.021873
202609201402,2026-09-20,14,2R,realtime,3-1-5,2-1-3,5-1-3,5-1-2,2-1-5,まくり差し,差し,まくり差し,まくり差し,差し,0.034151,0.033977,0.031538,0.027151,0.026424
202609201403,2026-09-20,14,3R,daily,4-1-5,4-1-2,2-1-3,4-1-3,2-1-4,まくり差し,まくり,差し,差し,差し,0.024061,0.022125,0.017860,0.017431,0.016766
202609201403,2026-09-20,14,3R,realtime,4-1-5,4-1-2,4-5-1,4-1-3,4-1-6,まくり差し,まくり,まくり,差し,まくり,0.030083,0.019718,0.019511,0.018749,0.017644
202609201404,2026-09-20,14,4R,daily,3-1-2,3-1-4,3-1-5,2-1-3,3-2-1,まくり差し,まくり差し,まくり差し,差し,まくり,0.043234,0.033835,0.027975,0.027495,0.018217
202609201404,2026-09-20,14,4R,realtime,3-1-5,3-1-4,3-1-2,2-1-3,5-1-3,まくり差し,まくり差し,まくり差し,差し,まくり差し,0.043134,0.033115,0.032305,0.018590,0.016257
202609201405,2026-09-20,14,5R,daily,3-1-5,3-1-4,3-1-2,5-1-3,5-1-2,まくり差し,まくり差し,まくり差し,まくり差し,まくり差し,0.034233,0.028843,0.028699,0.023064,0.020791
202609201405,2026-09-20,14,5R,realtime,3-1-5,3-1-4,5-1-3,3-1-2,5-1-2,まくり差し,まくり差し,まくり差し,まくり差し,まくり差し,0.032492,0.026635,0.024944,0.022998,0.022282
202609201406,2026-09-20,14,6R,daily,2-1-3,2-1-4,2-1-5,5-1-2,3-1-2,差し,差し,差し,まくり差し,まくり差し,0.049272,0.033920,0.024865,0.021475,0.018080
202609201406,2026-09-20,14,6R,realtime,2-1-3,2-1-4,2-1-5,5-1-2,2-3-1,差し,差し,差し,まくり差し,差し,0.053877,0.046874,0.031540,0.024159,0.018084
202609201407,2026-09-20,14,7R,daily,2-1-3,3-1-2,2-1-4,3-1-4,2-1-5,差し,まくり差し,差し,まくり差し,差し,0.019528,0.014626,0.014598,0.012659,0.011258
202609201407,2026-09-20,14,7R,realtime,3-1-4,3-1-5,2-1-3,4-1-5,2-1-4,まくり差し,まくり差し,差し,まくり差し,差し,0.013636,0.012305,0.012033,0.011628,0.010696
202609201408,2026-09-20,14,8R,daily,2-1-3,2-1-4,3-1-4,4-1-2,3-1-2,差し,差し,まくり差し,まくり,まくり差し,0.021923,0.021197,0.016574,0.016395,0.015769
202609201408,2026-09-20,14,8R,realtime,2-1-4,2-1-3,4-1-5,3-1-4,4-1-2,差し,差し,まくり差し,まくり差し,まくり,0.018911,0.018204,0.018125,0.017759,0.016244
202609201409,2026-09-20,14,9R,daily,3-1-2,3-1-4,2-1-3,3-1-5,2-1-4,まくり差し,まくり差し,差し,まくり差し,差し,0.037800,0.035396,0.033672,0.028048,0.024982
202609201409,2026-09-20,14,9R,realtime,3-1-2,3-1-5,3-1-4,2-1-3,3-2-1,まくり差し,まくり差し,まくり差し,差し,まくり,0.051771,0.051396,0.049176,0.031754,0.023528
202609201410,2026-09-20,14,10R,daily,2-1-3,2-1-4,3-1-2,3-1-4,4-1-2,差し,差し,まくり差し,まくり差し,まくり,0.030747,0.026661,0.019051,0.016822,0.016770
202609201410,2026-09-20,14,10R,realtime,2-1-3,2-1-4,2-1-5,3-1-2,3-1-4,差し,差し,差し,まくり差し,まくり差し,0.027960,0.023670,0.018839,0.016349,0.015974
202609201411,2026-09-20,14,11R,daily,2-1-3,2-1-4,3-1-2,3-1-4,4-1-2,差し,差し,まくり差し,まくり差し,まくり,0.022632,0.018760,0.017875,0.014642,0.014475
202609201411,2026-09-20,14,11R,realtime,2-1-3,4-1-5,2-1-4,4-1-2,3-1-4,差し,まくり差し,差し,まくり,まくり差し,0.013886,0.012725,0.012583,0.012153,0.010243
202609201412,2026-09-20,14,12R,daily,2-1-3,3-1-2,3-1-5,2-1-5,2-1-4,差し,まくり差し,まくり差し,差し,差し,0.027984,0.021569,0.021319,0.019468,0.018653
202609201412,2026-09-20,14,12R,realtime,2-1-3,3-1-5,2-1-5,4-1-5,2-1-4,差し,まくり差し,差し,まくり差し,差し,0.020271,0.017039,0.016853,0.016530,0.015077
202609201501,2026-09-20,15,1R,daily,3-1-4,3-1-2,4-1-3,3-1-5,4-1-2,まくり差し,まくり差し,差し,まくり差し,まくり,0.041156,0.033953,0.029243,0.028660,0.025610
202609201501,2026-09-20,15,1R,realtime,3-1-5,3-1-4,3-1-2,2-1-3,3-2-1,まくり差し,まくり差し,まくり差し,差し,まくり,0.042976,0.041084,0.040541,0.024436,0.023430
202609201502,2026-09-20,15,2R,daily,4-1-5,4-1-2,3-1-2,2-1-3,3-1-5,まくり差し,まくり,まくり差し,差し,まくり差し,0.021591,0.020669,0.020209,0.019895,0.018603
202609201502,2026-09-20,15,2R,realtime,3-1-5,4-1-5,3-1-2,3-1-4,5-1-3,まくり差し,まくり差し,まくり差し,まくり差し,まくり差し,0.024690,0.020992,0.020794,0.020065,0.018111
202609201503,2026-09-20,15,3R,daily,2-1-3,2-1-4,4-1-2,4-1-5,2-1-5,差し,差し,まくり,まくり差し,差し,0.028054,0.027204,0.023727,0.020167,0.018519
202609201504,2026-09-20,15,4R,daily,4-1-2,2-1-4,4-1-3,3-1-4,2-1-3,まくり,差し,差し,まくり差し,差し,0.036715,0.029030,0.028611,0.026205,0.023692
202609201505,2026-09-20,15,5R,daily,3-1-4,3-1-5,3-1-2,2-1-3,3-1-6,まくり差し,まくり差し,まくり差し,差し,まくり差し,0.025945,0.024631,0.024055,0.019447,0.016083
202609201506,2026-09-20,15,6R,daily,4-1-2,4-1-3,3-1-4,4-1-5,3-1-2,まくり,差し,まくり差し,まくり差し,まくり差し,0.018150,0.016958,0.016790,0.014192,0.013807
202609201507,2026-09-20,15,7R,daily,2-1-3,2-1-4,2-1-5,2-1-6,6-1-2,差し,差し,差し,差し,まくり差し,0.027588,0.019390,0.016067,0.013740,0.012074
202609201508,2026-09-20,15,8R,daily,3-1-4,3-1-2,3-1-5,2-1-3,3-1-6,まくり差し,まくり差し,まくり差し,差し,まくり差し,0.045009,0.034958,0.027299,0.017230,0.017039
202609201509,2026-09-20,15,9R,daily,3-1-2,3-1-4,3-1-5,2-1-3,2-1-4,まくり差し,まくり差し,まくり差し,差し,差し,0.041861,0.040276,0.032516,0.031823,0.019539
202609201510,2026-09-20,15,10R,daily,3-1-2,3-1-4,3-1-5,2-1-3,3-1-6,まくり差し,まくり差し,まくり差し,差し,まくり差し,0.048502,0.048183,0.037188,0.022805,0.020142
202609201511,2026-09-20,15,11R,daily,2-1-3,2-1-4,3-1-2,4-1-2,2-1-5,差し,差し,まくり差し,まくり,差し,0.016300,0.013802,0.011076,0.009002,0.008819
202609201512,2026-09-20,15,12R,daily,3-1-4,3-1-2,3-1-5,2-1-3,2-1-4,まくり差し,まくり差し,まくり差し,差し,差し,0.027158,0.024346,0.019755,0.018141,0.015406
202609201601,2026-09-20,16,1R,daily,2-1-4,2-1-3,4-1-2,3-1-4,4-1-3,差し,差し,まくり,まくり差し,差し,0.023571,0.021392,0.017749,0.012325,0.012154
202609201601,2026-09-20,16,1R,realtime,2-1-3,2-1-4,2-1-5,4-1-2,3-1-2,差し,差し,差し,まくり,まくり差し,0.025923,0.024104,0.017183,0.013205,0.011674
202609201602,2026-09-20,16,2R,daily,3-1-4,3-1-5,3-1-2,2-1-3,5-1-2,まくり差し,まくり差し,まくり差し,差し,まくり差し,0.023677,0.023240,0.022409,0.021886,0.020679
202609201602,2026-09-20,16,2R,realtime,5-1-2,2-1-5,3-1-2,3-1-5,3-1-4,まくり差し,差し,まくり差し,まくり差し,まくり差し,0.025656,0.021212,0.018923,0.018865,0.018128
202609201603,2026-09-20,16,3R,daily,2-1-3,3-1-2,2-1-4,3-1-4,2-3-1,差し,まくり差し,差し,まくり差し,差し,0.031864,0.024010,0.022651,0.016774,0.013658
202609201603,2026-09-20,16,3R,realtime,2-1-3,2-1-6,3-1-2,2-1-4,2-1-5,差し,差し,まくり差し,差し,差し,0.043654,0.031234,0.023167,0.022102,0.016279
202609201604,2026-09-20,16,4R,daily,2-1-4,2-1-3,4-1-2,4-2-1,2-4-1,差し,差し,まくり,まくり,差し,0.048088,0.044199,0.034570,0.024097,0.023997
202609201604,2026-09-20,16,4R,realtime,2-1-4,2-1-3,4-1-2,2-1-5,4-1-5,差し,差し,まくり,差し,まくり差し,0.050422,0.044122,0.039599,0.028860,0.027212
202609201605,2026-09-20,16,5R,daily,2-1-4,4-1-2,2-1-3,4-2-1,2-1-5,差し,まくり,差し,まくり,差し,0.032925,0.026747,0.018093,0.013072,0.012313
202609201605,2026-09-20,16,5R,realtime,2-1-3,2-1-4,2-1-5,3-1-2,4-1-2,差し,差し,差し,まくり差し,まくり,0.027011,0.023114,0.016598,0.014482,0.013776
202609201606,2026-09-20,16,6R,daily,5-1-2,3-1-2,3-1-5,3-1-4,2-1-5,まくり差し,まくり差し,まくり差し,まくり差し,差し,0.030860,0.029097,0.028709,0.025101,0.021560
202609201606,2026-09-20,16,6R,realtime,3-1-5,3-1-2,3-1-4,5-1-2,5-1-3,まくり差し,まくり差し,まくり差し,まくり差し,まくり差し,0.043642,0.039626,0.030241,0.028382,0.028297
202609201607,2026-09-20,16,7R,daily,4-1-2,4-1-5,2-1-4,5-1-2,4-1-3,まくり,まくり差し,差し,まくり差し,差し,0.024497,0.019309,0.018592,0.014689,0.014559
202609201607,2026-09-20,16,7R,realtime,4-1-2,2-1-4,4-1-5,2-1-3,3-1-2,まくり,差し,まくり差し,差し,まくり差し,0.020701,0.016815,0.016678,0.016582,0.015366
202609201608,2026-09-20,16,8R,daily,3-1-4,3-1-2,2-1-3,3-1-5,2-1-4,まくり差し,まくり差し,差し,まくり差し,差し,0.033303,0.030045,0.022481,0.020269,0.019641
202609201608,2026-09-20,16,8R,realtime,3-1-2,3-1-4,2-1-3,3-1-5,2-1-4,まくり差し,まくり差し,差し,まくり差し,差し,0.028916,0.026745,0.025454,0.021178,0.019736
202609201609,2026-09-20,16,9R,daily,4-1-2,4-1-3,4-1-5,3-1-4,3-1-2,まくり,差し,まくり差し,まくり差し,まくり差し,0.025653,0.025552,0.022579,0.020348,0.014585
202609201609,2026-09-20,16,9R,realtime,4-1-2,4-1-5,4-1-3,2-1-4,2-1-3,まくり,まくり差し,差し,差し,差し,0.026937,0.021512,0.019088,0.018303,0.015489
202609201610,2026-09-20,16,10R,daily,2-1-4,2-1-3,2-1-5,4-1-2,5-1-2,差し,差し,差し,まくり,まくり差し,0.029232,0.026719,0.021918,0.019800,0.016376
202609201610,2026-09-20,16,10R,realtime,4-1-5,4-1-2,2-1-4,2-1-5,2-1-3,まくり差し,まくり,差し,差し,差し,0.031017,0.029654,0.024317,0.022090,0.019504
202609201611,2026-09-20,16,11R,daily,2-1-3,2-1-4,3-1-2,3-1-4,4-1-2,差し,差し,まくり差し,まくり差し,まくり,0.019905,0.019232,0.018069,0.015047,0.014835
202609201612,2026-09-20,16,12R,daily,2-1-3,2-1-4,3-1-2,3-1-4,2-1-5,差し,差し,まくり差し,まくり差し,差し,0.021469,0.018249,0.014902,0.013055,0.009951
202609201701,2026-09-20,17,1R,daily,3-1-4,3-1-2,3-1-5,2-1-3,2-1-4,まくり差し,まくり差し,まくり差し,差し,差し,0.020364,0.020271,0.015319,0.012822,0.008560
202609201701,2026-09-20,17,1R,realtime,3-1-5,3-1-4,3-1-2,5-1-4,5-1-3,まくり差し,まくり差し,まくり差し,まくり差し,まくり差し,0.021120,0.017832,0.013670,0.010694,0.010088
202609201702,2026-09-20,17,2R,daily,4-1-2,2-1-4,2-1-3,4-1-3,4-1-5,まくり,差し,差し,差し,まくり差し,0.021163,0.017239,0.016370,0.016266,0.013389
202609201702,2026-09-20,17,2R,realtime,2-1-4,4-1-2,2-1-3,4-1-5,2-1-5,差し,まくり,差し,まくり差し,差し,0.029044,0.027806,0.022521,0.019679,0.018061
202609201703,2026-09-20,17,3R,daily,2-1-3,3-1-2,3-1-4,2-1-4,3-1-5,差し,まくり差し,まくり差し,差し,まくり差し,0.043548,0.042784,0.037600,0.029885,0.023190
202609201703,2026-09-20,17,3R,realtime,2-1-4,2-1-3,4-1-2,3-1-4,3-1-2,差し,差し,まくり,まくり差し,まくり差し,0.044444,0.036618,0.030485,0.027712,0.025264
202609201704,2026-09-20,17,4R,daily,2-1-3,2-1-4,2-1-5,5-1-2,2-3-1,差し,差し,差し,まくり差し,差し,0.040535,0.038634,0.033372,0.026440,0.019238
202609201704,2026-09-20,17,4R,realtime,5-1-4,5-1-2,5-1-6,5-4-1,2-1-5,まくり差し,まくり,まくり,まくり,差し,0.037651,0.034866,0.030305,0.029914,0.028519
202609201705,2026-09-20,17,5R,daily,2-1-3,3-1-2,2-1-4,3-1-4,2-1-5,差し,まくり差し,差し,まくり差し,差し,0.024840,0.019352,0.013354,0.011254,0.008898
202609201705,2026-09-20,17,5R,realtime,2-1-3,3-1-5,3-1-4,3-1-2,3-1-6,差し,まくり差し,まくり差し,まくり差し,まくり差し,0.020850,0.018433,0.017599,0.016105,0.015663
202609201706,2026-09-20,17,6R,daily,3-1-2,2-1-3,3-1-4,3-1-5,2-1-4,まくり差し,差し,まくり差し,まくり差し,差し,0.043537,0.037358,0.036178,0.023937,0.023247
202609201706,2026-09-20,17,6R,realtime,3-1-4,3-1-6,6-1-4,6-1-3,3-1-2,まくり差し,まくり差し,まくり差し,まくり差し,まくり差し,0.038394,0.036239,0.031724,0.028107,0.026398
202609201707,2026-09-20,17,7R,daily,2-1-3,3-1-2,2-3-1,3-1-4,2-1-4,差し,まくり差し,差し,まくり差し,差し,0.058093,0.054277,0.036442,0.035309,0.032417
202609201707,2026-09-20,17,7R,realtime,2-1-3,3-1-2,3-1-4,2-1-4,3-1-5,差し,まくり差し,まくり差し,差し,まくり差し,0.055742,0.039919,0.039785,0.038128,0.034420
202609201708,2026-09-20,17,8R,daily,3-1-4,4-1-2,3-1-2,4-1-3,2-1-4,まくり差し,まくり,まくり差し,差し,差し,0.032272,0.026401,0.024952,0.024322,0.023074
202609201708,2026-09-20,17,8R,realtime,3-1-4,3-1-5,3-1-2,4-1-5,2-1-4,まくり差し,まくり差し,まくり差し,まくり差し,差し,0.031346,0.024281,0.022459,0.020092,0.017943
202609201709,2026-09-20,17,9R,daily,3-1-4,3-1-2,4-1-3,3-1-5,4-1-2,まくり差し,まくり差し,差し,まくり差し,まくり,0.031302,0.025944,0.019730,0.019587,0.017404
202609201709,2026-09-20,17,9R,realtime,3-1-4,3-1-5,4-1-5,4-1-3,3-1-2,まくり差し,まくり差し,まくり差し,差し,まくり差し,0.040831,0.031956,0.031029,0.030482,0.020310
202609201710,2026-09-20,17,10R,daily,3-1-2,2-1-3,3-1-4,2-1-4,3-1-5,まくり差し,差し,まくり差し,差し,まくり差し,0.048926,0.048905,0.038944,0.030707,0.030237
202609201710,2026-09-20,17,10R,realtime,2-1-4,2-1-3,3-1-4,3-1-2,3-1-5,差し,差し,まくり差し,まくり差し,まくり差し,0.039806,0.038532,0.035454,0.026492,0.025288
202609201711,2026-09-20,17,11R,daily,2-1-3,3-1-2,2-1-4,4-1-2,3-1-4,差し,まくり差し,差し,まくり,まくり差し,0.028864,0.021097,0.020406,0.017173,0.015760
202609201712,2026-09-20,17,12R,daily,2-1-3,3-1-2,3-1-5,3-1-4,2-1-4,差し,まくり差し,まくり差し,まくり差し,差し,0.025031,0.021710,0.018186,0.017834,0.016632
202609202301,2026-09-20,23,1R,daily,2-1-3,2-1-4,2-1-5,3-1-2,4-1-2,差し,差し,差し,まくり差し,まくり,0.036636,0.027585,0.022137,0.014853,0.014492
202609202301,2026-09-20,23,1R,realtime,2-1-3,2-1-4,2-1-5,2-1-6,4-1-2,差し,差し,差し,差し,まくり,0.040710,0.031983,0.026478,0.016260,0.013966
202609202302,2026-09-20,23,2R,daily,3-1-4,3-1-2,3-1-5,2-1-3,4-1-3,まくり差し,まくり差し,まくり差し,差し,差し,0.042139,0.036645,0.030483,0.019518,0.017302
202609202302,2026-09-20,23,2R,realtime,3-1-4,3-1-2,3-1-5,3-4-1,4-1-3,まくり差し,まくり差し,まくり差し,まくり,差し,0.048522,0.034600,0.032053,0.023522,0.023163
202609202303,2026-09-20,23,3R,daily,4-1-2,4-1-3,2-1-4,3-1-4,4-1-5,まくり,差し,差し,まくり差し,まくり差し,0.023024,0.018887,0.015252,0.014734,0.013441
202609202303,2026-09-20,23,3R,realtime,4-1-2,2-1-4,4-1-3,4-1-6,4-2-1,まくり,差し,差し,まくり差し,まくり,0.036553,0.024971,0.024206,0.019743,0.019335
202609202304,2026-09-20,23,4R,daily,2-1-3,3-1-2,3-1-4,2-1-4,3-1-5,差し,まくり差し,まくり差し,差し,まくり差し,0.035178,0.032767,0.030260,0.026173,0.020330
202609202304,2026-09-20,23,4R,realtime,6-1-2,6-1-3,6-1-4,6-2-1,2-1-6,差し,差し,差し,差し,まくり差し,0.069424,0.047630,0.034108,0.031808,0.027156
202609202305,2026-09-20,23,5R,daily,2-1-3,2-1-4,3-1-2,2-1-5,2-1-6,差し,差し,まくり差し,差し,差し,0.023014,0.015324,0.015097,0.012493,0.010631
202609202305,2026-09-20,23,5R,realtime,2-1-3,2-3-1,3-1-2,2-1-4,3-2-1,差し,差し,まくり差し,差し,まくり,0.065604,0.032218,0.028880,0.024873,0.023727
202609202306,2026-09-20,23,6R,daily,3-1-2,2-1-3,3-1-4,3-1-5,2-1-4,まくり差し,差し,まくり差し,まくり差し,差し,0.027635,0.026464,0.017589,0.016108,0.013293
202609202306,2026-09-20,23,6R,realtime,2-1-3,2-1-4,3-1-2,2-3-1,3-1-4,差し,差し,まくり差し,差し,まくり差し,0.043271,0.034733,0.023627,0.016551,0.016271
202609202307,2026-09-20,23,7R,daily,3-1-4,3-1-2,2-1-3,2-1-4,4-1-3,まくり差し,まくり差し,差し,差し,差し,0.027789,0.024862,0.024549,0.020710,0.020095
202609202307,2026-09-20,23,7R,realtime,4-1-3,3-1-4,4-1-2,4-3-1,3-4-1,差し,まくり差し,まくり,まくり,まくり,0.044257,0.035597,0.031600,0.028504,0.025727
202609202308,2026-09-20,23,8R,daily,2-1-3,2-1-4,3-1-2,2-1-5,5-1-2,差し,差し,まくり差し,差し,まくり差し,0.032195,0.020532,0.018858,0.015399,0.012362
202609202308,2026-09-20,23,8R,realtime,2-1-3,2-1-4,3-1-4,2-1-5,4-1-3,差し,差し,まくり差し,差し,差し,0.035215,0.028577,0.022157,0.017258,0.017109
202609202309,2026-09-20,23,9R,daily,2-1-3,3-1-2,5-1-2,3-1-4,5-1-3,差し,まくり差し,まくり差し,まくり差し,まくり差し,0.023479,0.021244,0.019221,0.016041,0.016011
202609202309,2026-09-20,23,9R,realtime,2-1-3,5-1-2,2-1-4,5-1-4,4-1-2,差し,まくり差し,差し,まくり差し,まくり,0.023169,0.022900,0.022396,0.021303,0.020513
202609202310,2026-09-20,23,10R,daily,2-1-3,4-1-2,2-1-4,5-1-2,4-1-5,差し,まくり,差し,まくり差し,まくり差し,0.021569,0.016127,0.016083,0.015407,0.015066
202609202310,2026-09-20,23,10R,realtime,4-1-2,4-1-3,2-1-3,4-1-5,2-1-4,差し,差し,まくり差し,差し,まくり差し,0.037844,0.031527,0.022330,0.021692,0.017051
202609202311,2026-09-20,23,11R,daily,2-1-3,2-1-4,4-1-2,3-1-2,4-1-5,差し,差し,まくり,まくり差し,まくり差し,0.025415,0.018820,0.017558,0.015833,0.014434
202609202311,2026-09-20,23,11R,realtime,2-1-3,3-1-2,2-1-4,4-1-2,4-1-3,差し,まくり差し,差し,まくり,差し,0.045240,0.027964,0.025928,0.020603,0.018963
202609202312,2026-09-20,23,12R,daily,2-1-3,2-1-4,3-1-2,2-1-5,3-1-4,差し,差し,まくり差し,差し,まくり差し,0.033077,0.023556,0.020358,0.016563,0.013875
202609202312,2026-09-20,23,12R,realtime,2-1-3,2-1-4,3-1-2,4-1-2,2-1-5,差し,差し,まくり差し,まくり,差し,0.046725,0.035655,0.022828,0.020187,0.016918
202609202401,2026-09-20,24,1R,daily,3-1-4,3-1-2,3-1-5,5-1-3,5-1-2,まくり差し,まくり差し,まくり差し,まくり差し,まくり差し,0.028308,0.023567,0.022169,0.018265,0.017941
202609202402,2026-09-20,24,2R,daily,2-1-3,2-1-4,2-1-5,2-3-1,4-1-2,差し,差し,差し,差し,まくり,0.049504,0.037648,0.024927,0.018868,0.018060
202609202403,2026-09-20,24,3R,daily,3-1-4,3-1-2,3-1-5,4-1-3,4-1-5,まくり差し,まくり差し,まくり差し,差し,まくり差し,0.040880,0.040233,0.036041,0.026805,0.025911
202609202404,2026-09-20,24,4R,daily,4-1-2,4-1-3,3-1-4,4-1-5,3-1-2,まくり,差し,まくり差し,まくり差し,まくり差し,0.023367,0.022392,0.019465,0.019338,0.016401
202609202405,2026-09-20,24,5R,daily,2-1-3,3-1-2,3-1-4,3-1-5,2-1-4,差し,まくり差し,まくり差し,まくり差し,差し,0.024330,0.024118,0.020529,0.017259,0.013779
202609202406,2026-09-20,24,6R,daily,3-1-4,3-1-2,2-1-3,3-1-5,4-1-3,まくり差し,まくり差し,差し,まくり差し,差し,0.013512,0.011453,0.009417,0.008497,0.007812
202609202407,2026-09-20,24,7R,daily,2-1-3,2-1-4,2-1-5,3-1-2,2-3-1,差し,差し,差し,まくり差し,差し,0.032074,0.024711,0.016781,0.011614,0.010869
202609202408,2026-09-20,24,8R,daily,3-1-2,3-1-4,2-1-3,3-1-5,2-1-4,まくり差し,まくり差し,差し,まくり差し,差し,0.032494,0.032391,0.029235,0.025765,0.018772
202609202409,2026-09-20,24,9R,daily,2-1-3,2-1-4,3-1-4,5-1-2,2-1-5,差し,差し,まくり差し,まくり差し,差し,0.026678,0.023725,0.018969,0.016239,0.016077
202609202410,2026-09-20,24,10R,daily,2-1-3,2-1-4,3-1-4,4-1-3,3-1-2,差し,差し,まくり差し,差し,まくり差し,0.024991,0.022844,0.020672,0.016653,0.013572
202609202411,2026-09-20,24,11R,daily,2-1-3,3-1-2,3-1-4,2-1-4,3-1-5,差し,まくり差し,まくり差し,差し,まくり差し,0.014138,0.012574,0.010770,0.008838,0.007989
202609202412,2026-09-20,24,12R,daily,2-1-3,3-1-2,3-1-4,3-1-5,2-1-4,差し,まくり差し,まくり差し,まくり差し,差し,0.020069,0.019237,0.015387,0.014510,0.011426
