レースコード,レース日,レース場コード,レース回,状態,買い目1,買い目2,買い目3,買い目4,買い目5,決まり手1,決まり手2,決まり手3,決まり手4,決まり手5,確率1,確率2,確率3,確率4,確率5
202609191406,2026-09-19,14,6R,daily,3-1-4,3-1-5,4-1-5,3-1-2,5-1-2,まくり差し,まくり差し,まくり差し,まくり差し,まくり差し,,,,,
202609191406,2026-09-19,14,6R,realtime,5-1-4,4-1-5,4-5-1,5-1-2,5-1-3,まくり差し,まくり差し,まくり,まくり差し,まくり差し,,,,,
202609191407,2026-09-19,14,7R,daily,2-1-3,3-1-2,2-1-4,3-1-4,3-1-5,差し,まくり差し,差し,まくり差し,まくり差し,,,,,
202609191407,2026-09-19,14,7R,realtime,3-1-2,2-1-3,3-1-4,2-3-1,3-2-1,まくり差し,差し,まくり差し,差し,まくり,,,,,
202609191408,2026-09-19,14,8R,daily,3-1-2,3-1-4,2-1-3,4-1-2,3-1-5,まくり差し,まくり差し,差し,まくり,まくり差し,,,,,
202609191408,2026-09-19,14,8R,realtime,4-1-2,3-1-4,3-1-2,2-1-4,4-1-3,まくり,まくり差し,まくり差し,差し,差し,,,,,
202609191409,2026-09-19,14,9R,daily,2-1-3,2-1-4,2-1-5,2-3-1,2-3-4,差し,差し,差し,差し,まくり,,,,,
202609191409,2026-09-19,14,9R,realtime,2-1-5,2-1-3,2-1-4,5-1-2,2-3-1,差し,差し,差し,まくり差し,差し,,,,,
202609191410,2026-09-19,14,10R,daily,2-1-3,3-1-2,2-1-4,3-1-4,2-3-1,差し,まくり差し,差し,まくり差し,差し,,,,,
202609191410,2026-09-19,14,10R,realtime,3-1-2,3-1-5,3-1-4,2-1-3,3-2-1,まくり差し,まくり差し,まくり差し,差し,まくり,,,,,
202609191411,2026-09-19,14,11R,daily,2-1-3,2-1-4,3-1-2,2-1-5,3-1-4,差し,差し,まくり差し,差し,まくり差し,,,,,
202609191411,2026-09-19,14,11R,realtime,2-1-3,2-1-4,3-1-2,3-1-4,2-1-5,差し,差し,まくり差し,まくり差し,差し,,,,,
202609191412,2026-09-19,14,12R,daily,3-1-2,2-1-3,3-1-4,3-1-5,2-1-4,まくり差し,差し,まくり差し,まくり差し,差し,,,,,
202609191412,2026-09-19,14,12R,realtime,3-1-5,5-1-3,3-1-4,3-1-2,5-1-2,まくり差し,まくり差し,まくり差し,まくり差し,まくり差し,,,,,
202609191501,2026-09-19,15,1R,daily,2-1-3,3-1-4,3-1-2,2-1-4,3-1-5,差し,まくり差し,まくり差し,差し,まくり差し,,,,,
202609191501,2026-09-19,15,1R,realtime,2-1-3,3-1-2,3-1-4,2-1-4,3-1-5,差し,まくり差し,まくり差し,差し,まくり差し,,,,,
202609191502,2026-09-19,15,2R,daily,2-1-3,3-1-2,3-1-4,2-1-4,3-1-5,差し,まくり差し,まくり差し,差し,まくり差し,,,,,
202609191502,2026-09-19,15,2R,realtime,2-1-3,3-1-2,2-3-1,2-1-5,3-1-5,差し,まくり差し,差し,差し,まくり差し,,,,,
202609191503,2026-09-19,15,3R,daily,3-1-4,3-1-2,2-1-3,3-1-5,2-1-4,まくり差し,まくり差し,差し,まくり差し,差し,,,,,
202609191503,2026-09-19,15,3R,realtime,3-1-4,3-1-5,3-1-2,3-1-6,2-1-3,まくり差し,まくり差し,まくり差し,まくり差し,差し,,,,,
202609191504,2026-09-19,15,4R,daily,3-1-4,3-1-2,3-1-5,2-1-3,2-1-4,まくり差し,まくり差し,まくり差し,差し,差し,,,,,
202609191504,2026-09-19,15,4R,realtime,3-1-4,3-1-2,3-1-5,2-1-3,2-1-4,まくり差し,まくり差し,まくり差し,差し,差し,,,,,
202609191505,2026-09-19,15,5R,daily,2-1-3,2-1-4,2-1-5,4-1-2,2-3-1,差し,差し,差し,まくり,差し,,,,,
202609191505,2026-09-19,15,5R,realtime,2-1-3,2-1-4,4-1-2,2-1-5,2-3-1,差し,差し,まくり,差し,差し,,,,,
202609191506,2026-09-19,15,6R,daily,2-1-3,5-1-2,2-1-5,5-1-3,2-1-4,差し,まくり差し,差し,まくり差し,差し,,,,,
202609191506,2026-09-19,15,6R,realtime,5-1-2,5-1-3,5-1-6,3-1-5,2-1-3,まくり差し,まくり差し,まくり差し,まくり差し,差し,,,,,
202609191507,2026-09-19,15,7R,daily,4-1-2,4-1-3,4-1-5,4-2-1,2-1-4,まくり,差し,まくり差し,まくり,差し,,,,,
202609191507,2026-09-19,15,7R,realtime,4-1-3,4-1-2,4-1-5,4-3-1,4-2-1,差し,まくり,まくり差し,まくり,まくり,,,,,
202609191508,2026-09-19,15,8R,daily,2-1-4,2-1-3,2-1-5,2-3-1,2-4-1,差し,差し,差し,差し,差し,,,,,
202609191508,2026-09-19,15,8R,realtime,2-1-3,2-1-4,2-1-5,4-1-2,2-1-6,差し,差し,差し,まくり,差し,,,,,
202609191509,2026-09-19,15,9R,daily,3-1-4,3-1-2,3-1-5,2-1-3,3-1-6,まくり差し,まくり差し,まくり差し,差し,まくり差し,,,,,
202609191509,2026-09-19,15,9R,realtime,3-1-4,3-1-5,3-1-2,2-1-3,3-2-1,まくり差し,まくり差し,まくり差し,差し,まくり,,,,,
202609191510,2026-09-19,15,10R,daily,2-1-3,2-1-4,3-1-2,2-1-5,3-1-4,差し,差し,まくり差し,差し,まくり差し,,,,,
202609191510,2026-09-19,15,10R,realtime,2-1-3,2-1-5,5-1-2,3-1-5,2-1-4,差し,差し,まくり差し,まくり差し,差し,0.028976,0.028192,0.023432,0.020147,0.018499
202609191511,2026-09-19,15,11R,daily,2-1-3,2-1-4,3-1-2,3-1-4,6-1-2,差し,差し,まくり差し,まくり差し,まくり差し,,,,,
202609191511,2026-09-19,15,11R,realtime,2-1-3,6-1-3,6-1-2,3-1-6,3-1-2,差し,まくり差し,まくり差し,まくり差し,まくり差し,0.012131,0.010410,0.009932,0.009286,0.008968
202609191512,2026-09-19,15,12R,daily,2-1-3,2-1-4,4-1-2,3-1-2,2-1-5,差し,差し,まくり,まくり差し,差し,,,,,
202609191601,2026-09-19,16,1R,daily,3-1-4,3-1-2,3-1-5,2-1-3,2-1-4,まくり差し,まくり差し,まくり差し,差し,差し,,,,,
202609191601,2026-09-19,16,1R,realtime,2-1-3,2-1-4,3-1-2,3-1-4,2-1-5,差し,差し,まくり差し,まくり差し,差し,,,,,
202609191602,2026-09-19,16,2R,daily,4-1-2,2-1-4,3-1-4,2-1-3,3-1-2,まくり,差し,まくり差し,差し,まくり差し,,,,,
202609191602,2026-09-19,16,2R,realtime,3-1-4,4-1-5,4-1-2,3-1-2,3-1-5,まくり差し,まくり差し,まくり,まくり差し,まくり差し,,,,,
202609191603,2026-09-19,16,3R,daily,2-1-4,2-1-3,3-1-4,3-1-2,4-1-2,差し,差し,まくり差し,まくり差し,まくり,,,,,
202609191603,2026-09-19,16,3R,realtime,2-1-3,2-1-4,3-1-2,3-1-4,3-1-6,差し,差し,まくり差し,まくり差し,まくり差し,,,,,
202609191604,2026-09-19,16,4R,daily,3-1-4,3-1-2,3-1-5,2-1-3,4-1-3,まくり差し,まくり差し,まくり差し,差し,差し,,,,,
202609191604,2026-09-19,16,4R,realtime,3-1-4,3-1-5,3-1-2,4-1-5,4-1-3,まくり差し,まくり差し,まくり差し,まくり差し,差し,,,,,
202609191605,2026-09-19,16,5R,daily,2-1-3,2-1-4,2-1-5,2-3-1,3-1-2,差し,差し,差し,差し,まくり差し,,,,,
202609191605,2026-09-19,16,5R,realtime,2-1-3,2-1-5,2-1-4,2-3-1,2-1-6,差し,差し,差し,差し,差し,,,,,
202609191606,2026-09-19,16,6R,daily,5-1-2,5-1-4,2-1-3,5-1-3,2-1-4,まくり差し,まくり差し,差し,まくり差し,差し,,,,,
202609191606,2026-09-19,16,6R,realtime,2-1-3,5-1-2,3-1-2,3-1-5,3-1-4,差し,まくり差し,まくり差し,まくり差し,まくり差し,,,,,
202609191607,2026-09-19,16,7R,daily,2-1-4,2-1-3,4-1-2,3-1-4,3-1-2,差し,差し,まくり,まくり差し,まくり差し,,,,,
202609191607,2026-09-19,16,7R,realtime,2-1-3,2-1-4,3-1-4,3-1-2,2-1-5,差し,差し,まくり差し,まくり差し,差し,,,,,
202609191608,2026-09-19,16,8R,daily,2-1-3,2-1-4,2-1-5,2-3-1,2-1-6,差し,差し,差し,差し,差し,,,,,
202609191608,2026-09-19,16,8R,realtime,2-1-6,2-1-4,2-1-3,6-1-2,4-1-6,差し,差し,差し,まくり差し,まくり差し,,,,,
202609191609,2026-09-19,16,9R,daily,3-1-4,3-1-2,3-1-5,4-1-2,4-1-3,まくり差し,まくり差し,まくり差し,まくり,差し,,,,,
202609191609,2026-09-19,16,9R,realtime,3-1-4,3-1-2,3-1-5,5-1-2,2-1-3,まくり差し,まくり差し,まくり差し,まくり差し,差し,,,,,
202609191610,2026-09-19,16,10R,daily,2-1-3,3-1-2,2-1-4,3-1-4,3-1-5,差し,まくり差し,差し,まくり差し,まくり差し,,,,,
202609191610,2026-09-19,16,10R,realtime,2-1-3,3-1-2,2-1-5,2-1-4,3-1-5,差し,まくり差し,差し,差し,まくり差し,,,,,
202609191611,2026-09-19,16,11R,daily,3-1-2,3-1-4,2-1-3,3-1-5,3-1-6,まくり差し,まくり差し,差し,まくり差し,まくり差し,,,,,
202609191611,2026-09-19,16,11R,realtime,3-1-2,2-1-3,3-1-5,3-1-4,3-2-1,まくり差し,差し,まくり差し,まくり差し,まくり,,,,,
202609191612,2026-09-19,16,12R,daily,2-1-3,2-1-4,3-1-2,3-1-4,2-1-5,差し,差し,まくり差し,まくり差し,差し,,,,,
202609191612,2026-09-19,16,12R,realtime,2-1-3,2-1-4,3-1-2,3-1-4,2-1-5,差し,差し,まくり差し,まくり差し,差し,,,,,
202609191701,2026-09-19,17,1R,daily,3-1-2,3-1-5,2-1-3,3-1-4,5-1-2,まくり差し,まくり差し,差し,まくり差し,まくり差し,,,,,
202609191701,2026-09-19,17,1R,realtime,5-1-2,2-1-5,3-1-5,3-1-2,2-1-3,まくり差し,差し,まくり差し,まくり差し,差し,,,,,
202609191702,2026-09-19,17,2R,daily,2-1-3,2-1-4,2-1-5,2-3-1,3-1-2,差し,差し,差し,差し,まくり差し,,,,,
202609191702,2026-09-19,17,2R,realtime,2-1-3,2-1-4,2-1-5,2-3-1,3-1-2,差し,差し,差し,差し,まくり差し,,,,,
202609191703,2026-09-19,17,3R,daily,3-1-4,2-1-3,3-1-2,2-1-4,4-1-3,まくり差し,差し,まくり差し,差し,差し,,,,,
202609191703,2026-09-19,17,3R,realtime,3-1-4,2-1-3,3-1-2,2-1-4,4-1-3,まくり差し,差し,まくり差し,差し,差し,,,,,
202609191704,2026-09-19,17,4R,daily,3-1-4,3-1-2,3-1-5,4-1-3,4-1-2,まくり差し,まくり差し,まくり差し,差し,まくり,,,,,
202609191704,2026-09-19,17,4R,realtime,3-1-4,3-1-2,3-1-5,3-1-6,4-1-3,まくり差し,まくり差し,まくり差し,まくり差し,差し,,,,,
202609191705,2026-09-19,17,5R,daily,4-1-2,4-1-5,4-1-3,2-1-3,2-1-4,まくり,まくり差し,差し,差し,差し,,,,,
202609191705,2026-09-19,17,5R,realtime,2-1-3,4-1-5,4-1-2,2-1-4,4-1-3,差し,まくり差し,まくり,差し,差し,,,,,
202609191706,2026-09-19,17,6R,daily,2-1-3,3-1-2,3-1-4,2-1-4,3-1-5,差し,まくり差し,まくり差し,差し,まくり差し,,,,,
202609191706,2026-09-19,17,6R,realtime,2-1-3,2-1-4,3-1-2,2-3-1,3-2-1,差し,差し,まくり差し,差し,まくり,,,,,
202609191707,2026-09-19,17,7R,daily,2-1-3,2-1-4,3-1-2,2-1-5,2-3-1,差し,差し,まくり差し,差し,差し,,,,,
202609191707,2026-09-19,17,7R,realtime,2-1-3,2-1-4,2-1-5,3-1-2,2-3-1,差し,差し,差し,まくり差し,差し,,,,,
202609191708,2026-09-19,17,8R,daily,3-1-4,3-1-2,2-1-3,2-1-4,3-1-5,まくり差し,まくり差し,差し,差し,まくり差し,,,,,
202609191708,2026-09-19,17,8R,realtime,3-1-2,3-1-4,2-1-3,3-1-5,2-1-4,まくり差し,まくり差し,差し,まくり差し,差し,,,,,
202609191709,2026-09-19,17,9R,daily,4-1-2,4-1-5,2-1-4,4-1-3,2-1-3,まくり,まくり差し,差し,差し,差し,,,,,
202609191709,2026-09-19,17,9R,realtime,2-1-3,2-1-4,4-1-2,4-1-5,4-2-1,差し,差し,まくり,まくり差し,まくり,,,,,
202609191710,2026-09-19,17,10R,daily,2-1-3,2-1-5,2-1-4,3-1-2,2-3-1,差し,差し,差し,まくり差し,差し,,,,,
202609191710,2026-09-19,17,10R,realtime,2-1-3,2-1-5,2-1-4,2-3-1,5-1-2,差し,差し,差し,差し,まくり差し,,,,,
202609191711,2026-09-19,17,11R,daily,3-1-2,3-1-4,3-1-5,2-1-3,5-1-3,まくり差し,まくり差し,まくり差し,差し,まくり差し,,,,,
202609191711,2026-09-19,17,11R,realtime,2-1-3,2-1-4,2-3-1,3-1-2,3-2-1,差し,差し,差し,まくり差し,まくり,,,,,
202609191712,2026-09-19,17,12R,daily,3-1-2,3-1-4,2-1-3,3-1-5,3-1-6,まくり差し,まくり差し,差し,まくり差し,まくり差し,,,,,
202609191712,2026-09-19,17,12R,realtime,3-1-2,2-1-3,3-1-4,3-1-5,3-2-1,まくり差し,差し,まくり差し,まくり差し,まくり,,,,,
202609192301,2026-09-19,23,1R,daily,2-1-3,3-1-2,2-1-4,3-1-4,3-1-5,差し,まくり差し,差し,まくり差し,まくり差し,,,,,
202609192301,2026-09-19,23,1R,realtime,2-1-3,3-1-2,2-1-4,3-1-4,4-1-2,差し,まくり差し,差し,まくり差し,まくり,,,,,
202609192302,2026-09-19,23,2R,daily,2-1-3,2-1-4,2-1-5,2-1-6,2-3-1,差し,差し,差し,差し,差し,,,,,
202609192302,2026-09-19,23,2R,realtime,2-1-3,2-1-4,3-1-2,2-3-1,2-1-5,差し,差し,まくり差し,差し,差し,,,,,
202609192303,2026-09-19,23,3R,daily,2-1-3,3-1-2,2-1-4,5-1-2,2-1-5,差し,まくり差し,差し,まくり差し,差し,,,,,
202609192303,2026-09-19,23,3R,realtime,2-1-3,3-1-2,2-1-4,2-3-1,3-2-1,差し,まくり差し,差し,差し,まくり,,,,,
202609192304,2026-09-19,23,4R,daily,3-1-2,2-1-3,4-1-2,4-1-5,3-1-4,まくり差し,差し,まくり,まくり差し,まくり差し,,,,,
202609192304,2026-09-19,23,4R,realtime,6-1-4,6-1-5,6-1-2,4-1-6,6-4-1,差し,差し,差し,まくり差し,差し,,,,,
202609192305,2026-09-19,23,5R,daily,5-1-3,5-1-2,5-1-4,3-1-5,4-1-5,まくり差し,まくり差し,まくり差し,まくり差し,まくり差し,,,,,
202609192305,2026-09-19,23,5R,realtime,3-1-5,3-1-2,5-1-3,2-1-3,5-1-2,まくり差し,まくり差し,まくり差し,差し,まくり差し,,,,,
202609192306,2026-09-19,23,6R,daily,3-1-4,3-1-2,2-1-3,3-1-5,4-1-2,まくり差し,まくり差し,差し,まくり差し,まくり,,,,,
202609192306,2026-09-19,23,6R,realtime,3-1-4,3-1-5,4-1-3,4-1-5,5-1-4,まくり差し,まくり差し,差し,まくり差し,まくり差し,,,,,
202609192307,2026-09-19,23,7R,daily,2-1-3,4-1-2,2-1-4,4-1-3,4-1-5,差し,まくり,差し,差し,まくり差し,,,,,
202609192307,2026-09-19,23,7R,realtime,4-1-2,2-1-4,4-1-5,4-2-1,2-1-3,まくり,差し,まくり差し,まくり,差し,,,,,
202609192308,2026-09-19,23,8R,daily,2-1-3,3-1-2,3-1-4,2-1-4,3-1-5,差し,まくり差し,まくり差し,差し,まくり差し,,,,,
202609192308,2026-09-19,23,8R,realtime,3-1-2,2-1-3,3-1-4,3-1-5,2-1-4,まくり差し,差し,まくり差し,まくり差し,差し,,,,,
202609192309,2026-09-19,23,9R,daily,2-1-3,2-1-4,2-1-5,4-1-2,3-1-2,差し,差し,差し,まくり,まくり差し,,,,,
202609192309,2026-09-19,23,9R,realtime,2-1-3,2-1-4,4-1-3,4-1-2,3-1-4,差し,差し,差し,まくり,まくり差し,,,,,
202609192310,2026-09-19,23,10R,daily,2-1-3,2-1-4,3-1-2,2-1-5,3-1-4,差し,差し,まくり差し,差し,まくり差し,,,,,
202609192310,2026-09-19,23,10R,realtime,2-1-3,2-1-4,3-1-2,4-1-2,3-1-4,差し,差し,まくり差し,まくり,まくり差し,,,,,
202609192311,2026-09-19,23,11R,daily,2-1-3,2-1-4,3-1-2,3-1-4,2-1-5,差し,差し,まくり差し,まくり差し,差し,,,,,
202609192311,2026-09-19,23,11R,realtime,2-1-3,2-1-4,2-1-5,3-1-2,4-1-2,差し,差し,差し,まくり差し,まくり,,,,,
202609192312,2026-09-19,23,12R,daily,2-1-3,3-1-2,2-1-4,2-1-5,3-1-4,差し,まくり差し,差し,差し,まくり差し,,,,,
202609192312,2026-09-19,23,12R,realtime,2-1-3,2-1-4,3-1-2,4-1-2,2-1-5,まくり差し,まくり差し,差し,差し,まくり差し,,,,,
202609192401,2026-09-19,24,1R,daily,2-1-3,2-1-4,2-1-5,3-1-2,4-1-2,差し,差し,差し,まくり差し,まくり,,,,,
202609192401,2026-09-19,24,1R,realtime,2-1-3,2-1-4,4-1-3,4-1-2,4-1-5,差し,差し,差し,まくり,まくり差し,,,,,
202609192402,2026-09-19,24,2R,daily,2-1-3,3-1-4,2-1-4,3-1-2,3-1-5,差し,まくり差し,差し,まくり差し,まくり差し,,,,,
202609192402,2026-09-19,24,2R,realtime,2-1-4,2-1-3,3-1-4,3-1-2,4-1-2,差し,差し,まくり差し,まくり差し,まくり,,,,,
202609192403,2026-09-19,24,3R,daily,2-1-3,3-1-4,6-1-2,2-1-4,6-1-4,差し,まくり差し,まくり差し,差し,まくり差し,,,,,
202609192403,2026-09-19,24,3R,realtime,6-1-2,2-1-4,2-1-3,4-1-2,6-1-4,まくり差し,差し,差し,まくり,まくり差し,,,,,
202609192404,2026-09-19,24,4R,daily,2-1-3,2-1-4,2-1-5,2-3-1,2-1-6,差し,差し,差し,差し,差し,,,,,
202609192404,2026-09-19,24,4R,realtime,2-1-3,2-1-4,2-1-5,2-3-1,2-1-6,差し,差し,差し,差し,差し,,,,,
202609192405,2026-09-19,24,5R,daily,3-1-2,3-1-4,3-1-5,2-1-3,3-1-6,まくり差し,まくり差し,まくり差し,差し,まくり差し,,,,,
202609192405,2026-09-19,24,5R,realtime,3-1-4,3-1-2,3-1-6,3-1-5,2-1-3,まくり差し,まくり差し,まくり差し,まくり差し,差し,,,,,
202609192406,2026-09-19,24,6R,daily,3-1-2,2-1-3,3-1-4,3-1-5,2-1-4,まくり差し,差し,まくり差し,まくり差し,差し,,,,,
202609192406,2026-09-19,24,6R,realtime,3-1-2,2-1-3,3-1-4,2-1-4,3-1-6,まくり差し,差し,まくり差し,差し,まくり差し,0.052148,0.039254,0.024733,0.017247,0.014676
202609192407,2026-09-19,24,7R,daily,2-1-3,2-1-4,2-1-5,3-1-2,5-1-2,差し,差し,差し,まくり差し,まくり差し,,,,,
202609192407,2026-09-19,24,7R,realtime,2-1-5,2-1-3,5-1-2,2-1-4,5-1-3,差し,差し,まくり差し,差し,まくり差し,0.019665,0.019394,0.017777,0.014619,0.010095
202609192408,2026-09-19,24,8R,daily,3-1-2,3-1-4,3-1-5,2-1-3,2-1-4,まくり差し,まくり差し,まくり差し,差し,差し,,,,,
202609192409,2026-09-19,24,9R,daily,3-1-2,3-1-5,3-1-4,2-1-3,3-1-6,まくり差し,まくり差し,まくり差し,差し,まくり差し,,,,,
202609192410,2026-09-19,24,10R,daily,2-1-3,5-1-2,2-1-5,2-1-4,5-1-3,差し,まくり差し,差し,差し,まくり差し,,,,,
202609192411,2026-09-19,24,11R,daily,2-1-3,2-1-4,4-1-2,3-1-2,2-1-5,差し,差し,まくり,まくり差し,差し,,,,,
202609192412,2026-09-19,24,12R,daily,3-1-2,3-1-4,2-1-3,3-1-5,2-1-4,まくり差し,まくり差し,差し,まくり差し,差し,,,,,
