レースコード,レース日,レース場コード,レース回,1枠_登録番号,1枠_推定ST,2枠_登録番号,2枠_推定ST,3枠_登録番号,3枠_推定ST,4枠_登録番号,4枠_推定ST,5枠_登録番号,5枠_推定ST,6枠_登録番号,6枠_推定ST
202607281104,2026-07-28,11,04R,4547,0.1394,4337,0.1215,3978,0.1703,4502,0.1335,4848,0.1485,4719,0.1363
202607281105,2026-07-28,11,05R,4290,0.1177,4024,0.1582,4959,0.1453,4686,0.1167,4586,0.1194,4503,0.1257
202607281106,2026-07-28,11,06R,4604,0.1291,4166,0.1199,4682,0.1262,4832,0.1373,3716,0.1222,4030,0.1457
202607281107,2026-07-28,11,07R,4459,0.1262,4044,0.1366,4932,0.1389,4914,0.1292,3960,0.1096,4757,0.1452
202607281108,2026-07-28,11,08R,4477,0.1302,4262,0.1323,4886,0.1494,4847,0.1379,4980,0.153,3959,0.1507
202607281109,2026-07-28,11,09R,4851,0.119,4502,0.1365,3779,0.1187,4760,0.134,4075,0.1228,4933,0.1411
202607281110,2026-07-28,11,10R,4686,0.1122,4266,0.1462,3783,0.1327,4456,0.1819,4337,0.1214,4573,0.167
202607281111,2026-07-28,11,11R,4371,0.1193,4719,0.1229,4503,0.1063,4205,0.1254,4344,0.1176,4166,0.1333
202607281112,2026-07-28,11,12R,3941,0.1179,4418,0.1223,3415,0.1314,5121,0.1382,4320,0.1308,3897,0.135
202607281501,2026-07-28,15,01R,3224,0.1712,5329,0.1751,3731,0.1739,3478,0.1475,5429,0.2111,3800,0.1705
202607281502,2026-07-28,15,02R,3551,0.173,3900,0.1766,5342,0.1613,4924,0.1755,4642,0.1703,4433,0.1887
202607281503,2026-07-28,15,03R,5285,0.1734,4131,0.1548,5102,0.1694,4903,0.164,5060,0.1566,5469,0.2392
202607281504,2026-07-28,15,04R,5250,0.1629,4400,0.1865,5189,0.19,4450,0.1596,4510,0.2287,4938,0.1563
202607281505,2026-07-28,15,05R,3550,0.1418,3911,0.1713,4424,0.1509,4435,0.156,4771,0.1532,5429,0.2246
202607281506,2026-07-28,15,06R,3611,0.1296,5335,0.1789,4536,0.148,5088,0.1513,4994,0.1628,5164,0.2113
202607281507,2026-07-28,15,07R,4150,0.1212,4852,0.1379,5060,0.1507,5285,0.1779,3825,0.1242,3731,0.1933
202607281508,2026-07-28,15,08R,5189,0.1885,5193,0.1601,4924,0.1725,4642,0.1674,4400,0.1864,5146,0.1661
202607281509,2026-07-28,15,09R,5032,0.1535,4435,0.159,3800,0.1511,3224,0.1757,5102,0.1753,4131,0.1682
202607281510,2026-07-28,15,10R,4450,0.1551,4994,0.1629,3900,0.1706,5250,0.1674,3611,0.137,5342,0.1807
202607281511,2026-07-28,15,11R,4852,0.1304,4771,0.1533,3966,0.1546,4467,0.1284,5142,0.1343,4903,0.1804
202607281512,2026-07-28,15,12R,5088,0.1468,4433,0.1753,4938,0.1369,5193,0.1571,4963,0.1426,4823,0.1652
202607281601,2026-07-28,16,01R,3885,0.1541,3828,0.1726,5128,0.1682,4246,0.1761,3507,0.197,3442,0.1706
202607281602,2026-07-28,16,02R,4200,0.1617,4739,0.147,5328,0.1604,4816,0.1586,5010,0.1461,4738,0.1773
202607281603,2026-07-28,16,03R,3265,0.1546,3929,0.1529,5269,0.1242,4692,0.1387,4324,0.1285,5440,0.1987
202607281604,2026-07-28,16,04R,5323,0.1534,4520,0.1414,3401,0.2004,3558,0.1562,4496,0.1503,3508,0.1949
202607281605,2026-07-28,16,05R,4273,0.1677,5112,0.1619,5238,0.1276,2538,0.1992,3439,0.1456,5444,0.2079
202607281606,2026-07-28,16,06R,3539,0.1581,4002,0.1424,3442,0.1512,4111,0.154,4677,0.1315,3860,0.1992
202607281607,2026-07-28,16,07R,4611,0.1336,4246,0.1791,4738,0.1579,4775,0.1484,5440,0.1852,5442,0.2503
202607281608,2026-07-28,16,08R,4563,0.1622,3340,0.1799,4200,0.1632,5128,0.1712,3508,0.1814,3910,0.1946
202607281609,2026-07-28,16,09R,4294,0.1283,5344,0.1379,4692,0.1357,3930,0.1309,3828,0.1725,4816,0.175
202607281610,2026-07-28,16,10R,5010,0.1387,4207,0.1386,5323,0.1549,5238,0.1306,3929,0.1528,3507,0.2105
202607281611,2026-07-28,16,11R,4002,0.1349,3439,0.1457,3885,0.1556,5269,0.1272,4520,0.1413,5328,0.1798
202607281612,2026-07-28,16,12R,4324,0.1211,4496,0.1504,4611,0.1351,4677,0.1286,4739,0.1469,5112,0.1753
202607281701,2026-07-28,17,01R,4674,0.1353,3776,0.1781,4405,0.1491,4835,0.1397,4299,0.1529,4191,0.1707
202607281702,2026-07-28,17,02R,5020,0.1606,3891,0.1708,4580,0.1564,3976,0.178,4422,0.162,4600,0.1474
202607281703,2026-07-28,17,03R,3757,0.1553,3211,0.1591,4866,0.1631,4703,0.1358,4930,0.1477,5457,0.2262
202607281704,2026-07-28,17,04R,4179,0.1448,4161,0.1537,4652,0.1519,4094,0.1759,4446,0.15,4109,0.1485
202607281705,2026-07-28,17,05R,4066,0.1519,4708,0.2046,4555,0.168,4982,0.1704,4351,0.1284,4943,0.1576
202607281706,2026-07-28,17,06R,4638,0.1721,4672,0.1721,4565,0.1683,3891,0.1678,3776,0.178,4715,0.1592
202607281707,2026-07-28,17,07R,4835,0.1352,4786,0.1359,4422,0.1561,4276,0.1445,3211,0.159,5448,0.2327
202607281708,2026-07-28,17,08R,3833,0.1188,3976,0.181,4299,0.147,4706,0.1872,4161,0.1536,4904,0.1751
202607281709,2026-07-28,17,09R,3574,0.1367,4094,0.1789,4215,0.158,4708,0.2016,4405,0.155,5420,0.1718
202607281710,2026-07-28,17,10R,4600,0.1265,4446,0.1501,4982,0.1674,3757,0.1598,4672,0.172,4638,0.193
202607281711,2026-07-28,17,11R,4109,0.1276,4930,0.1478,4276,0.1415,4066,0.1564,4179,0.1522,4674,0.1562
202607281712,2026-07-28,17,12R,4715,0.1383,4351,0.1285,4703,0.1328,3833,0.1233,4786,0.1358,5020,0.1815
202607281901,2026-07-28,19,01R,3583,0.1886,4260,0.1634,4892,0.1717,4129,0.1685,3566,0.1946,5418,0.2145
202607281902,2026-07-28,19,02R,3869,0.1694,4896,0.1931,4817,0.1307,4031,0.1583,5438,0.1828,3105,0.1791
202607281903,2026-07-28,19,03R,3838,0.1305,3726,0.1623,4876,0.1547,3349,0.1456,3554,0.183,4387,0.163
202607281904,2026-07-28,19,04R,4020,0.1504,4856,0.132,5045,0.206,4041,0.1639,3872,0.1654,5471,0.1993
202607281905,2026-07-28,19,05R,4545,0.1306,4553,0.1506,4134,0.1508,4243,0.1929,3362,0.1831,4224,0.2302
202607281906,2026-07-28,19,06R,3566,0.1872,4666,0.1584,4313,0.1404,4238,0.1394,4175,0.1224,5391,0.2066
202607281907,2026-07-28,19,07R,4509,0.1707,4083,0.1381,4281,0.1459,5418,0.1981,3869,0.1768,4883,0.1641
202607281908,2026-07-28,19,08R,4579,0.1442,4020,0.1579,3838,0.132,4469,0.1611,5258,0.1453,5438,0.1963
202607281909,2026-07-28,19,09R,4233,0.1477,3105,0.1657,5055,0.1419,3583,0.1931,5471,0.1858,3412,0.1716
202607281910,2026-07-28,19,10R,4817,0.1292,3349,0.1486,4545,0.1321,5045,0.209,4666,0.1583,4129,0.1849
202607281911,2026-07-28,19,11R,4083,0.1306,3872,0.1655,3554,0.1771,4224,0.2138,4892,0.1776,4313,0.1598
202607281912,2026-07-28,19,12R,4856,0.1245,4883,0.1507,4238,0.1364,4387,0.1466,4579,0.1516,4553,0.164
202607282001,2026-07-28,20,01R,4785,0.1673,5070,0.202,4327,0.1831,5093,0.1867,4442,0.1804,5358,0.2261
202607282002,2026-07-28,20,02R,5270,0.1709,4779,0.1464,4259,0.1321,3932,0.1621,4168,0.164,5320,0.1754
202607282003,2026-07-28,20,03R,4705,0.1249,4196,0.1746,4128,0.1685,5050,0.1581,4366,0.1559,3942,0.1543
202607282004,2026-07-28,20,04R,4762,0.1156,4615,0.1695,4850,0.1109,4325,0.1449,4372,0.1542,5157,0.1759
202607282005,2026-07-28,20,05R,4819,0.1714,4530,0.1492,4247,0.1623,4287,0.1415,5398,0.1671,5412,0.1757
202607282006,2026-07-28,20,06R,4188,0.111,4145,0.2481,3519,0.1711,5358,0.2097,3489,0.1398,4504,0.1466
202607282007,2026-07-28,20,07R,3841,0.1454,5320,0.162,3947,0.1721,4442,0.1775,5002,0.1615,5268,0.1988
202607282008,2026-07-28,20,08R,4079,0.1496,4890,0.1301,4366,0.15,4779,0.1434,4785,0.1747,5370,0.1933
202607282009,2026-07-28,20,09R,4287,0.137,4762,0.1231,3932,0.1591,4372,0.1513,4259,0.138,4819,0.1923
202607282010,2026-07-28,20,10R,3942,0.1334,4188,0.1185,4168,0.1581,4247,0.1653,5050,0.161,4615,0.1829
202607282011,2026-07-28,20,11R,4504,0.1257,4850,0.1169,3841,0.1469,4530,0.1462,4196,0.1745,5270,0.1918
202607282012,2026-07-28,20,12R,3489,0.1324,4327,0.1891,5002,0.1556,4890,0.1271,4079,0.157,5398,0.1806
202607282101,2026-07-28,21,01R,4027,0.1649,4882,0.2311,4660,0.1756,5283,0.2068,3305,0.1556,5248,0.1934
202607282102,2026-07-28,21,02R,3582,0.1509,5022,0.1699,4501,0.1461,4352,0.1365,5227,0.1955,4562,0.204
202607282103,2026-07-28,21,03R,4120,0.1446,4945,0.1726,3746,0.1527,5369,0.1545,3623,0.1574,4197,0.1981
202607282104,2026-07-28,21,04R,3918,0.1546,4969,0.1611,3268,0.1501,5293,0.1743,3842,0.1817,5426,0.1889
202607282105,2026-07-28,21,05R,5283,0.2023,5239,0.1442,4420,0.1489,5263,0.1622,3282,0.1789,5100,0.1817
202607282106,2026-07-28,21,06R,4660,0.1741,4694,0.173,4879,0.1529,3616,0.1431,5022,0.1698,3435,0.1646
202607282107,2026-07-28,21,07R,5227,0.1881,4197,0.1847,3584,0.162,4882,0.2281,5101,0.1766,4945,0.186
202607282108,2026-07-28,21,08R,5248,0.1725,4501,0.1521,5369,0.1515,3268,0.1531,5426,0.1754,4376,0.1599
202607282109,2026-07-28,21,09R,5263,0.1577,3842,0.1818,3282,0.173,4562,0.1876,5293,0.1772,4027,0.1858
202607282110,2026-07-28,21,10R,3746,0.1512,3616,0.1461,5239,0.1382,3582,0.1554,4879,0.1588,4120,0.1655
202607282111,2026-07-28,21,11R,4352,0.132,4420,0.1549,3918,0.1561,3584,0.165,4694,0.1729,4969,0.1745
202607282112,2026-07-28,21,12R,3898,0.1256,4522,0.1425,4798,0.1139,4373,0.1805,4436,0.1769,4336,0.1481
202607282401,2026-07-28,24,01R,3809,0.1886,5205,0.1678,4846,0.1602,3853,0.1743,5257,0.1467,3933,0.1832
202607282402,2026-07-28,24,02R,3411,0.1655,5354,0.1703,4635,0.108,4174,0.1478,4761,0.1249,3831,0.1545
202607282403,2026-07-28,24,03R,3787,0.1772,4447,0.1726,4173,0.161,4967,0.1459,5303,0.1452,4812,0.1609
202607282404,2026-07-28,24,04R,4596,0.1494,4093,0.1792,5307,0.1711,4142,0.1555,5247,0.1542,5018,0.1581
202607282405,2026-07-28,24,05R,4137,0.1224,3618,0.181,5148,0.1883,4748,0.1664,4846,0.1661,4315,0.1715
202607282406,2026-07-28,24,06R,4049,0.1528,3981,0.1799,5028,0.1476,5406,0.1588,4138,0.1557,3304,0.1835
202607282407,2026-07-28,24,07R,4278,0.11,5023,0.1444,4521,0.2017,3809,0.1931,5354,0.1702,5413,0.1351
202607282408,2026-07-28,24,08R,3327,0.1527,4173,0.167,4761,0.119,3933,0.1668,5136,0.1344,4603,0.161
202607282409,2026-07-28,24,09R,4967,0.1414,5247,0.1543,4906,0.1542,3411,0.17,4093,0.1791,3853,0.1907
202607282410,2026-07-28,24,10R,3618,0.1735,4525,0.1416,4447,0.1666,5367,0.1839,5205,0.1677,5406,0.1752
202607282411,2026-07-28,24,11R,4748,0.1619,3304,0.1701,5303,0.1393,5257,0.1438,4635,0.1139,4142,0.1719
202607282412,2026-07-28,24,12R,4174,0.1433,4812,0.1475,4278,0.1115,5018,0.1417,4137,0.1298,5028,0.167
