記録日,場コード,モーター番号,節,節最終日,走行日,日次,走,級別,グレード分類,進入,着順,生得点,セルμ,セルσ,残差z,減衰重み
2026-08-25,08,7,4,2026-07-19,2026-07-17,3,1,B1,全,1,6,0,69.8051,32.8965,-2.121962,0.63728
2026-08-25,08,7,4,2026-07-19,2026-07-17,3,2,B1,全,5,5,20,35.7689,30.1501,-0.523013,0.63728
2026-08-25,08,7,4,2026-07-19,2026-07-18,4,2,B1,全,3,4,40,45.1319,33.2984,-0.154118,0.644685
2026-08-25,08,7,4,2026-07-19,2026-07-19,5,1,B1,全,5,2,80,35.7689,30.1501,1.467028,0.652176
2026-08-25,08,7,4,2026-07-19,2026-07-19,5,2,B1,全,2,2,80,47.1708,32.6512,1.005452,0.652176
2026-08-25,08,7,5,2026-07-04,2026-06-29,1,1,B1,全,1,1,100,69.8051,32.8965,0.917877,0.517632
2026-08-25,08,7,5,2026-07-04,2026-06-29,1,2,B1,全,4,1,100,40.2255,32.1703,1.858064,0.517632
2026-08-25,08,7,5,2026-07-04,2026-06-30,2,2,B1,全,2,6,0,47.1708,32.6512,-1.444689,0.523647
2026-08-25,08,7,5,2026-07-04,2026-07-01,3,1,B1,全,3,4,40,45.1319,33.2984,-0.154118,0.529732
2026-08-25,08,7,5,2026-07-04,2026-07-01,3,2,B1,全,5,4,40,35.7689,30.1501,0.140334,0.529732
2026-08-25,08,7,5,2026-07-04,2026-07-02,4,2,B1,全,6,3,60,25.0893,25.8447,1.350788,0.535887
2026-08-25,08,7,5,2026-07-04,2026-07-03,5,1,B1,全,5,6,0,35.7689,30.1501,-1.18636,0.542113
2026-08-25,08,7,5,2026-07-04,2026-07-03,5,2,B1,全,3,5,20,45.1319,33.2984,-0.754747,0.542113
2026-08-25,08,8,0,2026-08-24,2026-08-22,1,2,A1,G2_G3_一般,2,2,40,33.5363,16.2999,0.396546,0.965936
2026-08-25,08,8,0,2026-08-24,2026-08-23,2,1,A1,G2_G3_一般,5,4,20,27.4707,16.4431,-0.454336,0.97716
2026-08-25,08,8,0,2026-08-24,2026-08-23,2,2,A1,G2_G3_一般,6,5,10,21.8233,16.3896,-0.721392,0.97716
2026-08-25,08,8,1,2026-08-15,2026-08-10,1,2,B1,全,1,3,60,69.8051,32.8965,-0.298058,0.840896
2026-08-25,08,8,1,2026-08-15,2026-08-11,2,1,B1,全,5,2,80,35.7689,30.1501,1.467028,0.850667
2026-08-25,08,8,1,2026-08-15,2026-08-11,2,2,B1,全,4,4,40,40.2255,32.1703,-0.007011,0.850667
2026-08-25,08,8,1,2026-08-15,2026-08-12,3,1,B1,全,2,1,100,47.1708,32.6512,1.617987,0.860551
2026-08-25,08,8,1,2026-08-15,2026-08-13,4,1,B1,全,4,5,20,40.2255,32.1703,-0.628702,0.870551
2026-08-25,08,8,1,2026-08-15,2026-08-13,4,2,B1,全,5,6,0,35.7689,30.1501,-1.18636,0.870551
2026-08-25,08,8,1,2026-08-15,2026-08-14,5,1,B1,全,2,3,60,47.1708,32.6512,0.392917,0.880666
2026-08-25,08,8,1,2026-08-15,2026-08-14,5,2,B1,全,3,5,20,45.1319,33.2984,-0.754747,0.880666
2026-08-25,08,8,2,2026-08-04,2026-07-30,1,1,A2,G2_G3_一般,2,3,45,45.2912,23.4355,-0.012426,0.740549
2026-08-25,08,8,2,2026-08-04,2026-07-31,2,1,A2,G2_G3_一般,5,4,30,34.6041,22.3053,-0.206411,0.749154
2026-08-25,08,8,2,2026-08-04,2026-07-31,2,2,A2,G2_G3_一般,3,2,60,43.9418,25.3495,0.633472,0.749154
2026-08-25,08,8,2,2026-08-04,2026-08-01,3,1,A2,G2_G3_一般,1,2,60,61.7774,20.5266,-0.08659,0.757858
2026-08-25,08,8,2,2026-08-04,2026-08-01,3,2,A2,G2_G3_一般,4,3,45,39.7342,23.7179,0.222018,0.757858
2026-08-25,08,8,2,2026-08-04,2026-08-02,4,1,A2,G2_G3_一般,2,1,75,45.2912,23.4355,1.267685,0.766664
2026-08-25,08,8,2,2026-08-04,2026-08-02,4,2,A2,G2_G3_一般,6,4,30,26.0245,22.1916,0.179144,0.766664
2026-08-25,08,8,2,2026-08-04,2026-08-03,5,1,A2,G2_G3_一般,5,5,15,34.6041,22.3053,-0.878898,0.775572
2026-08-25,08,8,2,2026-08-04,2026-08-03,5,2,A2,G2_G3_一般,3,1,75,43.9418,25.3495,1.2252,0.775572
2026-08-25,08,8,3,2026-07-12,2026-07-07,1,1,B1,全,4,1,100,40.2255,32.1703,1.858064,0.567752
2026-08-25,08,8,3,2026-07-12,2026-07-08,2,1,B1,全,3,6,0,45.1319,33.2984,-1.355377,0.574349
2026-08-25,08,8,3,2026-07-12,2026-07-08,2,2,B1,全,2,6,0,47.1708,32.6512,-1.444689,0.574349
2026-08-25,08,8,3,2026-07-12,2026-07-09,3,1,B1,全,1,2,80,69.8051,32.8965,0.309909,0.581023
2026-08-25,08,8,3,2026-07-12,2026-07-09,3,2,B1,全,5,4,40,35.7689,30.1501,0.140334,0.581023
2026-08-25,08,8,3,2026-07-12,2026-07-10,4,1,B1,全,6,4,40,25.0893,25.8447,0.576935,0.587774
2026-08-25,08,8,3,2026-07-12,2026-07-11,5,1,B1,全,6,4,40,25.0893,25.8447,0.576935,0.594604
2026-08-25,08,8,3,2026-07-12,2026-07-11,5,2,B1,全,4,6,0,40.2255,32.1703,-1.250394,0.594604
2026-08-25,08,8,4,2026-06-25,2026-06-21,1,1,B2,全,6,6,0,13.9761,27.2611,-0.512674,0.471937
2026-08-25,08,8,4,2026-06-25,2026-06-22,2,1,B2,全,5,6,0,29.9509,37.4493,-0.799771,0.477421
2026-08-25,08,8,4,2026-06-25,2026-06-22,2,2,B2,全,4,6,0,34.5335,39.5254,-0.873703,0.477421
2026-08-25,08,8,4,2026-06-25,2026-06-23,3,1,B2,全,6,5,25,13.9761,27.2611,0.404384,0.482968
2026-08-25,08,8,4,2026-06-25,2026-06-24,4,1,B2,全,4,5,25,34.5335,39.5254,-0.241199,0.48858
2026-08-25,08,8,4,2026-06-25,2026-06-24,4,2,B2,全,5,6,0,29.9509,37.4493,-0.799771,0.48858
2026-08-25,08,8,5,2026-06-18,2026-06-18,1,2,A1,SG_G1,6,2,80,31.3492,26.2423,1.853911,0.455861
2026-08-25,08,8,5,2026-06-18,2026-06-18,2,1,A1,SG_G1,2,2,80,49.7561,35.5551,0.85062,0.455861
2026-08-25,08,8,5,2026-06-18,2026-06-18,3,1,A1,SG_G1,1,2,80,85.4902,24.5679,-0.22347,0.455861
2026-08-25,08,8,5,2026-06-18,2026-06-18,3,2,A1,SG_G1,4,1,100,43.5433,32.3618,1.744546,0.455861
2026-08-25,08,8,5,2026-06-18,2026-06-18,4,2,A1,SG_G1,3,3,60,49.8054,34.2167,0.297941,0.455861
2026-08-25,08,8,5,2026-06-18,2026-06-18,5,2,A1,SG_G1,1,1,100,85.4902,24.5679,0.590599,0.455861
2026-08-25,08,9,0,2026-08-24,2026-08-22,1,1,B1,全,4,1,100,40.2255,32.1703,1.858064,0.965936
2026-08-25,08,9,0,2026-08-24,2026-08-22,1,2,B1,全,5,6,0,35.7689,30.1501,-1.18636,0.965936
2026-08-25,08,9,0,2026-08-24,2026-08-23,2,1,B1,全,4,2,80,40.2255,32.1703,1.236373,0.97716
2026-08-25,08,9,1,2026-08-15,2026-08-10,1,1,B1,全,6,2,80,25.0893,25.8447,2.124641,0.840896
2026-08-25,08,9,1,2026-08-15,2026-08-10,1,2,B1,全,2,3,60,47.1708,32.6512,0.392917,0.840896
2026-08-25,08,9,1,2026-08-15,2026-08-11,2,1,B1,全,3,4,40,45.1319,33.2984,-0.154118,0.850667
2026-08-25,08,9,1,2026-08-15,2026-08-12,3,1,B1,全,5,4,40,35.7689,30.1501,0.140334,0.860551
2026-08-25,08,9,1,2026-08-15,2026-08-12,3,2,B1,全,4,6,0,40.2255,32.1703,-1.250394,0.860551
2026-08-25,08,9,1,2026-08-15,2026-08-13,4,2,B1,全,1,2,80,69.8051,32.8965,0.309909,0.870551
2026-08-25,08,9,1,2026-08-15,2026-08-14,5,1,B1,全,3,5,20,45.1319,33.2984,-0.754747,0.880666
2026-08-25,08,9,1,2026-08-15,2026-08-14,5,2,B1,全,2,2,80,47.1708,32.6512,1.005452,0.880666
2026-08-25,08,9,2,2026-08-04,2026-07-30,1,1,A2,G2_G3_一般,5,6,0,34.6041,22.3053,-1.551384,0.740549
2026-08-25,08,9,2,2026-08-04,2026-07-31,2,1,A2,G2_G3_一般,2,2,60,45.2912,23.4355,0.627629,0.749154
2026-08-25,08,9,2,2026-08-04,2026-07-31,2,2,A2,G2_G3_一般,6,2,60,26.0245,22.1916,1.531009,0.749154
2026-08-25,08,9,2,2026-08-04,2026-08-01,3,1,A2,G2_G3_一般,4,4,30,39.7342,23.7179,-0.410416,0.757858
2026-08-25,08,9,2,2026-08-04,2026-08-01,3,2,A2,G2_G3_一般,3,3,45,43.9418,25.3495,0.041744,0.757858
2026-08-25,08,9,2,2026-08-04,2026-08-02,4,2,A2,G2_G3_一般,1,1,75,61.7774,20.5266,0.644168,0.766664
2026-08-25,08,9,2,2026-08-04,2026-08-03,5,1,A2,G2_G3_一般,2,3,45,45.2912,23.4355,-0.012426,0.775572
2026-08-25,08,9,2,2026-08-04,2026-08-03,5,2,A2,G2_G3_一般,5,4,30,34.6041,22.3053,-0.206411,0.775572
2026-08-25,08,9,3,2026-07-26,2026-07-22,1,1,A2,G2_G3_一般,2,2,60,45.2912,23.4355,0.627629,0.675175
2026-08-25,08,9,3,2026-07-26,2026-07-22,1,2,A2,G2_G3_一般,4,4,30,39.7342,23.7179,-0.410416,0.675175
2026-08-25,08,9,3,2026-07-26,2026-07-23,2,2,A2,G2_G3_一般,6,4,30,26.0245,22.1916,0.179144,0.68302
2026-08-25,08,9,3,2026-07-26,2026-07-24,3,1,A2,G2_G3_一般,5,5,15,34.6041,22.3053,-0.878898,0.690956
2026-08-25,08,9,3,2026-07-26,2026-07-24,3,2,A2,G2_G3_一般,1,1,75,61.7774,20.5266,0.644168,0.690956
2026-08-25,08,9,3,2026-07-26,2026-07-25,4,1,A2,G2_G3_一般,2,5,15,45.2912,23.4355,-1.292538,0.698985
2026-08-25,08,9,3,2026-07-26,2026-07-25,4,2,A2,G2_G3_一般,5,3,45,34.6041,22.3053,0.466075,0.698985
2026-08-25,08,9,4,2026-07-12,2026-07-07,1,1,A2,G2_G3_一般,4,4,30,39.7342,23.7179,-0.410416,0.567752
2026-08-25,08,9,4,2026-07-12,2026-07-07,1,2,A2,G2_G3_一般,1,2,60,61.7774,20.5266,-0.08659,0.567752
2026-08-25,08,9,4,2026-07-12,2026-07-08,2,1,A2,G2_G3_一般,6,5,15,26.0245,22.1916,-0.496789,0.574349
2026-08-25,08,9,4,2026-07-12,2026-07-08,2,2,A2,G2_G3_一般,2,3,45,45.2912,23.4355,-0.012426,0.574349
2026-08-25,08,9,4,2026-07-12,2026-07-09,3,2,A2,G2_G3_一般,5,5,15,34.6041,22.3053,-0.878898,0.581023
2026-08-25,08,9,4,2026-07-12,2026-07-10,4,1,A2,G2_G3_一般,3,1,75,43.9418,25.3495,1.2252,0.587774
2026-08-25,08,9,4,2026-07-12,2026-07-10,4,2,A2,G2_G3_一般,4,4,30,39.7342,23.7179,-0.410416,0.587774
2026-08-25,08,9,4,2026-07-12,2026-07-11,5,2,A2,G2_G3_一般,6,3,45,26.0245,22.1916,0.855076,0.594604
2026-08-25,08,9,5,2026-07-04,2026-06-29,1,1,B1,全,2,2,80,47.1708,32.6512,1.005452,0.517632
2026-08-25,08,9,5,2026-07-04,2026-06-29,1,2,B1,全,4,6,0,40.2255,32.1703,-1.250394,0.517632
2026-08-25,08,9,5,2026-07-04,2026-06-30,2,2,B1,全,3,5,20,45.1319,33.2984,-0.754747,0.523647
2026-08-25,08,9,5,2026-07-04,2026-07-01,3,1,B1,全,6,5,20,25.0893,25.8447,-0.196918,0.529732
2026-08-25,08,9,5,2026-07-04,2026-07-01,3,2,B1,全,5,4,40,35.7689,30.1501,0.140334,0.529732
2026-08-25,08,9,5,2026-07-04,2026-07-02,4,2,B1,全,1,1,100,69.8051,32.8965,0.917877,0.535887
2026-08-25,08,9,5,2026-07-04,2026-07-03,5,1,B1,全,5,2,80,35.7689,30.1501,1.467028,0.542113
2026-08-25,08,9,5,2026-07-04,2026-07-03,5,2,B1,全,3,3,60,45.1319,33.2984,0.446511,0.542113
2026-08-25,08,10,0,2026-08-24,2026-08-22,1,1,B1,全,6,3,60,25.0893,25.8447,1.350788,0.965936
2026-08-25,08,10,0,2026-08-24,2026-08-23,2,1,B1,全,3,2,80,45.1319,33.2984,1.04714,0.97716
2026-08-25,08,10,0,2026-08-24,2026-08-23,2,2,B1,全,6,6,0,25.0893,25.8447,-0.970771,0.97716
2026-08-25,08,10,1,2026-08-15,2026-08-10,1,1,A1,G2_G3_一般,4,3,30,30.8912,16.4154,-0.05429,0.840896
2026-08-25,08,10,1,2026-08-15,2026-08-10,1,2,A1,G2_G3_一般,2,5,10,33.5363,16.2999,-1.443956,0.840896
2026-08-25,08,10,1,2026-08-15,2026-08-11,2,1,A1,G2_G3_一般,4,1,50,30.8912,16.4154,1.164079,0.850667
2026-08-25,08,10,1,2026-08-15,2026-08-11,2,2,A1,G2_G3_一般,1,1,50,44.5245,12.0334,0.455026,0.850667
2026-08-25,08,10,1,2026-08-15,2026-08-12,3,1,A1,G2_G3_一般,4,1,50,30.8912,16.4154,1.164079,0.860551
2026-08-25,08,10,1,2026-08-15,2026-08-12,3,2,A1,G2_G3_一般,3,2,40,32.0963,17.5109,0.451361,0.860551
2026-08-25,08,10,1,2026-08-15,2026-08-13,4,1,A1,G2_G3_一般,1,1,50,44.5245,12.0334,0.455026,0.870551
2026-08-25,08,10,1,2026-08-15,2026-08-13,4,2,A1,G2_G3_一般,4,5,10,30.8912,16.4154,-1.272659,0.870551
2026-08-25,08,10,1,2026-08-15,2026-08-14,5,1,A1,G2_G3_一般,4,4,20,30.8912,16.4154,-0.663475,0.880666
2026-08-25,08,10,1,2026-08-15,2026-08-14,5,2,A1,G2_G3_一般,1,2,40,44.5245,12.0334,-0.375995,0.880666
2026-08-25,08,10,2,2026-08-04,2026-07-30,1,1,A2,G2_G3_一般,4,2,60,39.7342,23.7179,0.854453,0.740549
2026-08-25,08,10,2,2026-08-04,2026-07-30,1,2,A2,G2_G3_一般,1,1,75,61.7774,20.5266,0.644168,0.740549
2026-08-25,08,10,2,2026-08-04,2026-07-31,2,1,A2,G2_G3_一般,2,3,45,45.2912,23.4355,-0.012426,0.749154
2026-08-25,08,10,2,2026-08-04,2026-07-31,2,2,A2,G2_G3_一般,6,5,15,26.0245,22.1916,-0.496789,0.749154
2026-08-25,08,10,2,2026-08-04,2026-08-01,3,2,A2,G2_G3_一般,5,5,15,34.6041,22.3053,-0.878898,0.757858
2026-08-25,08,10,2,2026-08-04,2026-08-02,4,1,A2,G2_G3_一般,3,3,45,43.9418,25.3495,0.041744,0.766664
2026-08-25,08,10,2,2026-08-04,2026-08-02,4,2,A2,G2_G3_一般,2,2,60,45.2912,23.4355,0.627629,0.766664
2026-08-25,08,10,2,2026-08-04,2026-08-03,5,1,A2,G2_G3_一般,1,1,75,61.7774,20.5266,0.644168,0.775572
2026-08-25,08,10,2,2026-08-04,2026-08-03,5,2,A2,G2_G3_一般,4,3,45,39.7342,23.7179,0.222018,0.775572
2026-08-25,08,10,3,2026-07-26,2026-07-22,1,1,A1,G2_G3_一般,5,2,40,27.4707,16.4431,0.76198,0.675175
2026-08-25,08,10,3,2026-07-26,2026-07-22,1,2,A1,G2_G3_一般,2,2,40,33.5363,16.2999,0.396546,0.675175
2026-08-25,08,10,3,2026-07-26,2026-07-23,2,1,A1,G2_G3_一般,1,2,40,44.5245,12.0334,-0.375995,0.68302
2026-08-25,08,10,3,2026-07-26,2026-07-24,3,1,A1,G2_G3_一般,3,3,30,32.0963,17.5109,-0.119713,0.690956
2026-08-25,08,10,3,2026-07-26,2026-07-24,3,2,A1,G2_G3_一般,4,3,30,30.8912,16.4154,-0.05429,0.690956
2026-08-25,08,10,3,2026-07-26,2026-07-25,4,1,A1,G2_G3_一般,1,1,50,44.5245,12.0334,0.455026,0.698985
2026-08-25,08,10,3,2026-07-26,2026-07-25,4,2,A1,G2_G3_一般,3,転,-100,32.0963,17.5109,-7.543674,0.698985
2026-08-25,08,10,4,2026-07-19,2026-07-15,1,2,B1,全,1,1,100,69.8051,32.8965,0.917877,0.622725
2026-08-25,08,10,4,2026-07-19,2026-07-16,2,1,B1,全,2,6,0,47.1708,32.6512,-1.444689,0.629961
2026-08-25,08,10,4,2026-07-19,2026-07-16,2,2,B1,全,3,4,40,45.1319,33.2984,-0.154118,0.629961
2026-08-25,08,10,4,2026-07-19,2026-07-17,3,1,B1,全,6,5,20,25.0893,25.8447,-0.196918,0.63728
2026-08-25,08,10,4,2026-07-19,2026-07-17,3,2,B1,全,4,6,0,40.2255,32.1703,-1.250394,0.63728
2026-08-25,08,10,4,2026-07-19,2026-07-18,4,1,B1,全,5,4,40,35.7689,30.1501,0.140334,0.644685
2026-08-25,08,10,4,2026-07-19,2026-07-19,5,1,B1,全,6,6,0,25.0893,25.8447,-0.970771,0.652176
2026-08-25,08,10,4,2026-07-19,2026-07-19,5,2,B1,全,2,2,80,47.1708,32.6512,1.005452,0.652176
2026-08-25,08,10,5,2026-07-04,2026-06-29,1,1,B1,全,1,1,100,69.8051,32.8965,0.917877,0.517632
2026-08-25,08,10,5,2026-07-04,2026-06-29,1,2,B1,全,2,2,80,47.1708,32.6512,1.005452,0.517632
2026-08-25,08,10,5,2026-07-04,2026-06-30,2,1,B1,全,3,3,60,45.1319,33.2984,0.446511,0.523647
2026-08-25,08,10,5,2026-07-04,2026-07-01,3,1,B1,全,4,4,40,40.2255,32.1703,-0.007011,0.529732
2026-08-25,08,10,5,2026-07-04,2026-07-01,3,2,B1,全,6,5,20,25.0893,25.8447,-0.196918,0.529732
2026-08-25,08,10,5,2026-07-04,2026-07-02,4,1,B1,全,5,1,100,35.7689,30.1501,2.130375,0.535887
2026-08-25,08,10,5,2026-07-04,2026-07-02,4,2,B1,全,3,3,60,45.1319,33.2984,0.446511,0.535887
2026-08-25,08,10,5,2026-07-04,2026-07-03,5,1,B1,全,3,5,20,45.1319,33.2984,-0.754747,0.542113
2026-08-25,08,10,5,2026-07-04,2026-07-03,5,2,B1,全,4,5,20,40.2255,32.1703,-0.628702,0.542113
2026-08-25,08,11,0,2026-08-24,2026-08-22,1,2,B1,全,4,2,80,40.2255,32.1703,1.236373,0.965936
2026-08-25,08,11,0,2026-08-24,2026-08-23,2,1,B1,全,1,6,0,69.8051,32.8965,-2.121962,0.97716
2026-08-25,08,11,0,2026-08-24,2026-08-23,2,2,B1,全,5,5,20,35.7689,30.1501,-0.523013,0.97716
2026-08-25,08,11,1,2026-08-04,2026-07-30,1,2,A2,G2_G3_一般,3,4,30,43.9418,25.3495,-0.549983,0.740549
2026-08-25,08,11,1,2026-08-04,2026-07-31,2,1,A2,G2_G3_一般,1,1,75,61.7774,20.5266,0.644168,0.749154
2026-08-25,08,11,1,2026-08-04,2026-07-31,2,2,A2,G2_G3_一般,2,6,0,45.2912,23.4355,-1.932594,0.749154
2026-08-25,08,11,1,2026-08-04,2026-08-01,3,1,A2,G2_G3_一般,6,4,30,26.0245,22.1916,0.179144,0.757858
2026-08-25,08,11,1,2026-08-04,2026-08-02,4,1,A2,G2_G3_一般,5,5,15,34.6041,22.3053,-0.878898,0.766664
2026-08-25,08,11,1,2026-08-04,2026-08-02,4,2,A2,G2_G3_一般,4,3,45,39.7342,23.7179,0.222018,0.766664
2026-08-25,08,11,1,2026-08-04,2026-08-03,5,2,A2,G2_G3_一般,3,2,60,43.9418,25.3495,0.633472,0.775572
2026-08-25,08,11,2,2026-07-19,2026-07-19,5,1,B1,全,5,3,60,35.7689,30.1501,0.803681,0.652176
2026-08-25,08,11,2,2026-07-19,2026-07-19,5,2,B1,全,3,1,100,45.1319,33.2984,1.647769,0.652176
2026-08-25,08,11,3,2026-07-12,2026-07-07,1,1,B1,全,3,5,20,45.1319,33.2984,-0.754747,0.567752
2026-08-25,08,11,3,2026-07-12,2026-07-08,2,1,B1,全,2,6,0,47.1708,32.6512,-1.444689,0.574349
2026-08-25,08,11,3,2026-07-12,2026-07-08,2,2,B1,全,4,6,0,40.2255,32.1703,-1.250394,0.574349
2026-08-25,08,11,3,2026-07-12,2026-07-09,3,1,B1,全,1,5,20,69.8051,32.8965,-1.513994,0.581023
2026-08-25,08,11,3,2026-07-12,2026-07-09,3,2,B1,全,5,6,0,35.7689,30.1501,-1.18636,0.581023
2026-08-25,08,11,3,2026-07-12,2026-07-10,4,2,B1,全,6,5,20,25.0893,25.8447,-0.196918,0.587774
2026-08-25,08,11,3,2026-07-12,2026-07-11,5,1,B1,全,3,3,60,45.1319,33.2984,0.446511,0.594604
2026-08-25,08,11,3,2026-07-12,2026-07-11,5,2,B1,全,3,2,80,45.1319,33.2984,1.04714,0.594604
2026-08-25,08,11,4,2026-07-04,2026-06-29,1,1,A2,G2_G3_一般,6,6,0,26.0245,22.1916,-1.172722,0.517632
2026-08-25,08,11,4,2026-07-04,2026-06-29,1,2,A2,G2_G3_一般,4,5,15,39.7342,23.7179,-1.042851,0.517632
2026-08-25,08,11,4,2026-07-04,2026-06-30,2,1,A2,G2_G3_一般,1,1,75,61.7774,20.5266,0.644168,0.523647
2026-08-25,08,11,4,2026-07-04,2026-07-01,3,1,A2,G2_G3_一般,5,6,0,34.6041,22.3053,-1.551384,0.529732
2026-08-25,08,11,4,2026-07-04,2026-07-01,3,2,A2,G2_G3_一般,2,1,75,45.2912,23.4355,1.267685,0.529732
2026-08-25,08,11,4,2026-07-04,2026-07-02,4,1,A2,G2_G3_一般,3,5,15,43.9418,25.3495,-1.141711,0.535887
2026-08-25,08,11,4,2026-07-04,2026-07-03,5,1,A2,G2_G3_一般,4,3,45,39.7342,23.7179,0.222018,0.542113
2026-08-25,08,11,4,2026-07-04,2026-07-03,5,2,A2,G2_G3_一般,6,4,30,26.0245,22.1916,0.179144,0.542113
2026-08-25,08,11,5,2026-06-25,2026-06-21,1,1,A1,G2_G3_一般,6,6,0,21.8233,16.3896,-1.331535,0.471937
2026-08-25,08,11,5,2026-06-25,2026-06-21,1,2,A1,G2_G3_一般,3,4,20,32.0963,17.5109,-0.690787,0.471937
2026-08-25,08,11,5,2026-06-25,2026-06-22,2,1,A1,G2_G3_一般,4,1,50,30.8912,16.4154,1.164079,0.477421
2026-08-25,08,11,5,2026-06-25,2026-06-22,2,2,A1,G2_G3_一般,2,1,50,33.5363,16.2999,1.010046,0.477421
2026-08-25,08,11,5,2026-06-25,2026-06-23,3,1,A1,G2_G3_一般,3,2,40,32.0963,17.5109,0.451361,0.482968
2026-08-25,08,11,5,2026-06-25,2026-06-23,3,2,A1,G2_G3_一般,1,1,50,44.5245,12.0334,0.455026,0.482968
2026-08-25,08,11,5,2026-06-25,2026-06-24,4,1,A1,G2_G3_一般,1,1,50,44.5245,12.0334,0.455026,0.48858
2026-08-25,08,11,5,2026-06-25,2026-06-24,4,2,A1,G2_G3_一般,2,2,40,33.5363,16.2999,0.396546,0.48858
2026-08-25,08,12,0,2026-08-24,2026-08-22,1,2,B1,全,1,1,100,69.8051,32.8965,0.917877,0.965936
2026-08-25,08,12,0,2026-08-24,2026-08-23,2,1,B1,全,6,5,20,25.0893,25.8447,-0.196918,0.97716
2026-08-25,08,12,0,2026-08-24,2026-08-23,2,2,B1,全,5,4,40,35.7689,30.1501,0.140334,0.97716
2026-08-25,08,12,1,2026-08-15,2026-08-10,1,2,A2,G2_G3_一般,2,1,75,45.2912,23.4355,1.267685,0.840896
2026-08-25,08,12,1,2026-08-15,2026-08-11,2,1,A2,G2_G3_一般,1,1,75,61.7774,20.5266,0.644168,0.850667
2026-08-25,08,12,1,2026-08-15,2026-08-11,2,2,A2,G2_G3_一般,5,5,15,34.6041,22.3053,-0.878898,0.850667
2026-08-25,08,12,1,2026-08-15,2026-08-12,3,1,A2,G2_G3_一般,3,3,45,43.9418,25.3495,0.041744,0.860551
2026-08-25,08,12,1,2026-08-15,2026-08-12,3,2,A2,G2_G3_一般,5,4,30,34.6041,22.3053,-0.206411,0.860551
2026-08-25,08,12,1,2026-08-15,2026-08-13,4,1,A2,G2_G3_一般,2,4,30,45.2912,23.4355,-0.652482,0.870551
2026-08-25,08,12,1,2026-08-15,2026-08-13,4,2,A2,G2_G3_一般,4,6,0,39.7342,23.7179,-1.675286,0.870551
2026-08-25,08,12,1,2026-08-15,2026-08-14,5,1,A2,G2_G3_一般,1,3,45,61.7774,20.5266,-0.817348,0.880666
2026-08-25,08,12,1,2026-08-15,2026-08-14,5,2,A2,G2_G3_一般,6,6,0,26.0245,22.1916,-1.172722,0.880666
2026-08-25,08,12,2,2026-07-26,2026-07-22,1,1,B1,全,2,3,60,47.1708,32.6512,0.392917,0.675175
2026-08-25,08,12,2,2026-07-26,2026-07-22,1,2,B1,全,4,3,60,40.2255,32.1703,0.614681,0.675175
2026-08-25,08,12,2,2026-07-26,2026-07-23,2,1,B1,全,5,4,40,35.7689,30.1501,0.140334,0.68302
2026-08-25,08,12,2,2026-07-26,2026-07-24,3,2,B1,全,3,2,80,45.1319,33.2984,1.04714,0.690956
2026-08-25,08,12,2,2026-07-26,2026-07-25,4,1,B1,全,1,1,100,69.8051,32.8965,0.917877,0.698985
2026-08-25,08,12,2,2026-07-26,2026-07-25,4,2,B1,全,4,4,40,40.2255,32.1703,-0.007011,0.698985
2026-08-25,08,12,3,2026-07-19,2026-07-15,1,1,B1,全,6,6,0,25.0893,25.8447,-0.970771,0.622725
2026-08-25,08,12,3,2026-07-19,2026-07-15,1,2,B1,全,5,5,20,35.7689,30.1501,-0.523013,0.622725
2026-08-25,08,12,3,2026-07-19,2026-07-16,2,2,B1,全,2,4,40,47.1708,32.6512,-0.219619,0.629961
2026-08-25,08,12,3,2026-07-19,2026-07-17,3,1,B1,全,5,4,40,35.7689,30.1501,0.140334,0.63728
2026-08-25,08,12,3,2026-07-19,2026-07-17,3,2,B1,全,1,3,60,69.8051,32.8965,-0.298058,0.63728
2026-08-25,08,12,3,2026-07-19,2026-07-18,4,1,B1,全,4,5,20,40.2255,32.1703,-0.628702,0.644685
2026-08-25,08,12,3,2026-07-19,2026-07-19,5,1,B1,全,2,3,60,47.1708,32.6512,0.392917,0.652176
2026-08-25,08,12,3,2026-07-19,2026-07-19,5,2,B1,全,3,3,60,45.1319,33.2984,0.446511,0.652176
2026-08-25,08,12,4,2026-07-12,2026-07-07,1,1,B2,全,6,2,100,13.9761,27.2611,3.155558,0.567752
2026-08-25,08,12,4,2026-07-12,2026-07-07,1,2,B2,全,6,4,50,13.9761,27.2611,1.321442,0.567752
2026-08-25,08,12,4,2026-07-12,2026-07-08,2,2,B2,全,6,6,0,13.9761,27.2611,-0.512674,0.574349
2026-08-25,08,12,4,2026-07-12,2026-07-09,3,1,B2,全,6,6,0,13.9761,27.2611,-0.512674,0.581023
2026-08-25,08,12,4,2026-07-12,2026-07-09,3,2,B2,全,6,5,25,13.9761,27.2611,0.404384,0.581023
2026-08-25,08,12,4,2026-07-12,2026-07-10,4,1,B2,全,6,6,0,13.9761,27.2611,-0.512674,0.587774
2026-08-25,08,12,4,2026-07-12,2026-07-11,5,1,B2,全,6,6,0,13.9761,27.2611,-0.512674,0.594604
2026-08-25,08,12,4,2026-07-12,2026-07-11,5,2,B2,全,6,6,0,13.9761,27.2611,-0.512674,0.594604
2026-08-25,08,12,5,2026-07-04,2026-06-29,1,1,B1,全,5,2,80,35.7689,30.1501,1.467028,0.517632
