記録日,場コード,モーター番号,節,節最終日,走行日,日次,走,級別,グレード分類,進入,着順,生得点,セルμ,セルσ,残差z,減衰重み
2026-08-28,05,44,1,2026-07-23,2026-07-20,2,1,B2,全,6,5,25,13.7352,26.9447,0.418069,0.63728
2026-08-28,05,44,1,2026-07-23,2026-07-21,3,1,B2,全,6,6,0,13.7352,26.9447,-0.509756,0.644685
2026-08-28,05,44,1,2026-07-23,2026-07-21,3,2,B2,全,6,6,0,13.7352,26.9447,-0.509756,0.644685
2026-08-28,05,44,1,2026-07-23,2026-07-22,4,1,B2,全,6,5,25,13.7352,26.9447,0.418069,0.652176
2026-08-28,05,44,1,2026-07-23,2026-07-22,4,2,B2,全,6,6,0,13.7352,26.9447,-0.509756,0.652176
2026-08-28,05,44,2,2026-07-16,2026-07-12,1,1,A2,G2_G3_一般,2,2,60,45.0675,23.9232,0.624186,0.581023
2026-08-28,05,44,2,2026-07-16,2026-07-12,1,2,A2,G2_G3_一般,6,2,60,26.1786,22.3987,1.509976,0.581023
2026-08-28,05,44,2,2026-07-16,2026-07-13,2,1,A2,G2_G3_一般,3,6,0,43.9987,25.1654,-1.748379,0.587774
2026-08-28,05,44,2,2026-07-16,2026-07-14,3,1,A2,G2_G3_一般,1,1,75,61.8497,20.6182,0.637801,0.594604
2026-08-28,05,44,2,2026-07-16,2026-07-14,3,2,A2,G2_G3_一般,5,4,30,34.4482,22.2747,-0.199698,0.594604
2026-08-28,05,44,2,2026-07-16,2026-07-15,4,1,A2,G2_G3_一般,3,エ,-100,43.9987,25.1654,-5.722085,0.601513
2026-08-28,05,44,2,2026-07-16,2026-07-15,4,2,A2,G2_G3_一般,4,6,0,39.8171,23.7344,-1.677614,0.601513
2026-08-28,05,44,3,2026-07-09,2026-07-05,1,1,B2,全,4,6,0,33.7022,38.6645,-0.871657,0.535887
2026-08-28,05,44,3,2026-07-09,2026-07-06,2,1,B2,全,4,3,75,33.7022,38.6645,1.068105,0.542113
2026-08-28,05,44,3,2026-07-09,2026-07-07,3,1,B2,全,3,5,25,43.9944,44.0079,-0.431613,0.548412
2026-08-28,05,44,3,2026-07-09,2026-07-07,3,2,B2,全,5,6,0,29.4715,36.9894,-0.796756,0.548412
2026-08-28,05,44,3,2026-07-09,2026-07-08,4,1,B2,全,6,6,0,13.7352,26.9447,-0.509756,0.554785
2026-08-28,05,44,3,2026-07-09,2026-07-08,4,2,B2,全,4,3,75,33.7022,38.6645,1.068105,0.554785
2026-08-28,05,44,4,2026-06-22,2026-06-18,1,1,B1,全,1,2,80,69.731,32.9422,0.311727,0.440333
2026-08-28,05,44,4,2026-06-22,2026-06-18,1,2,B1,全,2,4,40,47.2448,32.6163,-0.222121,0.440333
2026-08-28,05,44,4,2026-06-22,2026-06-19,2,2,B1,全,4,3,60,40.1963,32.2931,0.613249,0.445449
2026-08-28,05,44,4,2026-06-22,2026-06-20,3,1,B1,全,3,2,80,44.9188,33.2545,1.05493,0.450625
2026-08-28,05,44,4,2026-06-22,2026-06-20,3,2,B1,全,5,5,20,35.7113,30.1411,-0.521257,0.450625
2026-08-28,05,44,4,2026-06-22,2026-06-21,4,2,B1,全,3,2,80,44.9188,33.2545,1.05493,0.455861
2026-08-28,05,44,4,2026-06-22,2026-06-22,5,1,B1,全,1,1,100,69.731,32.9422,0.918851,0.461158
2026-08-28,05,44,4,2026-06-22,2026-06-22,5,2,B1,全,6,4,40,25.1216,25.8142,0.576365,0.461158
2026-08-28,05,44,5,2026-06-11,2026-06-07,1,1,A1,G2_G3_一般,5,1,50,27.3848,16.4572,1.374183,0.387786
2026-08-28,05,44,5,2026-06-11,2026-06-07,1,2,A1,G2_G3_一般,1,1,50,44.4265,12.4439,0.447889,0.387786
2026-08-28,05,44,5,2026-06-11,2026-06-08,2,1,A1,G2_G3_一般,3,3,30,32.148,17.4979,-0.122757,0.392292
2026-08-28,05,44,5,2026-06-11,2026-06-08,2,2,A1,G2_G3_一般,4,2,40,30.8278,16.3849,0.559797,0.392292
2026-08-28,05,44,5,2026-06-11,2026-06-09,3,1,A1,G2_G3_一般,4,3,30,30.8278,16.3849,-0.05052,0.39685
2026-08-28,05,44,5,2026-06-11,2026-06-09,3,2,A1,G2_G3_一般,2,6,0,33.4861,16.0292,-2.089069,0.39685
2026-08-28,05,44,5,2026-06-11,2026-06-10,4,1,A1,G2_G3_一般,4,2,40,30.8278,16.3849,0.559797,0.401461
2026-08-28,05,44,5,2026-06-11,2026-06-10,4,2,A1,G2_G3_一般,3,2,40,32.148,17.4979,0.448739,0.401461
2026-08-28,05,45,0,2026-08-20,2026-08-15,1,1,B1,全,3,6,0,44.9188,33.2545,-1.350759,0.860551
2026-08-28,05,45,0,2026-08-20,2026-08-15,1,2,B1,全,4,5,20,40.1963,32.2931,-0.625405,0.860551
2026-08-28,05,45,0,2026-08-20,2026-08-16,2,1,B1,全,6,6,0,25.1216,25.8142,-0.973168,0.870551
2026-08-28,05,45,0,2026-08-20,2026-08-17,3,1,B1,全,1,6,0,69.731,32.9422,-2.116769,0.880666
2026-08-28,05,45,0,2026-08-20,2026-08-17,3,2,B1,全,2,4,40,47.2448,32.6163,-0.222121,0.880666
2026-08-28,05,45,0,2026-08-20,2026-08-18,4,1,B1,全,6,6,0,25.1216,25.8142,-0.973168,0.890899
2026-08-28,05,45,0,2026-08-20,2026-08-19,5,1,B1,全,6,6,0,25.1216,25.8142,-0.973168,0.90125
2026-08-28,05,45,1,2026-08-05,2026-07-31,1,1,A1,G2_G3_一般,3,6,0,32.148,17.4979,-1.837246,0.723635
2026-08-28,05,45,1,2026-08-05,2026-07-31,1,2,A1,G2_G3_一般,6,5,10,21.699,16.3851,-0.714003,0.723635
2026-08-28,05,45,1,2026-08-05,2026-08-01,2,1,A1,G2_G3_一般,4,4,20,30.8278,16.3849,-0.660836,0.732043
2026-08-28,05,45,1,2026-08-05,2026-08-01,2,2,A1,G2_G3_一般,5,4,20,27.3848,16.4572,-0.448727,0.732043
2026-08-28,05,45,1,2026-08-05,2026-08-02,3,1,A1,G2_G3_一般,2,1,50,33.4861,16.0292,1.030238,0.740549
2026-08-28,05,45,1,2026-08-05,2026-08-02,3,2,A1,G2_G3_一般,1,4,20,44.4265,12.4439,-1.962933,0.740549
2026-08-28,05,45,1,2026-08-05,2026-08-03,4,2,A1,G2_G3_一般,2,2,40,33.4861,16.0292,0.406377,0.749154
2026-08-28,05,45,1,2026-08-05,2026-08-04,5,1,A1,G2_G3_一般,5,5,10,27.3848,16.4572,-1.056363,0.757858
2026-08-28,05,45,2,2026-07-16,2026-07-12,1,1,B1,全,5,1,100,35.7113,30.1411,2.132927,0.581023
2026-08-28,05,45,2,2026-07-16,2026-07-13,2,1,B1,全,1,1,100,69.731,32.9422,0.918851,0.587774
2026-08-28,05,45,2,2026-07-16,2026-07-13,2,2,B1,全,3,4,40,44.9188,33.2545,-0.147915,0.587774
2026-08-28,05,45,2,2026-07-16,2026-07-14,3,1,B1,全,4,6,0,40.1963,32.2931,-1.244732,0.594604
2026-08-28,05,45,2,2026-07-16,2026-07-15,4,1,B1,全,3,2,80,44.9188,33.2545,1.05493,0.601513
2026-08-28,05,45,2,2026-07-16,2026-07-15,4,2,B1,全,4,3,60,40.1963,32.2931,0.613249,0.601513
2026-08-28,05,45,3,2026-07-09,2026-07-05,1,2,B1,全,2,2,80,47.2448,32.6163,1.004258,0.535887
2026-08-28,05,45,3,2026-07-09,2026-07-06,2,1,B1,全,1,1,100,69.731,32.9422,0.918851,0.542113
2026-08-28,05,45,3,2026-07-09,2026-07-06,2,2,B1,全,5,2,80,35.7113,30.1411,1.469381,0.542113
2026-08-28,05,45,3,2026-07-09,2026-07-07,3,1,B1,全,4,2,80,40.1963,32.2931,1.232575,0.548412
2026-08-28,05,45,3,2026-07-09,2026-07-07,3,2,B1,全,5,3,60,35.7113,30.1411,0.805835,0.548412
2026-08-28,05,45,3,2026-07-09,2026-07-08,4,1,B1,全,6,5,20,25.1216,25.8142,-0.198402,0.554785
2026-08-28,05,45,3,2026-07-09,2026-07-08,4,2,B1,全,1,1,100,69.731,32.9422,0.918851,0.554785
2026-08-28,05,45,4,2026-07-02,2026-06-28,1,1,A2,G2_G3_一般,3,2,60,43.9987,25.1654,0.635845,0.494257
2026-08-28,05,45,4,2026-07-02,2026-06-28,1,2,A2,G2_G3_一般,1,3,45,61.8497,20.6182,-0.817227,0.494257
2026-08-28,05,45,4,2026-07-02,2026-06-29,2,1,A2,G2_G3_一般,2,3,45,45.0675,23.9232,-0.002822,0.5
2026-08-28,05,45,4,2026-07-02,2026-06-29,2,2,A2,G2_G3_一般,6,6,0,26.1786,22.3987,-1.168755,0.5
2026-08-28,05,45,4,2026-07-02,2026-06-30,3,1,A2,G2_G3_一般,5,4,30,34.4482,22.2747,-0.199698,0.50581
2026-08-28,05,45,4,2026-07-02,2026-06-30,3,2,A2,G2_G3_一般,4,4,30,39.8171,23.7344,-0.413625,0.50581
2026-08-28,05,45,4,2026-07-02,2026-07-01,4,2,A2,G2_G3_一般,1,1,75,61.8497,20.6182,0.637801,0.511687
2026-08-28,05,45,5,2026-06-11,2026-06-07,1,1,B1,全,6,6,0,25.1216,25.8142,-0.973168,0.387786
2026-08-28,05,45,5,2026-06-11,2026-06-07,1,2,B1,全,2,3,60,47.2448,32.6163,0.391068,0.387786
2026-08-28,05,45,5,2026-06-11,2026-06-08,2,1,B1,全,1,1,100,69.731,32.9422,0.918851,0.392292
2026-08-28,05,45,5,2026-06-11,2026-06-09,3,1,B1,全,5,3,60,35.7113,30.1411,0.805835,0.39685
2026-08-28,05,45,5,2026-06-11,2026-06-09,3,2,B1,全,4,5,20,40.1963,32.2931,-0.625405,0.39685
2026-08-28,05,45,5,2026-06-11,2026-06-10,4,1,B1,全,2,3,60,47.2448,32.6163,0.391068,0.401461
2026-08-28,05,46,0,2026-08-20,2026-08-15,1,1,B1,全,1,4,40,69.731,32.9422,-0.902521,0.860551
2026-08-28,05,46,0,2026-08-20,2026-08-16,2,1,B1,全,2,2,80,47.2448,32.6163,1.004258,0.870551
2026-08-28,05,46,0,2026-08-20,2026-08-16,2,2,B1,全,4,5,20,40.1963,32.2931,-0.625405,0.870551
2026-08-28,05,46,0,2026-08-20,2026-08-17,3,2,B1,全,3,2,80,44.9188,33.2545,1.05493,0.880666
2026-08-28,05,46,0,2026-08-20,2026-08-18,4,1,B1,全,4,3,60,40.1963,32.2931,0.613249,0.890899
2026-08-28,05,46,0,2026-08-20,2026-08-18,4,2,B1,全,5,4,40,35.7113,30.1411,0.142289,0.890899
2026-08-28,05,46,0,2026-08-20,2026-08-19,5,1,B1,全,4,4,40,40.1963,32.2931,-0.006078,0.90125
2026-08-28,05,46,0,2026-08-20,2026-08-19,5,2,B1,全,1,1,100,69.731,32.9422,0.918851,0.90125
2026-08-28,05,46,1,2026-08-05,2026-07-31,1,1,B1,全,1,2,80,69.731,32.9422,0.311727,0.723635
2026-08-28,05,46,1,2026-08-05,2026-07-31,1,2,B1,全,4,3,60,40.1963,32.2931,0.613249,0.723635
2026-08-28,05,46,1,2026-08-05,2026-08-01,2,2,B1,全,2,4,40,47.2448,32.6163,-0.222121,0.732043
2026-08-28,05,46,1,2026-08-05,2026-08-02,3,1,B1,全,3,5,20,44.9188,33.2545,-0.749337,0.740549
2026-08-28,05,46,1,2026-08-05,2026-08-03,4,1,B1,全,5,4,40,35.7113,30.1411,0.142289,0.749154
2026-08-28,05,46,1,2026-08-05,2026-08-03,4,2,B1,全,4,3,60,40.1963,32.2931,0.613249,0.749154
2026-08-28,05,46,1,2026-08-05,2026-08-04,5,1,B1,全,2,6,0,47.2448,32.6163,-1.448501,0.757858
2026-08-28,05,46,1,2026-08-05,2026-08-04,5,2,B1,全,6,6,0,25.1216,25.8142,-0.973168,0.757858
2026-08-28,05,46,2,2026-07-23,2026-07-19,1,1,A2,G2_G3_一般,5,2,60,34.4482,22.2747,1.147122,0.629961
2026-08-28,05,46,2,2026-07-23,2026-07-19,1,2,A2,G2_G3_一般,1,1,75,61.8497,20.6182,0.637801,0.629961
2026-08-28,05,46,2,2026-07-23,2026-07-20,2,1,A2,G2_G3_一般,5,2,60,34.4482,22.2747,1.147122,0.63728
2026-08-28,05,46,2,2026-07-23,2026-07-20,2,2,A2,G2_G3_一般,4,2,60,39.8171,23.7344,0.850364,0.63728
2026-08-28,05,46,2,2026-07-23,2026-07-21,3,2,A2,G2_G3_一般,3,2,60,43.9987,25.1654,0.635845,0.644685
2026-08-28,05,46,2,2026-07-23,2026-07-22,4,1,A2,G2_G3_一般,6,4,30,26.1786,22.3987,0.170611,0.652176
2026-08-28,05,46,2,2026-07-23,2026-07-22,4,2,A2,G2_G3_一般,1,1,75,61.8497,20.6182,0.637801,0.652176
2026-08-28,05,46,3,2026-07-16,2026-07-12,1,1,A2,G2_G3_一般,3,3,45,43.9987,25.1654,0.039789,0.581023
2026-08-28,05,46,3,2026-07-16,2026-07-12,1,2,A2,G2_G3_一般,5,4,30,34.4482,22.2747,-0.199698,0.581023
2026-08-28,05,46,3,2026-07-16,2026-07-13,2,2,A2,G2_G3_一般,5,5,15,34.4482,22.2747,-0.873108,0.587774
2026-08-28,05,46,3,2026-07-16,2026-07-14,3,1,A2,G2_G3_一般,2,4,30,45.0675,23.9232,-0.629829,0.594604
2026-08-28,05,46,3,2026-07-16,2026-07-14,3,2,A2,G2_G3_一般,1,1,75,61.8497,20.6182,0.637801,0.594604
2026-08-28,05,46,3,2026-07-16,2026-07-15,4,2,A2,G2_G3_一般,1,1,75,61.8497,20.6182,0.637801,0.601513
2026-08-28,05,46,4,2026-07-02,2026-06-28,1,1,B1,全,2,3,60,47.2448,32.6163,0.391068,0.494257
2026-08-28,05,46,4,2026-07-02,2026-06-29,2,1,B1,全,1,1,100,69.731,32.9422,0.918851,0.5
2026-08-28,05,46,4,2026-07-02,2026-06-29,2,2,B1,全,4,1,100,40.1963,32.2931,1.851902,0.5
2026-08-28,05,46,4,2026-07-02,2026-06-30,3,1,B1,全,5,4,40,35.7113,30.1411,0.142289,0.50581
2026-08-28,05,46,4,2026-07-02,2026-06-30,3,2,B1,全,6,5,20,25.1216,25.8142,-0.198402,0.50581
2026-08-28,05,46,4,2026-07-02,2026-07-01,4,1,B1,全,3,1,100,44.9188,33.2545,1.656352,0.511687
2026-08-28,05,46,4,2026-07-02,2026-07-01,4,2,B1,全,5,6,0,35.7113,30.1411,-1.184803,0.511687
2026-08-28,05,46,5,2026-06-22,2026-06-18,1,1,A1,G2_G3_一般,5,1,50,27.3848,16.4572,1.374183,0.440333
2026-08-28,05,46,5,2026-06-22,2026-06-18,1,2,A1,G2_G3_一般,1,1,50,44.4265,12.4439,0.447889,0.440333
2026-08-28,05,46,5,2026-06-22,2026-06-19,2,1,A1,G2_G3_一般,4,1,50,30.8278,16.3849,1.170113,0.445449
2026-08-28,05,46,5,2026-06-22,2026-06-19,2,2,A1,G2_G3_一般,5,3,30,27.3848,16.4572,0.15891,0.445449
2026-08-28,05,46,5,2026-06-22,2026-06-20,3,1,A1,G2_G3_一般,2,1,50,33.4861,16.0292,1.030238,0.450625
2026-08-28,05,46,5,2026-06-22,2026-06-20,3,2,A1,G2_G3_一般,3,4,20,32.148,17.4979,-0.694253,0.450625
2026-08-28,05,46,5,2026-06-22,2026-06-21,4,2,A1,G2_G3_一般,1,1,50,44.4265,12.4439,0.447889,0.455861
2026-08-28,05,46,5,2026-06-22,2026-06-22,5,1,A1,G2_G3_一般,6,6,0,21.699,16.3851,-1.324312,0.461158
2026-08-28,05,46,5,2026-06-22,2026-06-22,5,2,A1,G2_G3_一般,1,1,50,44.4265,12.4439,0.447889,0.461158
2026-08-28,05,49,0,2026-08-20,2026-08-15,1,1,B1,全,1,1,100,69.731,32.9422,0.918851,0.860551
2026-08-28,05,49,0,2026-08-20,2026-08-16,2,1,B1,全,4,6,0,40.1963,32.2931,-1.244732,0.870551
2026-08-28,05,49,0,2026-08-20,2026-08-16,2,2,B1,全,6,6,0,25.1216,25.8142,-0.973168,0.870551
2026-08-28,05,49,0,2026-08-20,2026-08-17,3,1,B1,全,5,3,60,35.7113,30.1411,0.805835,0.880666
2026-08-28,05,49,0,2026-08-20,2026-08-18,4,1,B1,全,4,6,0,40.1963,32.2931,-1.244732,0.890899
2026-08-28,05,49,0,2026-08-20,2026-08-18,4,2,B1,全,2,2,80,47.2448,32.6163,1.004258,0.890899
2026-08-28,05,49,0,2026-08-20,2026-08-19,5,1,B1,全,3,3,60,44.9188,33.2545,0.453508,0.90125
2026-08-28,05,49,0,2026-08-20,2026-08-19,5,2,B1,全,2,2,80,47.2448,32.6163,1.004258,0.90125
2026-08-28,05,49,1,2026-08-11,2026-08-08,1,1,A1,G2_G3_一般,3,1,50,32.148,17.4979,1.020235,0.793701
2026-08-28,05,49,1,2026-08-11,2026-08-08,1,2,A1,G2_G3_一般,1,1,50,44.4265,12.4439,0.447889,0.793701
2026-08-28,05,49,1,2026-08-11,2026-08-09,2,1,A1,G2_G3_一般,5,1,50,27.3848,16.4572,1.374183,0.802923
2026-08-28,05,49,1,2026-08-11,2026-08-09,2,2,A1,G2_G3_一般,4,3,30,30.8278,16.3849,-0.05052,0.802923
2026-08-28,05,49,1,2026-08-11,2026-08-10,3,1,A1,G2_G3_一般,2,2,40,33.4861,16.0292,0.406377,0.812252
2026-08-28,05,49,1,2026-08-11,2026-08-10,3,2,A1,G2_G3_一般,4,3,30,30.8278,16.3849,-0.05052,0.812252
2026-08-28,05,49,2,2026-08-05,2026-07-31,1,1,A1,G2_G3_一般,4,4,20,30.8278,16.3849,-0.660836,0.723635
2026-08-28,05,49,2,2026-08-05,2026-07-31,1,2,A1,G2_G3_一般,6,6,0,21.699,16.3851,-1.324312,0.723635
2026-08-28,05,49,2,2026-08-05,2026-08-01,2,1,A1,G2_G3_一般,2,3,30,33.4861,16.0292,-0.217485,0.732043
2026-08-28,05,49,2,2026-08-05,2026-08-01,2,2,A1,G2_G3_一般,1,1,50,44.4265,12.4439,0.447889,0.732043
2026-08-28,05,49,2,2026-08-05,2026-08-02,3,2,A1,G2_G3_一般,1,1,50,44.4265,12.4439,0.447889,0.740549
2026-08-28,05,49,2,2026-08-05,2026-08-03,4,1,A1,G2_G3_一般,3,1,50,32.148,17.4979,1.020235,0.749154
2026-08-28,05,49,2,2026-08-05,2026-08-03,4,2,A1,G2_G3_一般,5,2,40,27.3848,16.4572,0.766546,0.749154
2026-08-28,05,49,2,2026-08-05,2026-08-04,5,1,A1,G2_G3_一般,6,2,40,21.699,16.3851,1.116926,0.757858
2026-08-28,05,49,2,2026-08-05,2026-08-04,5,2,A1,G2_G3_一般,2,1,50,33.4861,16.0292,1.030238,0.757858
2026-08-28,05,49,3,2026-07-23,2026-07-19,1,1,A2,G2_G3_一般,3,2,60,43.9987,25.1654,0.635845,0.629961
2026-08-28,05,49,3,2026-07-23,2026-07-19,1,2,A2,G2_G3_一般,6,4,30,26.1786,22.3987,0.170611,0.629961
2026-08-28,05,49,3,2026-07-23,2026-07-20,2,1,A2,G2_G3_一般,2,2,60,45.0675,23.9232,0.624186,0.63728
2026-08-28,05,49,3,2026-07-23,2026-07-20,2,2,A2,G2_G3_一般,4,2,60,39.8171,23.7344,0.850364,0.63728
2026-08-28,05,49,3,2026-07-23,2026-07-21,3,1,A2,G2_G3_一般,5,2,60,34.4482,22.2747,1.147122,0.644685
2026-08-28,05,49,3,2026-07-23,2026-07-21,3,2,A2,G2_G3_一般,1,1,75,61.8497,20.6182,0.637801,0.644685
2026-08-28,05,49,3,2026-07-23,2026-07-22,4,1,A2,G2_G3_一般,4,3,45,39.8171,23.7344,0.21837,0.652176
2026-08-28,05,49,3,2026-07-23,2026-07-22,4,2,A2,G2_G3_一般,3,2,60,43.9987,25.1654,0.635845,0.652176
2026-08-28,05,49,4,2026-07-16,2026-07-12,1,1,A1,G2_G3_一般,3,3,30,32.148,17.4979,-0.122757,0.581023
2026-08-28,05,49,4,2026-07-16,2026-07-12,1,2,A1,G2_G3_一般,1,4,20,44.4265,12.4439,-1.962933,0.581023
2026-08-28,05,49,4,2026-07-16,2026-07-13,2,1,A1,G2_G3_一般,5,3,30,27.3848,16.4572,0.15891,0.587774
2026-08-28,05,49,4,2026-07-16,2026-07-13,2,2,A1,G2_G3_一般,2,2,40,33.4861,16.0292,0.406377,0.587774
2026-08-28,05,49,4,2026-07-16,2026-07-14,3,1,A1,G2_G3_一般,4,3,30,30.8278,16.3849,-0.05052,0.594604
2026-08-28,05,49,4,2026-07-16,2026-07-14,3,2,A1,G2_G3_一般,5,6,0,27.3848,16.4572,-1.663999,0.594604
2026-08-28,05,49,4,2026-07-16,2026-07-15,4,2,A1,G2_G3_一般,1,1,50,44.4265,12.4439,0.447889,0.601513
2026-08-28,05,49,5,2026-07-09,2026-07-05,1,1,B2,全,3,1,125,43.9944,44.0079,1.840704,0.535887
2026-08-28,05,49,5,2026-07-09,2026-07-06,2,1,B2,全,6,4,50,13.7352,26.9447,1.345895,0.542113
2026-08-28,05,49,5,2026-07-09,2026-07-07,3,1,B2,全,1,1,125,79.6218,46.6264,0.97323,0.548412
2026-08-28,05,49,5,2026-07-09,2026-07-07,3,2,B2,全,4,5,25,33.7022,38.6645,-0.22507,0.548412
2026-08-28,05,49,5,2026-07-09,2026-07-08,4,1,B2,全,3,4,50,43.9944,44.0079,0.136466,0.554785
2026-08-28,05,49,5,2026-07-09,2026-07-08,4,2,B2,全,4,4,50,33.7022,38.6645,0.421518,0.554785
2026-08-28,05,50,0,2026-08-20,2026-08-15,1,1,A1,G2_G3_一般,4,2,40,30.8278,16.3849,0.559797,0.860551
2026-08-28,05,50,0,2026-08-20,2026-08-15,1,2,A1,G2_G3_一般,6,3,30,21.699,16.3851,0.506616,0.860551
2026-08-28,05,50,0,2026-08-20,2026-08-16,2,1,A1,G2_G3_一般,3,1,50,32.148,17.4979,1.020235,0.870551
2026-08-28,05,50,0,2026-08-20,2026-08-16,2,2,A1,G2_G3_一般,1,1,50,44.4265,12.4439,0.447889,0.870551
2026-08-28,05,50,0,2026-08-20,2026-08-17,3,1,A1,G2_G3_一般,5,6,0,27.3848,16.4572,-1.663999,0.880666
2026-08-28,05,50,0,2026-08-20,2026-08-18,4,1,A1,G2_G3_一般,3,5,10,32.148,17.4979,-1.26575,0.890899
2026-08-28,05,50,0,2026-08-20,2026-08-18,4,2,A1,G2_G3_一般,2,6,0,33.4861,16.0292,-2.089069,0.890899
2026-08-28,05,50,0,2026-08-20,2026-08-19,5,1,A1,G2_G3_一般,1,1,50,44.4265,12.4439,0.447889,0.90125
2026-08-28,05,50,0,2026-08-20,2026-08-19,5,2,A1,G2_G3_一般,6,2,40,21.699,16.3851,1.116926,0.90125
2026-08-28,05,50,1,2026-08-11,2026-08-08,1,1,B1,全,1,3,60,69.731,32.9422,-0.295397,0.793701
2026-08-28,05,50,1,2026-08-11,2026-08-08,1,2,B1,全,5,4,40,35.7113,30.1411,0.142289,0.793701
2026-08-28,05,50,1,2026-08-11,2026-08-09,2,1,B1,全,2,5,20,47.2448,32.6163,-0.835311,0.802923
2026-08-28,05,50,1,2026-08-11,2026-08-09,2,2,B1,全,4,5,20,40.1963,32.2931,-0.625405,0.802923
2026-08-28,05,50,1,2026-08-11,2026-08-10,3,1,B1,全,6,3,60,25.1216,25.8142,1.351131,0.812252
2026-08-28,05,50,2,2026-07-23,2026-07-19,1,1,B1,全,2,5,20,47.2448,32.6163,-0.835311,0.629961
2026-08-28,05,50,2,2026-07-23,2026-07-19,1,2,B1,全,5,4,40,35.7113,30.1411,0.142289,0.629961
2026-08-28,05,50,2,2026-07-23,2026-07-20,2,1,B1,全,4,6,0,40.1963,32.2931,-1.244732,0.63728
2026-08-28,05,50,2,2026-07-23,2026-07-21,3,1,B1,全,3,4,40,44.9188,33.2545,-0.147915,0.644685
2026-08-28,05,50,2,2026-07-23,2026-07-22,4,1,B1,全,1,6,0,69.731,32.9422,-2.116769,0.652176
2026-08-28,05,50,2,2026-07-23,2026-07-22,4,2,B1,全,3,6,0,44.9188,33.2545,-1.350759,0.652176
2026-08-28,05,50,3,2026-07-16,2026-07-12,1,2,A2,G2_G3_一般,4,3,45,39.8171,23.7344,0.21837,0.581023
2026-08-28,05,50,3,2026-07-16,2026-07-13,2,1,A2,G2_G3_一般,2,1,75,45.0675,23.9232,1.251193,0.587774
2026-08-28,05,50,3,2026-07-16,2026-07-13,2,2,A2,G2_G3_一般,6,3,45,26.1786,22.3987,0.840293,0.587774
2026-08-28,05,50,3,2026-07-16,2026-07-14,3,1,A2,G2_G3_一般,1,1,75,61.8497,20.6182,0.637801,0.594604
2026-08-28,05,50,3,2026-07-16,2026-07-14,3,2,A2,G2_G3_一般,3,3,45,43.9987,25.1654,0.039789,0.594604
2026-08-28,05,50,3,2026-07-16,2026-07-15,4,1,A2,G2_G3_一般,6,5,15,26.1786,22.3987,-0.499072,0.601513
2026-08-28,05,50,3,2026-07-16,2026-07-15,4,2,A2,G2_G3_一般,1,1,75,61.8497,20.6182,0.637801,0.601513
2026-08-28,05,50,4,2026-07-09,2026-07-05,1,1,A2,G2_G3_一般,2,4,30,45.0675,23.9232,-0.629829,0.535887
2026-08-28,05,50,4,2026-07-09,2026-07-05,1,2,A2,G2_G3_一般,1,2,60,61.8497,20.6182,-0.089713,0.535887
2026-08-28,05,50,4,2026-07-09,2026-07-06,2,1,A2,G2_G3_一般,6,4,30,26.1786,22.3987,0.170611,0.542113
2026-08-28,05,50,4,2026-07-09,2026-07-06,2,2,A2,G2_G3_一般,3,2,60,43.9987,25.1654,0.635845,0.542113
2026-08-28,05,50,4,2026-07-09,2026-07-07,3,1,A2,G2_G3_一般,5,4,30,34.4482,22.2747,-0.199698,0.548412
2026-08-28,05,50,4,2026-07-09,2026-07-08,4,1,A2,G2_G3_一般,1,1,75,61.8497,20.6182,0.637801,0.554785
2026-08-28,05,50,4,2026-07-09,2026-07-08,4,2,A2,G2_G3_一般,6,1,75,26.1786,22.3987,2.179659,0.554785
2026-08-28,05,50,5,2026-07-02,2026-06-28,1,1,B2,全,5,5,25,29.4715,36.9894,-0.120887,0.494257
2026-08-28,05,50,5,2026-07-02,2026-06-29,2,1,B2,全,6,3,75,13.7352,26.9447,2.27372,0.5
2026-08-28,05,50,5,2026-07-02,2026-06-29,2,2,B2,全,5,4,50,29.4715,36.9894,0.554982,0.5
2026-08-28,05,50,5,2026-07-02,2026-06-30,3,1,B2,全,5,6,0,29.4715,36.9894,-0.796756,0.50581
2026-08-28,05,50,5,2026-07-02,2026-07-01,4,1,B2,全,6,4,50,13.7352,26.9447,1.345895,0.511687
2026-08-28,05,50,5,2026-07-02,2026-07-01,4,2,B2,全,4,4,50,33.7022,38.6645,0.421518,0.511687
2026-08-28,05,51,0,2026-08-20,2026-08-15,1,1,B1,全,1,3,60,69.731,32.9422,-0.295397,0.860551
2026-08-28,05,51,0,2026-08-20,2026-08-15,1,2,B1,全,2,5,20,47.2448,32.6163,-0.835311,0.860551
2026-08-28,05,51,0,2026-08-20,2026-08-16,2,1,B1,全,2,2,80,47.2448,32.6163,1.004258,0.870551
2026-08-28,05,51,0,2026-08-20,2026-08-17,3,2,B1,全,2,2,80,47.2448,32.6163,1.004258,0.880666
2026-08-28,05,51,0,2026-08-20,2026-08-18,4,1,B1,全,2,4,40,47.2448,32.6163,-0.222121,0.890899
2026-08-28,05,51,0,2026-08-20,2026-08-18,4,2,B1,全,4,3,60,40.1963,32.2931,0.613249,0.890899
2026-08-28,05,51,0,2026-08-20,2026-08-19,5,1,B1,全,1,3,60,69.731,32.9422,-0.295397,0.90125
