レースコード,レース日,レース場コード,レース回,状態,1着コース,1着艇番,買い目1,買い目2,買い目3,買い目4,買い目5,決まり手1,決まり手2,決まり手3,決まり手4,決まり手5
202608122006,2026-08-12,20,6R,daily,4,4,4-1-5,4-1-2,4-5-1,4-2-1,4-1-3,まくり,まくり,まくり,まくり,差し
202608122007,2026-08-12,20,7R,daily,2,2,2-1-3,2-1-4,2-1-5,2-3-1,2-3-4,差し,差し,差し,差し,まくり
202608122008,2026-08-12,20,8R,daily,2,2,2-1-3,2-1-4,2-1-5,2-3-1,2-3-4,差し,差し,差し,差し,まくり
202608122009,2026-08-12,20,9R,daily,2,2,2-1-3,2-1-4,2-1-5,2-3-1,2-3-4,差し,差し,差し,差し,まくり
202608122010,2026-08-12,20,10R,daily,2,2,2-1-3,2-1-4,2-1-5,2-3-1,2-3-4,差し,差し,差し,差し,まくり
202608122011,2026-08-12,20,11R,daily,2,2,2-1-3,2-1-4,2-1-5,2-3-1,2-3-4,差し,差し,差し,差し,まくり
202608122012,2026-08-12,20,12R,daily,2,2,2-1-3,2-1-4,2-1-5,2-3-1,2-3-4,差し,差し,差し,差し,まくり
202608122101,2026-08-12,21,1R,daily,4,4,4-1-5,4-1-2,4-5-1,4-2-1,4-1-3,まくり,まくり,まくり,まくり,差し
202608122101,2026-08-12,21,1R,realtime,4,4,4-1-5,4-1-2,4-5-1,4-2-1,4-1-3,まくり,まくり,まくり,まくり,差し
202608122102,2026-08-12,21,2R,daily,3,3,3-1-4,3-1-2,3-1-5,3-2-4,3-1-6,まくり差し,まくり差し,まくり差し,まくり,まくり差し
202608122102,2026-08-12,21,2R,realtime,2,2,2-1-3,2-1-4,2-1-5,2-3-1,2-3-4,差し,差し,差し,差し,まくり
202608122103,2026-08-12,21,3R,daily,2,2,2-1-3,2-1-4,2-1-5,2-3-1,2-3-4,差し,差し,差し,差し,まくり
202608122103,2026-08-12,21,3R,realtime,3,3,3-1-4,3-1-2,3-1-5,3-2-4,3-1-6,まくり差し,まくり差し,まくり差し,まくり,まくり差し
202608122104,2026-08-12,21,4R,daily,2,2,2-1-3,2-1-4,2-1-5,2-3-1,2-3-4,差し,差し,差し,差し,まくり
202608122104,2026-08-12,21,4R,realtime,3,3,3-1-4,3-1-2,3-1-5,3-2-4,3-1-6,まくり差し,まくり差し,まくり差し,まくり,まくり差し
202608122105,2026-08-12,21,5R,daily,2,2,2-1-3,2-1-4,2-1-5,2-3-1,2-3-4,差し,差し,差し,差し,まくり
202608122105,2026-08-12,21,5R,realtime,2,2,2-1-3,2-1-4,2-1-5,2-3-1,2-3-4,差し,差し,差し,差し,まくり
202608122106,2026-08-12,21,6R,daily,2,2,2-1-3,2-1-4,2-1-5,2-3-1,2-3-4,差し,差し,差し,差し,まくり
202608122106,2026-08-12,21,6R,realtime,2,2,2-1-3,2-1-4,2-1-5,2-3-1,2-3-4,差し,差し,差し,差し,まくり
202608122107,2026-08-12,21,7R,daily,2,2,2-1-3,2-1-4,2-1-5,2-3-1,2-3-4,差し,差し,差し,差し,まくり
202608122107,2026-08-12,21,7R,realtime,3,3,3-1-4,3-1-2,3-1-5,3-2-4,3-1-6,まくり差し,まくり差し,まくり差し,まくり,まくり差し
202608122108,2026-08-12,21,8R,daily,2,2,2-1-3,2-1-4,2-1-5,2-3-1,2-3-4,差し,差し,差し,差し,まくり
202608122108,2026-08-12,21,8R,realtime,2,2,2-1-3,2-1-4,2-1-5,2-3-1,2-3-4,差し,差し,差し,差し,まくり
202608122109,2026-08-12,21,9R,daily,2,2,2-1-3,2-1-4,2-1-5,2-3-1,2-3-4,差し,差し,差し,差し,まくり
202608122109,2026-08-12,21,9R,realtime,5,6,6-1-2,6-1-4,6-1-3,6-1-5,6-2-1,まくり差し,まくり差し,まくり差し,まくり差し,まくり差し
202608122110,2026-08-12,21,10R,daily,3,3,3-1-4,3-1-2,3-1-5,3-2-4,3-1-6,まくり差し,まくり差し,まくり差し,まくり,まくり差し
202608122110,2026-08-12,21,10R,realtime,3,3,3-1-4,3-1-2,3-1-5,3-2-4,3-1-6,まくり差し,まくり差し,まくり差し,まくり,まくり差し
202608122111,2026-08-12,21,11R,daily,4,4,4-1-5,4-1-2,4-5-1,4-2-1,4-1-3,まくり,まくり,まくり,まくり,差し
202608122111,2026-08-12,21,11R,realtime,4,4,4-1-5,4-1-2,4-5-1,4-2-1,4-1-3,まくり,まくり,まくり,まくり,差し
202608122112,2026-08-12,21,12R,daily,5,5,5-1-2,5-1-4,5-1-3,5-1-6,5-2-1,まくり差し,まくり差し,まくり差し,まくり差し,まくり差し
202608122112,2026-08-12,21,12R,realtime,5,5,5-1-2,5-1-4,5-1-3,5-1-6,5-2-1,まくり差し,まくり差し,まくり差し,まくり差し,まくり差し
202608122201,2026-08-12,22,1R,daily,2,2,2-1-3,2-1-4,2-1-5,2-3-1,2-3-4,差し,差し,差し,差し,まくり
202608122201,2026-08-12,22,1R,realtime,2,2,2-1-3,2-1-4,2-1-5,2-3-1,2-3-4,差し,差し,差し,差し,まくり
202608122202,2026-08-12,22,2R,daily,3,3,3-1-4,3-1-2,3-1-5,3-2-4,3-1-6,まくり差し,まくり差し,まくり差し,まくり,まくり差し
202608122202,2026-08-12,22,2R,realtime,4,4,4-1-5,4-1-2,4-5-1,4-2-1,4-1-3,まくり,まくり,まくり,まくり,差し
202608122203,2026-08-12,22,3R,daily,3,3,3-1-4,3-1-2,3-1-5,3-2-4,3-1-6,まくり差し,まくり差し,まくり差し,まくり,まくり差し
202608122203,2026-08-12,22,3R,realtime,3,3,3-1-4,3-1-2,3-1-5,3-2-4,3-1-6,まくり差し,まくり差し,まくり差し,まくり,まくり差し
202608122204,2026-08-12,22,4R,daily,2,2,2-1-3,2-1-4,2-1-5,2-3-1,2-3-4,差し,差し,差し,差し,まくり
202608122204,2026-08-12,22,4R,realtime,2,2,2-1-3,2-1-4,2-1-5,2-3-1,2-3-4,差し,差し,差し,差し,まくり
202608122205,2026-08-12,22,5R,daily,3,3,3-1-4,3-1-2,3-1-5,3-2-4,3-1-6,まくり差し,まくり差し,まくり差し,まくり,まくり差し
202608122205,2026-08-12,22,5R,realtime,3,3,3-1-4,3-1-2,3-1-5,3-2-4,3-1-6,まくり差し,まくり差し,まくり差し,まくり,まくり差し
202608122206,2026-08-12,22,6R,daily,2,2,2-1-3,2-1-4,2-1-5,2-3-1,2-3-4,差し,差し,差し,差し,まくり
202608122206,2026-08-12,22,6R,realtime,2,2,2-1-3,2-1-4,2-1-5,2-3-1,2-3-4,差し,差し,差し,差し,まくり
202608122207,2026-08-12,22,7R,daily,3,3,3-1-4,3-1-2,3-1-5,3-2-4,3-1-6,まくり差し,まくり差し,まくり差し,まくり,まくり差し
202608122208,2026-08-12,22,8R,daily,2,2,2-1-3,2-1-4,2-1-5,2-3-1,2-3-4,差し,差し,差し,差し,まくり
202608122209,2026-08-12,22,9R,daily,3,3,3-1-4,3-1-2,3-1-5,3-2-4,3-1-6,まくり差し,まくり差し,まくり差し,まくり,まくり差し
202608122210,2026-08-12,22,10R,daily,2,2,2-1-3,2-1-4,2-1-5,2-3-1,2-3-4,差し,差し,差し,差し,まくり
202608122211,2026-08-12,22,11R,daily,3,3,3-1-4,3-1-2,3-1-5,3-2-4,3-1-6,まくり差し,まくり差し,まくり差し,まくり,まくり差し
202608122212,2026-08-12,22,12R,daily,2,2,2-1-3,2-1-4,2-1-5,2-3-1,2-3-4,差し,差し,差し,差し,まくり
202608122301,2026-08-12,23,1R,daily,2,2,2-1-3,2-1-4,2-1-5,2-3-1,2-3-4,差し,差し,差し,差し,まくり
202608122301,2026-08-12,23,1R,realtime,2,2,2-1-3,2-1-4,2-1-5,2-3-1,2-3-4,差し,差し,差し,差し,まくり
202608122302,2026-08-12,23,2R,daily,3,3,3-1-4,3-1-2,3-1-5,3-2-4,3-1-6,まくり差し,まくり差し,まくり差し,まくり,まくり差し
202608122302,2026-08-12,23,2R,realtime,3,3,3-1-4,3-1-2,3-1-5,3-2-4,3-1-6,まくり差し,まくり差し,まくり差し,まくり,まくり差し
202608122303,2026-08-12,23,3R,daily,2,2,2-1-3,2-1-4,2-1-5,2-3-1,2-3-4,差し,差し,差し,差し,まくり
202608122303,2026-08-12,23,3R,realtime,5,5,5-1-2,5-1-4,5-1-3,5-1-6,5-2-1,まくり差し,まくり差し,まくり差し,まくり差し,まくり差し
202608122304,2026-08-12,23,4R,daily,2,2,2-1-3,2-1-4,2-1-5,2-3-1,2-3-4,差し,差し,差し,差し,まくり
202608122304,2026-08-12,23,4R,realtime,3,2,2-1-3,2-1-5,2-1-4,2-5-3,2-1-6,まくり差し,まくり差し,まくり差し,まくり,まくり差し
202608122305,2026-08-12,23,5R,daily,3,3,3-1-4,3-1-2,3-1-5,3-2-4,3-1-6,まくり差し,まくり差し,まくり差し,まくり,まくり差し
202608122305,2026-08-12,23,5R,realtime,3,3,3-1-4,3-1-2,3-1-5,3-2-4,3-1-6,まくり差し,まくり差し,まくり差し,まくり,まくり差し
202608122306,2026-08-12,23,6R,daily,4,4,4-1-5,4-1-2,4-5-1,4-2-1,4-1-3,まくり,まくり,まくり,まくり,差し
202608122306,2026-08-12,23,6R,realtime,4,4,4-1-6,4-1-2,4-6-1,4-2-1,4-1-3,まくり,まくり,まくり,まくり,差し
202608122307,2026-08-12,23,7R,daily,3,3,3-1-4,3-1-2,3-1-5,3-2-4,3-1-6,まくり差し,まくり差し,まくり差し,まくり,まくり差し
202608122307,2026-08-12,23,7R,realtime,3,3,3-1-4,3-1-2,3-1-5,3-2-4,3-1-6,まくり差し,まくり差し,まくり差し,まくり,まくり差し
202608122308,2026-08-12,23,8R,daily,5,5,5-1-2,5-1-4,5-1-3,5-1-6,5-2-1,まくり差し,まくり差し,まくり差し,まくり差し,まくり差し
202608122308,2026-08-12,23,8R,realtime,5,5,5-1-2,5-1-4,5-1-3,5-1-6,5-2-1,まくり差し,まくり差し,まくり差し,まくり差し,まくり差し
202608122309,2026-08-12,23,9R,daily,3,3,3-1-4,3-1-2,3-1-5,3-2-4,3-1-6,まくり差し,まくり差し,まくり差し,まくり,まくり差し
202608122309,2026-08-12,23,9R,realtime,3,3,3-1-4,3-1-2,3-1-6,3-2-4,3-1-5,まくり差し,まくり差し,まくり差し,まくり,まくり差し
202608122310,2026-08-12,23,10R,daily,4,4,4-1-5,4-1-2,4-5-1,4-2-1,4-1-3,まくり,まくり,まくり,まくり,差し
202608122310,2026-08-12,23,10R,realtime,4,4,4-1-5,4-1-2,4-5-1,4-2-1,4-1-3,まくり,まくり,まくり,まくり,差し
202608122311,2026-08-12,23,11R,daily,4,4,4-1-5,4-1-2,4-5-1,4-2-1,4-1-3,まくり,まくり,まくり,まくり,差し
202608122311,2026-08-12,23,11R,realtime,4,4,4-1-5,4-1-2,4-5-1,4-2-1,4-1-3,まくり,まくり,まくり,まくり,差し
202608122312,2026-08-12,23,12R,daily,4,4,4-1-5,4-1-2,4-5-1,4-2-1,4-1-3,まくり,まくり,まくり,まくり,差し
202608122312,2026-08-12,23,12R,realtime,4,4,4-1-6,4-1-2,4-6-1,4-2-1,4-1-3,まくり,まくり,まくり,まくり,差し
202608122401,2026-08-12,24,1R,daily,2,2,2-1-3,2-1-4,2-1-5,2-3-1,2-3-4,差し,差し,差し,差し,まくり
202608122402,2026-08-12,24,2R,daily,3,3,3-1-4,3-1-2,3-1-5,3-2-4,3-1-6,まくり差し,まくり差し,まくり差し,まくり,まくり差し
202608122403,2026-08-12,24,3R,daily,2,2,2-1-3,2-1-4,2-1-5,2-3-1,2-3-4,差し,差し,差し,差し,まくり
202608122404,2026-08-12,24,4R,daily,4,4,4-1-5,4-1-2,4-5-1,4-2-1,4-1-3,まくり,まくり,まくり,まくり,差し
202608122405,2026-08-12,24,5R,daily,2,2,2-1-3,2-1-4,2-1-5,2-3-1,2-3-4,差し,差し,差し,差し,まくり
202608122406,2026-08-12,24,6R,daily,2,2,2-1-3,2-1-4,2-1-5,2-3-1,2-3-4,差し,差し,差し,差し,まくり
202608122407,2026-08-12,24,7R,daily,3,3,3-1-4,3-1-2,3-1-5,3-2-4,3-1-6,まくり差し,まくり差し,まくり差し,まくり,まくり差し
202608122408,2026-08-12,24,8R,daily,2,2,2-1-3,2-1-4,2-1-5,2-3-1,2-3-4,差し,差し,差し,差し,まくり
202608122409,2026-08-12,24,9R,daily,2,2,2-1-3,2-1-4,2-1-5,2-3-1,2-3-4,差し,差し,差し,差し,まくり
202608122410,2026-08-12,24,10R,daily,3,3,3-1-4,3-1-2,3-1-5,3-2-4,3-1-6,まくり差し,まくり差し,まくり差し,まくり,まくり差し
202608122411,2026-08-12,24,11R,daily,2,2,2-1-3,2-1-4,2-1-5,2-3-1,2-3-4,差し,差し,差し,差し,まくり
202608122412,2026-08-12,24,12R,daily,2,2,2-1-3,2-1-4,2-1-5,2-3-1,2-3-4,差し,差し,差し,差し,まくり
